city,task_id,p_req_level,p_req,strategy,regime,eval_outcome,pool_size,pool_feasible,n_selected,p_commit,p_deliv,shortfall,ocr,success,config_name,seed_id,xi_mean,xi_std,xi_dist,xi_persistence
City-A,T1,1x,180.0,S0a_RoutineOracle,routine,M_routine,800,True,1,561.7,561.7,0.0,0.0,1.0,persistence_full,0,0.67,0.15,beta,full
City-A,T1,1x,180.0,S0a_RoutineOracle,cross_regime,M_stress,800,True,1,561.7,244.9,0.0,0.564,1.0,persistence_full,0,0.67,0.15,beta,full
City-A,T1,1x,180.0,S0b_StressOracle,routine,M_routine,800,True,1,398.5,281.5,0.0,0.2936,1.0,persistence_full,0,0.67,0.15,beta,full
City-A,T1,1x,180.0,S0b_StressOracle,cross_regime,M_stress,800,True,1,398.5,398.5,0.0,0.0,1.0,persistence_full,0,0.67,0.15,beta,full
City-A,T1,1x,180.0,S1_CapRR,routine,M_routine,800,True,1,678.2,281.5,0.0,0.5849,1.0,persistence_full,0,0.67,0.15,beta,full
City-A,T1,1x,180.0,S1_CapRR,cross_regime,M_stress,800,True,1,678.2,398.5,0.0,0.4123,1.0,persistence_full,0,0.67,0.15,beta,full
City-A,T1,1x,180.0,S2_Platform,routine,M_routine,800,True,1,421.1,281.5,0.0,0.3314,1.0,persistence_full,0,0.67,0.15,beta,full
City-A,T1,1x,180.0,S2_Platform,cross_regime,M_stress,800,True,1,421.1,398.5,0.0,0.0535,1.0,persistence_full,0,0.67,0.15,beta,full
City-A,T1,1x,180.0,S3_Lin4,routine,M_routine,800,True,1,500.9,281.5,0.0,0.4379,1.0,persistence_full,0,0.67,0.15,beta,full
City-A,T1,1x,180.0,S3_Lin4,cross_regime,M_stress,800,True,1,500.9,398.5,0.0,0.2044,1.0,persistence_full,0,0.67,0.15,beta,full
City-A,T1,1x,180.0,S4_GlobalCalib,routine,M_routine,800,True,1,462.6,281.5,0.0,0.3914,1.0,persistence_full,0,0.67,0.15,beta,full
City-A,T1,1x,180.0,S4_GlobalCalib,cross_regime,M_stress,800,True,1,462.6,398.5,0.0,0.1385,1.0,persistence_full,0,0.67,0.15,beta,full
City-A,T1,1x,180.0,S5_CityCalib,routine,M_routine,800,True,1,452.8,281.5,0.0,0.3781,1.0,persistence_full,0,0.67,0.15,beta,full
City-A,T1,1x,180.0,S5_CityCalib,cross_regime,M_stress,800,True,1,452.8,398.5,0.0,0.1197,1.0,persistence_full,0,0.67,0.15,beta,full
City-A,T1,1x,180.0,S6_Q10,routine,M_routine,800,True,1,324.9,281.5,0.0,0.1333,1.0,persistence_full,0,0.67,0.15,beta,full
City-A,T1,1x,180.0,S6_Q10,cross_regime,M_stress,800,True,1,324.9,398.5,0.0,0.0,1.0,persistence_full,0,0.67,0.15,beta,full
City-A,T1,2x,360.0,S0a_RoutineOracle,routine,M_routine,800,True,1,561.7,561.7,0.0,0.0,1.0,persistence_full,0,0.67,0.15,beta,full
City-A,T1,2x,360.0,S0a_RoutineOracle,cross_regime,M_stress,800,True,1,561.7,244.9,115.1,0.564,0.0,persistence_full,0,0.67,0.15,beta,full
