city,task_id,p_req_level,p_req,strategy,regime,eval_outcome,pool_size,pool_feasible,n_selected,p_commit,p_deliv,shortfall,ocr,success,seed_id,master_seed
City-A,T1,1x,180.0,S0a_RoutineOracle,routine,M_routine,800,True,1,564.2,564.2,0.0,0.0,1.0,22,22000002048
City-A,T1,1x,180.0,S0a_RoutineOracle,cross_regime,M_stress,800,True,1,564.2,315.0,0.0,0.4417,1.0,22,22000002048
City-A,T1,1x,180.0,S0b_StressOracle,routine,M_routine,800,True,1,315.0,564.2,0.0,0.0,1.0,22,22000002048
City-A,T1,1x,180.0,S0b_StressOracle,cross_regime,M_stress,800,True,1,315.0,315.0,0.0,0.0,1.0,22,22000002048
City-A,T1,1x,180.0,S1_CapRR,routine,M_routine,800,True,1,678.2,506.1,0.0,0.2537,1.0,22,22000002048
City-A,T1,1x,180.0,S1_CapRR,cross_regime,M_stress,800,True,1,678.2,253.9,0.0,0.6256,1.0,22,22000002048
City-A,T1,1x,180.0,S2_Platform,routine,M_routine,800,True,1,421.1,506.1,0.0,0.0,1.0,22,22000002048
City-A,T1,1x,180.0,S2_Platform,cross_regime,M_stress,800,True,1,421.1,253.9,0.0,0.397,1.0,22,22000002048
City-A,T1,1x,180.0,S3_Lin4,routine,M_routine,800,True,1,490.3,506.1,0.0,0.0,1.0,22,22000002048
City-A,T1,1x,180.0,S3_Lin4,cross_regime,M_stress,800,True,1,490.3,253.9,0.0,0.4821,1.0,22,22000002048
City-A,T1,1x,180.0,S4_GlobalCalib,routine,M_routine,800,True,1,455.3,506.1,0.0,0.0,1.0,22,22000002048
City-A,T1,1x,180.0,S4_GlobalCalib,cross_regime,M_stress,800,True,1,455.3,253.9,0.0,0.4424,1.0,22,22000002048
City-A,T1,1x,180.0,S5_CityCalib,routine,M_routine,800,True,1,451.4,506.1,0.0,0.0,1.0,22,22000002048
City-A,T1,1x,180.0,S5_CityCalib,cross_regime,M_stress,800,True,1,451.4,253.9,0.0,0.4375,1.0,22,22000002048
City-A,T1,1x,180.0,S6_Q10,routine,M_routine,800,True,1,312.7,506.1,0.0,0.0,1.0,22,22000002048
City-A,T1,1x,180.0,S6_Q10,cross_regime,M_stress,800,True,1,312.7,253.9,0.0,0.188,1.0,22,22000002048
City-A,T1,2x,360.0,S0a_RoutineOracle,routine,M_routine,800,True,1,564.2,564.2,0.0,0.0,1.0,22,22000002048
City-A,T1,2x,360.0,S0a_RoutineOracle,cross_regime,M_stress,800,True,1,564.2,315.0,45.0,0.4417,0.0,22,22000002048
City-A,T1,2x,360.0,S0b_StressOracle,routine,M_routine,800,True,2,605.1,825.6,0.0,0.0,1.0,22,22000002048
City-A,T1,2x,360.0,S0b_StressOracle,cross_regime,M_stress,800,True,2,605.1,605.1,0.0,0.0,1.0,22,22000002048
City-A,T1,2x,360.0,S1_CapRR,routine,M_routine,800,True,1,678.2,506.1,0.0,0.2537,1.0,22,22000002048
City-A,T1,2x,360.0,S1_CapRR,cross_regime,M_stress,800,True,1,678.2,253.9,106.1,0.6256,0.0,22,22000002048
City-A,T1,2x,360.0,S2_Platform,routine,M_routine,800,True,1,421.1,506.1,0.0,0.0,1.0,22,22000002048
City-A,T1,2x,360.0,S2_Platform,cross_regime,M_stress,800,True,1,421.1,253.9,106.1,0.397,0.0,22,22000002048
City-A,T1,2x,360.0,S3_Lin4,routine,M_routine,800,True,1,490.3,506.1,0.0,0.0,1.0,22,22000002048
City-A,T1,2x,360.0,S3_Lin4,cross_regime,M_stress,800,True,1,490.3,253.9,106.1,0.4821,0.0,22,22000002048
City-A,T1,2x,360.0,S4_GlobalCalib,routine,M_routine,800,True,1,455.3,506.1,0.0,0.0,1.0,22,22000002048
City-A,T1,2x,360.0,S4_GlobalCalib,cross_regime,M_stress,800,True,1,455.3,253.9,106.1,0.4424,0.0,22,22000002048
City-A,T1,2x,360.0,S5_CityCalib,routine,M_routine,800,True,1,451.4,506.1,0.0,0.0,1.0,22,22000002048
City-A,T1,2x,360.0,S5_CityCalib,cross_regime,M_stress,800,True,1,451.4,253.9,106.1,0.4375,0.0,22,22000002048
City-A,T1,2x,360.0,S6_Q10,routine,M_routine,800,True,2,596.3,915.7,0.0,0.0,1.0,22,22000002048
City-A,T1,2x,360.0,S6_Q10,cross_regime,M_stress,800,True,2,596.3,439.2,0.0,0.2635,1.0,22,22000002048
City-A,T1,5x,900.0,S0a_RoutineOracle,routine,M_routine,800,True,2,1121.2,1121.2,0.0,0.0,1.0,22,22000002048
City-A,T1,5x,900.0,S0a_RoutineOracle,cross_regime,M_stress,800,True,2,1121.2,526.1,373.9,0.5308,0.0,22,22000002048
City-A,T1,5x,900.0,S0b_StressOracle,routine,M_routine,800,True,4,1120.2,1549.5,0.0,0.0,1.0,22,22000002048
City-A,T1,5x,900.0,S0b_StressOracle,cross_regime,M_stress,800,True,4,1120.2,1120.2,0.0,0.0,1.0,22,22000002048
City-A,T1,5x,900.0,S1_CapRR,routine,M_routine,800,True,2,1293.4,915.7,0.0,0.292,1.0,22,22000002048
City-A,T1,5x,900.0,S1_CapRR,cross_regime,M_stress,800,True,2,1293.4,439.2,460.8,0.6604,0.0,22,22000002048
City-A,T1,5x,900.0,S2_Platform,routine,M_routine,800,True,3,1202.1,1177.1,0.0,0.0208,1.0,22,22000002048
City-A,T1,5x,900.0,S2_Platform,cross_regime,M_stress,800,True,3,1202.1,729.3,170.7,0.3933,0.0,22,22000002048
City-A,T1,5x,900.0,S3_Lin4,routine,M_routine,800,True,3,1255.1,1463.8,0.0,0.0,1.0,22,22000002048
City-A,T1,5x,900.0,S3_Lin4,cross_regime,M_stress,800,True,3,1255.1,693.3,206.7,0.4476,0.0,22,22000002048
City-A,T1,5x,900.0,S4_GlobalCalib,routine,M_routine,800,True,3,1268.6,1472.7,0.0,0.0,1.0,22,22000002048
City-A,T1,5x,900.0,S4_GlobalCalib,cross_regime,M_stress,800,True,3,1268.6,650.3,249.7,0.4874,0.0,22,22000002048
City-A,T1,5x,900.0,S5_CityCalib,routine,M_routine,800,True,3,1257.7,1472.7,0.0,0.0,1.0,22,22000002048
