city,task_id,p_req_level,p_req,strategy,regime,eval_outcome,pool_size,pool_feasible,n_selected,p_commit,p_deliv,shortfall,ocr,success,config_name,seed_id,xi_mean,xi_std,xi_dist,xi_persistence
City-A,T1,1x,180.0,S0a_RoutineOracle,routine,M_routine,800,True,1,456.0,456.0,0.0,0.0,1.0,std_0.2,0,0.67,0.2,beta,none
City-A,T1,1x,180.0,S0a_RoutineOracle,cross_regime,M_stress,800,True,1,456.0,236.3,0.0,0.4817,1.0,std_0.2,0,0.67,0.2,beta,none
City-A,T1,1x,180.0,S0b_StressOracle,routine,M_routine,800,True,1,424.4,447.8,0.0,0.0,1.0,std_0.2,0,0.67,0.2,beta,none
City-A,T1,1x,180.0,S0b_StressOracle,cross_regime,M_stress,800,True,1,424.4,424.4,0.0,0.0,1.0,std_0.2,0,0.67,0.2,beta,none
City-A,T1,1x,180.0,S1_CapRR,routine,M_routine,800,True,1,678.2,447.8,0.0,0.3396,1.0,std_0.2,0,0.67,0.2,beta,none
City-A,T1,1x,180.0,S1_CapRR,cross_regime,M_stress,800,True,1,678.2,424.4,0.0,0.3741,1.0,std_0.2,0,0.67,0.2,beta,none
City-A,T1,1x,180.0,S2_Platform,routine,M_routine,800,True,1,421.1,447.8,0.0,0.0,1.0,std_0.2,0,0.67,0.2,beta,none
City-A,T1,1x,180.0,S2_Platform,cross_regime,M_stress,800,True,1,421.1,424.4,0.0,0.0,1.0,std_0.2,0,0.67,0.2,beta,none
City-A,T1,1x,180.0,S3_Lin4,routine,M_routine,800,True,1,493.4,447.8,0.0,0.0924,1.0,std_0.2,0,0.67,0.2,beta,none
City-A,T1,1x,180.0,S3_Lin4,cross_regime,M_stress,800,True,1,493.4,424.4,0.0,0.1398,1.0,std_0.2,0,0.67,0.2,beta,none
City-A,T1,1x,180.0,S4_GlobalCalib,routine,M_routine,800,True,1,455.2,447.8,0.0,0.0161,1.0,std_0.2,0,0.67,0.2,beta,none
City-A,T1,1x,180.0,S4_GlobalCalib,cross_regime,M_stress,800,True,1,455.2,424.4,0.0,0.0675,1.0,std_0.2,0,0.67,0.2,beta,none
City-A,T1,1x,180.0,S5_CityCalib,routine,M_routine,800,True,1,455.5,447.8,0.0,0.0168,1.0,std_0.2,0,0.67,0.2,beta,none
City-A,T1,1x,180.0,S5_CityCalib,cross_regime,M_stress,800,True,1,455.5,424.4,0.0,0.0682,1.0,std_0.2,0,0.67,0.2,beta,none
City-A,T1,1x,180.0,S6_Q10,routine,M_routine,800,True,1,254.9,447.8,0.0,0.0,1.0,std_0.2,0,0.67,0.2,beta,none
City-A,T1,1x,180.0,S6_Q10,cross_regime,M_stress,800,True,1,254.9,424.4,0.0,0.0,1.0,std_0.2,0,0.67,0.2,beta,none
City-A,T1,2x,360.0,S0a_RoutineOracle,routine,M_routine,800,True,1,456.0,456.0,0.0,0.0,1.0,std_0.2,0,0.67,0.2,beta,none
City-A,T1,2x,360.0,S0a_RoutineOracle,cross_regime,M_stress,800,True,1,456.0,236.3,123.7,0.4817,0.0,std_0.2,0,0.67,0.2,beta,none
City-A,T1,2x,360.0,S0b_StressOracle,routine,M_routine,800,True,1,424.4,447.8,0.0,0.0,1.0,std_0.2,0,0.67,0.2,beta,none
City-A,T1,2x,360.0,S0b_StressOracle,cross_regime,M_stress,800,True,1,424.4,424.4,0.0,0.0,1.0,std_0.2,0,0.67,0.2,beta,none
City-A,T1,2x,360.0,S1_CapRR,routine,M_routine,800,True,1,678.2,447.8,0.0,0.3396,1.0,std_0.2,0,0.67,0.2,beta,none
City-A,T1,2x,360.0,S1_CapRR,cross_regime,M_stress,800,True,1,678.2,424.4,0.0,0.3741,1.0,std_0.2,0,0.67,0.2,beta,none
City-A,T1,2x,360.0,S2_Platform,routine,M_routine,800,True,1,421.1,447.8,0.0,0.0,1.0,std_0.2,0,0.67,0.2,beta,none
City-A,T1,2x,360.0,S2_Platform,cross_regime,M_stress,800,True,1,421.1,424.4,0.0,0.0,1.0,std_0.2,0,0.67,0.2,beta,none
City-A,T1,2x,360.0,S3_Lin4,routine,M_routine,800,True,1,493.4,447.8,0.0,0.0924,1.0,std_0.2,0,0.67,0.2,beta,none
City-A,T1,2x,360.0,S3_Lin4,cross_regime,M_stress,800,True,1,493.4,424.4,0.0,0.1398,1.0,std_0.2,0,0.67,0.2,beta,none
City-A,T1,2x,360.0,S4_GlobalCalib,routine,M_routine,800,True,1,455.2,447.8,0.0,0.0161,1.0,std_0.2,0,0.67,0.2,beta,none
City-A,T1,2x,360.0,S4_GlobalCalib,cross_regime,M_stress,800,True,1,455.2,424.4,0.0,0.0675,1.0,std_0.2,0,0.67,0.2,beta,none
City-A,T1,2x,360.0,S5_CityCalib,routine,M_routine,800,True,1,455.5,447.8,0.0,0.0168,1.0,std_0.2,0,0.67,0.2,beta,none
City-A,T1,2x,360.0,S5_CityCalib,cross_regime,M_stress,800,True,1,455.5,424.4,0.0,0.0682,1.0,std_0.2,0,0.67,0.2,beta,none
City-A,T1,2x,360.0,S6_Q10,routine,M_routine,800,True,2,486.1,903.9,0.0,0.0,1.0,std_0.2,0,0.67,0.2,beta,none
City-A,T1,2x,360.0,S6_Q10,cross_regime,M_stress,800,True,2,486.1,660.8,0.0,0.0,1.0,std_0.2,0,0.67,0.2,beta,none
City-A,T1,5x,900.0,S0a_RoutineOracle,routine,M_routine,800,True,2,906.2,906.2,0.0,0.0,1.0,std_0.2,0,0.67,0.2,beta,none
City-A,T1,5x,900.0,S0a_RoutineOracle,cross_regime,M_stress,800,True,2,906.2,397.6,502.4,0.5613,0.0,std_0.2,0,0.67,0.2,beta,none
City-A,T1,5x,900.0,S0b_StressOracle,routine,M_routine,800,True,3,1097.8,1101.7,0.0,0.0,1.0,std_0.2,0,0.67,0.2,beta,none
City-A,T1,5x,900.0,S0b_StressOracle,cross_regime,M_stress,800,True,3,1097.8,1097.8,0.0,0.0,1.0,std_0.2,0,0.67,0.2,beta,none
City-A,T1,5x,900.0,S1_CapRR,routine,M_routine,800,True,2,1293.4,903.9,0.0,0.3011,1.0,std_0.2,0,0.67,0.2,beta,none
City-A,T1,5x,900.0,S1_CapRR,cross_regime,M_stress,800,True,2,1293.4,660.8,239.2,0.4891,0.0,std_0.2,0,0.67,0.2,beta,none
City-A,T1,5x,900.0,S2_Platform,routine,M_routine,800,True,3,1202.1,1253.9,0.0,0.0,1.0,std_0.2,0,0.67,0.2,beta,none
City-A,T1,5x,900.0,S2_Platform,cross_regime,M_stress,800,True,3,1202.1,837.2,62.8,0.3035,0.0,std_0.2,0,0.67,0.2,beta,none
City-A,T1,5x,900.0,S3_Lin4,routine,M_routine,800,True,3,1264.8,1225.4,0.0,0.0311,1.0,std_0.2,0,0.67,0.2,beta,none
City-A,T1,5x,900.0,S3_Lin4,cross_regime,M_stress,800,True,3,1264.8,930.8,0.0,0.264,1.0,std_0.2,0,0.67,0.2,beta,none
City-A,T1,5x,900.0,S4_GlobalCalib,routine,M_routine,800,True,3,1268.1,1282.9,0.0,0.0,1.0,std_0.2,0,0.67,0.2,beta,none
City-A,T1,5x,900.0,S4_GlobalCalib,cross_regime,M_stress,800,True,3,1268.1,1023.1,0.0,0.1932,1.0,std_0.2,0,0.67,0.2,beta,none
City-A,T1,5x,900.0,S5_CityCalib,routine,M_routine,800,True,3,1268.9,1282.9,0.0,0.0,1.0,std_0.2,0,0.67,0.2,beta,none
City-A,T1,5x,900.0,S5_CityCalib,cross_regime,M_stress,800,True,3,1268.9,1023.1,0.0,0.1937,1.0,std_0.2,0,0.67,0.2,beta,none
City-A,T1,5x,900.0,S6_Q10,routine,M_routine,800,True,4,929.1,1535.2,0.0,0.0,1.0,std_0.2,0,0.67,0.2,beta,none
City-A,T1,5x,900.0,S6_Q10,cross_regime,M_stress,800,True,4,929.1,1279.4,0.0,0.0,1.0,std_0.2,0,0.67,0.2,beta,none
City-A,T1,10x,1800.0,S0a_RoutineOracle,routine,M_routine,800,True,5,2220.1,2220.1,0.0,0.0,1.0,std_0.2,0,0.67,0.2,beta,none
City-A,T1,10x,1800.0,S0a_RoutineOracle,cross_regime,M_stress,800,True,5,2220.1,1196.1,603.9,0.4612,0.0,std_0.2,0,0.67,0.2,beta,none
City-A,T1,10x,1800.0,S0b_StressOracle,routine,M_routine,800,True,6,1969.6,1818.6,0.0,0.0767,1.0,std_0.2,0,0.67,0.2,beta,none
City-A,T1,10x,1800.0,S0b_StressOracle,cross_regime,M_stress,800,True,6,1969.6,1969.6,0.0,0.0,1.0,std_0.2,0,0.67,0.2,beta,none
City-A,T1,10x,1800.0,S1_CapRR,routine,M_routine,800,True,3,1889.7,1282.9,517.1,0.3211,0.0,std_0.2,0,0.67,0.2,beta,none
City-A,T1,10x,1800.0,S1_CapRR,cross_regime,M_stress,800,True,3,1889.7,1023.1,776.9,0.4586,0.0,std_0.2,0,0.67,0.2,beta,none
City-A,T1,10x,1800.0,S2_Platform,routine,M_routine,800,True,5,1914.5,1810.7,0.0,0.0542,1.0,std_0.2,0,0.67,0.2,beta,none
City-A,T1,10x,1800.0,S2_Platform,cross_regime,M_stress,800,True,5,1914.5,1418.3,381.7,0.2592,0.0,std_0.2,0,0.67,0.2,beta,none
City-A,T1,10x,1800.0,S3_Lin4,routine,M_routine,800,True,5,1988.4,1933.8,0.0,0.0275,1.0,std_0.2,0,0.67,0.2,beta,none
City-A,T1,10x,1800.0,S3_Lin4,cross_regime,M_stress,800,True,5,1988.4,1423.5,376.5,0.2841,0.0,std_0.2,0,0.67,0.2,beta,none
City-A,T1,10x,1800.0,S4_GlobalCalib,routine,M_routine,800,True,5,2038.0,1765.6,34.4,0.1337,0.0,std_0.2,0,0.67,0.2,beta,none
City-A,T1,10x,1800.0,S4_GlobalCalib,cross_regime,M_stress,800,True,5,2038.0,1563.3,236.7,0.2329,0.0,std_0.2,0,0.67,0.2,beta,none
City-A,T1,10x,1800.0,S5_CityCalib,routine,M_routine,800,True,5,2039.4,1765.6,34.4,0.1343,0.0,std_0.2,0,0.67,0.2,beta,none
City-A,T1,10x,1800.0,S5_CityCalib,cross_regime,M_stress,800,True,5,2039.4,1563.3,236.7,0.2335,0.0,std_0.2,0,0.67,0.2,beta,none
City-A,T1,10x,1800.0,S6_Q10,routine,M_routine,800,True,9,1921.9,3228.2,0.0,0.0,1.0,std_0.2,0,0.67,0.2,beta,none
City-A,T1,10x,1800.0,S6_Q10,cross_regime,M_stress,800,True,9,1921.9,2392.0,0.0,0.0,1.0,std_0.2,0,0.67,0.2,beta,none
City-A,T2,1x,260.0,S0a_RoutineOracle,routine,M_routine,800,True,1,538.1,538.1,0.0,0.0,1.0,std_0.2,0,0.67,0.2,beta,none
City-A,T2,1x,260.0,S0a_RoutineOracle,cross_regime,M_stress,800,True,1,538.1,248.3,11.7,0.5386,0.0,std_0.2,0,0.67,0.2,beta,none
City-A,T2,1x,260.0,S0b_StressOracle,routine,M_routine,800,True,1,342.0,334.0,0.0,0.0235,1.0,std_0.2,0,0.67,0.2,beta,none
City-A,T2,1x,260.0,S0b_StressOracle,cross_regime,M_stress,800,True,1,342.0,342.0,0.0,0.0,1.0,std_0.2,0,0.67,0.2,beta,none
City-A,T2,1x,260.0,S1_CapRR,routine,M_routine,800,True,1,678.2,188.6,71.4,0.7219,0.0,std_0.2,0,0.67,0.2,beta,none
City-A,T2,1x,260.0,S1_CapRR,cross_regime,M_stress,800,True,1,678.2,323.3,0.0,0.5233,1.0,std_0.2,0,0.67,0.2,beta,none
City-A,T2,1x,260.0,S2_Platform,routine,M_routine,800,True,1,441.1,188.6,71.4,0.5724,0.0,std_0.2,0,0.67,0.2,beta,none
City-A,T2,1x,260.0,S2_Platform,cross_regime,M_stress,800,True,1,441.1,323.3,0.0,0.2671,1.0,std_0.2,0,0.67,0.2,beta,none
City-A,T2,1x,260.0,S3_Lin4,routine,M_routine,800,True,1,491.2,188.6,71.4,0.616,0.0,std_0.2,0,0.67,0.2,beta,none
City-A,T2,1x,260.0,S3_Lin4,cross_regime,M_stress,800,True,1,491.2,323.3,0.0,0.3419,1.0,std_0.2,0,0.67,0.2,beta,none
City-A,T2,1x,260.0,S4_GlobalCalib,routine,M_routine,800,True,1,453.4,188.6,71.4,0.584,0.0,std_0.2,0,0.67,0.2,beta,none
City-A,T2,1x,260.0,S4_GlobalCalib,cross_regime,M_stress,800,True,1,453.4,323.3,0.0,0.287,1.0,std_0.2,0,0.67,0.2,beta,none
City-A,T2,1x,260.0,S5_CityCalib,routine,M_routine,800,True,1,460.9,188.6,71.4,0.5908,0.0,std_0.2,0,0.67,0.2,beta,none
City-A,T2,1x,260.0,S5_CityCalib,cross_regime,M_stress,800,True,1,460.9,323.3,0.0,0.2986,1.0,std_0.2,0,0.67,0.2,beta,none
City-A,T2,1x,260.0,S6_Q10,routine,M_routine,800,True,2,487.0,726.7,0.0,0.0,1.0,std_0.2,0,0.67,0.2,beta,none
City-A,T2,1x,260.0,S6_Q10,cross_regime,M_stress,800,True,2,487.0,571.6,0.0,0.0,1.0,std_0.2,0,0.67,0.2,beta,none
City-A,T2,2x,520.0,S0a_RoutineOracle,routine,M_routine,800,True,1,538.1,538.1,0.0,0.0,1.0,std_0.2,0,0.67,0.2,beta,none
City-A,T2,2x,520.0,S0a_RoutineOracle,cross_regime,M_stress,800,True,1,538.1,248.3,271.7,0.5386,0.0,std_0.2,0,0.67,0.2,beta,none
City-A,T2,2x,520.0,S0b_StressOracle,routine,M_routine,800,True,2,665.3,522.6,0.0,0.2145,1.0,std_0.2,0,0.67,0.2,beta,none
City-A,T2,2x,520.0,S0b_StressOracle,cross_regime,M_stress,800,True,2,665.3,665.3,0.0,0.0,1.0,std_0.2,0,0.67,0.2,beta,none
City-A,T2,2x,520.0,S1_CapRR,routine,M_routine,800,True,1,678.2,188.6,331.4,0.7219,0.0,std_0.2,0,0.67,0.2,beta,none
City-A,T2,2x,520.0,S1_CapRR,cross_regime,M_stress,800,True,1,678.2,323.3,196.7,0.5233,0.0,std_0.2,0,0.67,0.2,beta,none
City-A,T2,2x,520.0,S2_Platform,routine,M_routine,800,True,2,849.9,726.7,0.0,0.145,1.0,std_0.2,0,0.67,0.2,beta,none
City-A,T2,2x,520.0,S2_Platform,cross_regime,M_stress,800,True,2,849.9,571.6,0.0,0.3275,1.0,std_0.2,0,0.67,0.2,beta,none
City-A,T2,2x,520.0,S3_Lin4,routine,M_routine,800,True,2,876.9,522.6,0.0,0.4041,1.0,std_0.2,0,0.67,0.2,beta,none
