city,task_id,p_req_level,p_req,strategy,regime,eval_outcome,pool_size,pool_feasible,n_selected,p_commit,p_deliv,shortfall,ocr,success,config_name,seed_id,xi_mean,xi_std,xi_dist,xi_persistence
City-A,T1,1x,180.0,S0a_RoutineOracle,routine,M_routine,800,True,1,545.5,545.5,0.0,0.0,1.0,std_0.2,2,0.67,0.2,beta,none
City-A,T1,1x,180.0,S0a_RoutineOracle,cross_regime,M_stress,800,True,1,545.5,323.6,0.0,0.4068,1.0,std_0.2,2,0.67,0.2,beta,none
City-A,T1,1x,180.0,S0b_StressOracle,routine,M_routine,800,True,1,324.7,267.2,0.0,0.1772,1.0,std_0.2,2,0.67,0.2,beta,none
City-A,T1,1x,180.0,S0b_StressOracle,cross_regime,M_stress,800,True,1,324.7,324.7,0.0,0.0,1.0,std_0.2,2,0.67,0.2,beta,none
City-A,T1,1x,180.0,S1_CapRR,routine,M_routine,800,True,1,678.2,545.5,0.0,0.1956,1.0,std_0.2,2,0.67,0.2,beta,none
City-A,T1,1x,180.0,S1_CapRR,cross_regime,M_stress,800,True,1,678.2,323.6,0.0,0.5228,1.0,std_0.2,2,0.67,0.2,beta,none
City-A,T1,1x,180.0,S2_Platform,routine,M_routine,800,True,1,421.1,545.5,0.0,0.0,1.0,std_0.2,2,0.67,0.2,beta,none
City-A,T1,1x,180.0,S2_Platform,cross_regime,M_stress,800,True,1,421.1,323.6,0.0,0.2315,1.0,std_0.2,2,0.67,0.2,beta,none
City-A,T1,1x,180.0,S3_Lin4,routine,M_routine,800,True,1,494.7,545.5,0.0,0.0,1.0,std_0.2,2,0.67,0.2,beta,none
City-A,T1,1x,180.0,S3_Lin4,cross_regime,M_stress,800,True,1,494.7,323.6,0.0,0.3459,1.0,std_0.2,2,0.67,0.2,beta,none
City-A,T1,1x,180.0,S4_GlobalCalib,routine,M_routine,800,True,1,459.1,545.5,0.0,0.0,1.0,std_0.2,2,0.67,0.2,beta,none
City-A,T1,1x,180.0,S4_GlobalCalib,cross_regime,M_stress,800,True,1,459.1,323.6,0.0,0.2951,1.0,std_0.2,2,0.67,0.2,beta,none
City-A,T1,1x,180.0,S5_CityCalib,routine,M_routine,800,True,1,465.4,545.5,0.0,0.0,1.0,std_0.2,2,0.67,0.2,beta,none
City-A,T1,1x,180.0,S5_CityCalib,cross_regime,M_stress,800,True,1,465.4,323.6,0.0,0.3047,1.0,std_0.2,2,0.67,0.2,beta,none
City-A,T1,1x,180.0,S6_Q10,routine,M_routine,800,True,1,258.7,545.5,0.0,0.0,1.0,std_0.2,2,0.67,0.2,beta,none
City-A,T1,1x,180.0,S6_Q10,cross_regime,M_stress,800,True,1,258.7,323.6,0.0,0.0,1.0,std_0.2,2,0.67,0.2,beta,none
City-A,T1,2x,360.0,S0a_RoutineOracle,routine,M_routine,800,True,1,545.5,545.5,0.0,0.0,1.0,std_0.2,2,0.67,0.2,beta,none
City-A,T1,2x,360.0,S0a_RoutineOracle,cross_regime,M_stress,800,True,1,545.5,323.6,36.4,0.4068,0.0,std_0.2,2,0.67,0.2,beta,none
City-A,T1,2x,360.0,S0b_StressOracle,routine,M_routine,800,True,2,648.3,812.7,0.0,0.0,1.0,std_0.2,2,0.67,0.2,beta,none
City-A,T1,2x,360.0,S0b_StressOracle,cross_regime,M_stress,800,True,2,648.3,648.3,0.0,0.0,1.0,std_0.2,2,0.67,0.2,beta,none
City-A,T1,2x,360.0,S1_CapRR,routine,M_routine,800,True,1,678.2,545.5,0.0,0.1956,1.0,std_0.2,2,0.67,0.2,beta,none
City-A,T1,2x,360.0,S1_CapRR,cross_regime,M_stress,800,True,1,678.2,323.6,36.4,0.5228,0.0,std_0.2,2,0.67,0.2,beta,none
City-A,T1,2x,360.0,S2_Platform,routine,M_routine,800,True,1,421.1,545.5,0.0,0.0,1.0,std_0.2,2,0.67,0.2,beta,none
City-A,T1,2x,360.0,S2_Platform,cross_regime,M_stress,800,True,1,421.1,323.6,36.4,0.2315,0.0,std_0.2,2,0.67,0.2,beta,none
City-A,T1,2x,360.0,S3_Lin4,routine,M_routine,800,True,1,494.7,545.5,0.0,0.0,1.0,std_0.2,2,0.67,0.2,beta,none
City-A,T1,2x,360.0,S3_Lin4,cross_regime,M_stress,800,True,1,494.7,323.6,36.4,0.3459,0.0,std_0.2,2,0.67,0.2,beta,none
