city,task_id,p_req_level,p_req,strategy,regime,eval_outcome,pool_size,pool_feasible,n_selected,p_commit,p_deliv,shortfall,ocr,success,seed_id,master_seed
City-A,T1,1x,180.0,S0a_RoutineOracle,routine,M_routine,800,True,1,453.0,453.0,0.0,0.0,1.0,7,7000002048
City-A,T1,1x,180.0,S0a_RoutineOracle,cross_regime,M_stress,800,True,1,453.0,194.4,0.0,0.571,1.0,7,7000002048
City-A,T1,1x,180.0,S0b_StressOracle,routine,M_routine,800,True,1,322.5,366.4,0.0,0.0,1.0,7,7000002048
City-A,T1,1x,180.0,S0b_StressOracle,cross_regime,M_stress,800,True,1,322.5,322.5,0.0,0.0,1.0,7,7000002048
City-A,T1,1x,180.0,S1_CapRR,routine,M_routine,800,True,1,678.2,439.3,0.0,0.3522,1.0,7,7000002048
City-A,T1,1x,180.0,S1_CapRR,cross_regime,M_stress,800,True,1,678.2,315.5,0.0,0.5348,1.0,7,7000002048
City-A,T1,1x,180.0,S2_Platform,routine,M_routine,800,True,1,421.1,439.3,0.0,0.0,1.0,7,7000002048
City-A,T1,1x,180.0,S2_Platform,cross_regime,M_stress,800,True,1,421.1,315.5,0.0,0.2507,1.0,7,7000002048
City-A,T1,1x,180.0,S3_Lin4,routine,M_routine,800,True,1,489.9,439.3,0.0,0.1033,1.0,7,7000002048
City-A,T1,1x,180.0,S3_Lin4,cross_regime,M_stress,800,True,1,489.9,315.5,0.0,0.3561,1.0,7,7000002048
City-A,T1,1x,180.0,S4_GlobalCalib,routine,M_routine,800,True,1,452.6,439.3,0.0,0.0294,1.0,7,7000002048
City-A,T1,1x,180.0,S4_GlobalCalib,cross_regime,M_stress,800,True,1,452.6,315.5,0.0,0.303,1.0,7,7000002048
City-A,T1,1x,180.0,S5_CityCalib,routine,M_routine,800,True,1,447.5,439.3,0.0,0.0184,1.0,7,7000002048
City-A,T1,1x,180.0,S5_CityCalib,cross_regime,M_stress,800,True,1,447.5,315.5,0.0,0.2951,1.0,7,7000002048
City-A,T1,1x,180.0,S6_Q10,routine,M_routine,800,True,1,314.4,439.3,0.0,0.0,1.0,7,7000002048
