city,task_id,p_req_level,p_req,strategy,regime,eval_outcome,pool_size,pool_feasible,n_selected,p_commit,p_deliv,shortfall,ocr,success,config_name,seed_id,xi_mean,xi_std,xi_dist,xi_persistence
City-A,T1,1x,180.0,S0a_RoutineOracle,routine,M_routine,800,True,1,437.3,437.3,0.0,0.0,1.0,persistence_half,7,0.67,0.15,beta,half
City-A,T1,1x,180.0,S0a_RoutineOracle,cross_regime,M_stress,800,True,1,437.3,301.0,0.0,0.3117,1.0,persistence_half,7,0.67,0.15,beta,half
City-A,T1,1x,180.0,S0b_StressOracle,routine,M_routine,800,True,1,301.0,437.3,0.0,0.0,1.0,persistence_half,7,0.67,0.15,beta,half
City-A,T1,1x,180.0,S0b_StressOracle,cross_regime,M_stress,800,True,1,301.0,301.0,0.0,0.0,1.0,persistence_half,7,0.67,0.15,beta,half
City-A,T1,1x,180.0,S1_CapRR,routine,M_routine,800,True,1,678.2,437.3,0.0,0.3552,1.0,persistence_half,7,0.67,0.15,beta,half
City-A,T1,1x,180.0,S1_CapRR,cross_regime,M_stress,800,True,1,678.2,301.0,0.0,0.5562,1.0,persistence_half,7,0.67,0.15,beta,half
City-A,T1,1x,180.0,S2_Platform,routine,M_routine,800,True,1,421.1,437.3,0.0,0.0,1.0,persistence_half,7,0.67,0.15,beta,half
City-A,T1,1x,180.0,S2_Platform,cross_regime,M_stress,800,True,1,421.1,301.0,0.0,0.2852,1.0,persistence_half,7,0.67,0.15,beta,half
City-A,T1,1x,180.0,S3_Lin4,routine,M_routine,800,True,1,488.1,437.3,0.0,0.104,1.0,persistence_half,7,0.67,0.15,beta,half
City-A,T1,1x,180.0,S3_Lin4,cross_regime,M_stress,800,True,1,488.1,301.0,0.0,0.3833,1.0,persistence_half,7,0.67,0.15,beta,half
City-A,T1,1x,180.0,S4_GlobalCalib,routine,M_routine,800,True,1,451.8,437.3,0.0,0.032,1.0,persistence_half,7,0.67,0.15,beta,half
City-A,T1,1x,180.0,S4_GlobalCalib,cross_regime,M_stress,800,True,1,451.8,301.0,0.0,0.3338,1.0,persistence_half,7,0.67,0.15,beta,half
City-A,T1,1x,180.0,S5_CityCalib,routine,M_routine,800,True,1,452.8,437.3,0.0,0.0343,1.0,persistence_half,7,0.67,0.15,beta,half
City-A,T1,1x,180.0,S5_CityCalib,cross_regime,M_stress,800,True,1,452.8,301.0,0.0,0.3353,1.0,persistence_half,7,0.67,0.15,beta,half
City-A,T1,1x,180.0,S6_Q10,routine,M_routine,800,True,1,421.9,437.3,0.0,0.0,1.0,persistence_half,7,0.67,0.15,beta,half
City-A,T1,1x,180.0,S6_Q10,cross_regime,M_stress,800,True,1,421.9,301.0,0.0,0.2866,1.0,persistence_half,7,0.67,0.15,beta,half
City-A,T1,2x,360.0,S0a_RoutineOracle,routine,M_routine,800,True,1,437.3,437.3,0.0,0.0,1.0,persistence_half,7,0.67,0.15,beta,half
City-A,T1,2x,360.0,S0a_RoutineOracle,cross_regime,M_stress,800,True,1,437.3,301.0,59.0,0.3117,0.0,persistence_half,7,0.67,0.15,beta,half
City-A,T1,2x,360.0,S0b_StressOracle,routine,M_routine,800,True,2,570.9,829.4,0.0,0.0,1.0,persistence_half,7,0.67,0.15,beta,half
City-A,T1,2x,360.0,S0b_StressOracle,cross_regime,M_stress,800,True,2,570.9,570.9,0.0,0.0,1.0,persistence_half,7,0.67,0.15,beta,half
City-A,T1,2x,360.0,S1_CapRR,routine,M_routine,800,True,1,678.2,437.3,0.0,0.3552,1.0,persistence_half,7,0.67,0.15,beta,half
City-A,T1,2x,360.0,S1_CapRR,cross_regime,M_stress,800,True,1,678.2,301.0,59.0,0.5562,0.0,persistence_half,7,0.67,0.15,beta,half
City-A,T1,2x,360.0,S2_Platform,routine,M_routine,800,True,1,421.1,437.3,0.0,0.0,1.0,persistence_half,7,0.67,0.15,beta,half
City-A,T1,2x,360.0,S2_Platform,cross_regime,M_stress,800,True,1,421.1,301.0,59.0,0.2852,0.0,persistence_half,7,0.67,0.15,beta,half
City-A,T1,2x,360.0,S3_Lin4,routine,M_routine,800,True,1,488.1,437.3,0.0,0.104,1.0,persistence_half,7,0.67,0.15,beta,half
City-A,T1,2x,360.0,S3_Lin4,cross_regime,M_stress,800,True,1,488.1,301.0,59.0,0.3833,0.0,persistence_half,7,0.67,0.15,beta,half
City-A,T1,2x,360.0,S4_GlobalCalib,routine,M_routine,800,True,1,451.8,437.3,0.0,0.032,1.0,persistence_half,7,0.67,0.15,beta,half
City-A,T1,2x,360.0,S4_GlobalCalib,cross_regime,M_stress,800,True,1,451.8,301.0,59.0,0.3338,0.0,persistence_half,7,0.67,0.15,beta,half
City-A,T1,2x,360.0,S5_CityCalib,routine,M_routine,800,True,1,452.8,437.3,0.0,0.0343,1.0,persistence_half,7,0.67,0.15,beta,half
City-A,T1,2x,360.0,S5_CityCalib,cross_regime,M_stress,800,True,1,452.8,301.0,59.0,0.3353,0.0,persistence_half,7,0.67,0.15,beta,half
City-A,T1,2x,360.0,S6_Q10,routine,M_routine,800,True,1,421.9,437.3,0.0,0.0,1.0,persistence_half,7,0.67,0.15,beta,half
City-A,T1,2x,360.0,S6_Q10,cross_regime,M_stress,800,True,1,421.9,301.0,59.0,0.2866,0.0,persistence_half,7,0.67,0.15,beta,half
City-A,T1,5x,900.0,S0a_RoutineOracle,routine,M_routine,800,True,3,1263.5,1263.5,0.0,0.0,1.0,persistence_half,7,0.67,0.15,beta,half
