city,task_id,p_req_level,p_req,strategy,regime,eval_outcome,pool_size,pool_feasible,n_selected,p_commit,p_deliv,shortfall,ocr,success,config_name,seed_id,xi_mean,xi_std,xi_dist,xi_persistence
City-A,T1,1x,180.0,S0a_RoutineOracle,routine,M_routine,800,True,1,405.3,405.3,0.0,0.0,1.0,dist_logitnorm,7,0.67,0.15,logitnorm,none
City-A,T1,1x,180.0,S0a_RoutineOracle,cross_regime,M_stress,800,True,1,405.3,181.5,0.0,0.5521,1.0,dist_logitnorm,7,0.67,0.15,logitnorm,none
City-A,T1,1x,180.0,S0b_StressOracle,routine,M_routine,800,True,1,315.7,193.9,0.0,0.3858,1.0,dist_logitnorm,7,0.67,0.15,logitnorm,none
City-A,T1,1x,180.0,S0b_StressOracle,cross_regime,M_stress,800,True,1,315.7,315.7,0.0,0.0,1.0,dist_logitnorm,7,0.67,0.15,logitnorm,none
City-A,T1,1x,180.0,S1_CapRR,routine,M_routine,800,True,1,678.2,193.9,0.0,0.7141,1.0,dist_logitnorm,7,0.67,0.15,logitnorm,none
City-A,T1,1x,180.0,S1_CapRR,cross_regime,M_stress,800,True,1,678.2,315.7,0.0,0.5345,1.0,dist_logitnorm,7,0.67,0.15,logitnorm,none
City-A,T1,1x,180.0,S2_Platform,routine,M_routine,800,True,1,421.1,193.9,0.0,0.5396,1.0,dist_logitnorm,7,0.67,0.15,logitnorm,none
City-A,T1,1x,180.0,S2_Platform,cross_regime,M_stress,800,True,1,421.1,315.7,0.0,0.2503,1.0,dist_logitnorm,7,0.67,0.15,logitnorm,none
City-A,T1,1x,180.0,S3_Lin4,routine,M_routine,800,True,1,489.9,193.9,0.0,0.6042,1.0,dist_logitnorm,7,0.67,0.15,logitnorm,none
City-A,T1,1x,180.0,S3_Lin4,cross_regime,M_stress,800,True,1,489.9,315.7,0.0,0.3556,1.0,dist_logitnorm,7,0.67,0.15,logitnorm,none
City-A,T1,1x,180.0,S4_GlobalCalib,routine,M_routine,800,True,1,455.6,193.9,0.0,0.5744,1.0,dist_logitnorm,7,0.67,0.15,logitnorm,none
City-A,T1,1x,180.0,S4_GlobalCalib,cross_regime,M_stress,800,True,1,455.6,315.7,0.0,0.307,1.0,dist_logitnorm,7,0.67,0.15,logitnorm,none
City-A,T1,1x,180.0,S5_CityCalib,routine,M_routine,800,True,1,454.7,193.9,0.0,0.5736,1.0,dist_logitnorm,7,0.67,0.15,logitnorm,none
City-A,T1,1x,180.0,S5_CityCalib,cross_regime,M_stress,800,True,1,454.7,315.7,0.0,0.3057,1.0,dist_logitnorm,7,0.67,0.15,logitnorm,none
City-A,T1,1x,180.0,S6_Q10,routine,M_routine,800,True,1,311.8,193.9,0.0,0.3783,1.0,dist_logitnorm,7,0.67,0.15,logitnorm,none
City-A,T1,1x,180.0,S6_Q10,cross_regime,M_stress,800,True,1,311.8,315.7,0.0,0.0,1.0,dist_logitnorm,7,0.67,0.15,logitnorm,none
City-A,T1,2x,360.0,S0a_RoutineOracle,routine,M_routine,800,True,1,405.3,405.3,0.0,0.0,1.0,dist_logitnorm,7,0.67,0.15,logitnorm,none
City-A,T1,2x,360.0,S0a_RoutineOracle,cross_regime,M_stress,800,True,1,405.3,181.5,178.5,0.5521,0.0,dist_logitnorm,7,0.67,0.15,logitnorm,none
City-A,T1,2x,360.0,S0b_StressOracle,routine,M_routine,800,True,2,620.7,587.3,0.0,0.0538,1.0,dist_logitnorm,7,0.67,0.15,logitnorm,none
City-A,T1,2x,360.0,S0b_StressOracle,cross_regime,M_stress,800,True,2,620.7,620.7,0.0,0.0,1.0,dist_logitnorm,7,0.67,0.15,logitnorm,none
City-A,T1,2x,360.0,S1_CapRR,routine,M_routine,800,True,1,678.2,193.9,166.1,0.7141,0.0,dist_logitnorm,7,0.67,0.15,logitnorm,none
City-A,T1,2x,360.0,S1_CapRR,cross_regime,M_stress,800,True,1,678.2,315.7,44.3,0.5345,0.0,dist_logitnorm,7,0.67,0.15,logitnorm,none
City-A,T1,2x,360.0,S2_Platform,routine,M_routine,800,True,1,421.1,193.9,166.1,0.5396,0.0,dist_logitnorm,7,0.67,0.15,logitnorm,none
City-A,T1,2x,360.0,S2_Platform,cross_regime,M_stress,800,True,1,421.1,315.7,44.3,0.2503,0.0,dist_logitnorm,7,0.67,0.15,logitnorm,none
City-A,T1,2x,360.0,S3_Lin4,routine,M_routine,800,True,1,489.9,193.9,166.1,0.6042,0.0,dist_logitnorm,7,0.67,0.15,logitnorm,none
City-A,T1,2x,360.0,S3_Lin4,cross_regime,M_stress,800,True,1,489.9,315.7,44.3,0.3556,0.0,dist_logitnorm,7,0.67,0.15,logitnorm,none
