city,task_id,p_req_level,p_req,strategy,regime,eval_outcome,pool_size,pool_feasible,n_selected,p_commit,p_deliv,shortfall,ocr,success,config_name,seed_id,xi_mean,xi_std,xi_dist,xi_persistence
City-A,T1,1x,180.0,S0a_RoutineOracle,routine,M_routine,800,True,1,543.9,543.9,0.0,0.0,1.0,dist_truncnorm,8,0.67,0.15,truncnorm,none
City-A,T1,1x,180.0,S0a_RoutineOracle,cross_regime,M_stress,800,True,1,543.9,306.6,0.0,0.4363,1.0,dist_truncnorm,8,0.67,0.15,truncnorm,none
City-A,T1,1x,180.0,S0b_StressOracle,routine,M_routine,800,True,1,315.8,384.3,0.0,0.0,1.0,dist_truncnorm,8,0.67,0.15,truncnorm,none
City-A,T1,1x,180.0,S0b_StressOracle,cross_regime,M_stress,800,True,1,315.8,315.8,0.0,0.0,1.0,dist_truncnorm,8,0.67,0.15,truncnorm,none
City-A,T1,1x,180.0,S1_CapRR,routine,M_routine,800,True,1,678.2,487.7,0.0,0.2809,1.0,dist_truncnorm,8,0.67,0.15,truncnorm,none
City-A,T1,1x,180.0,S1_CapRR,cross_regime,M_stress,800,True,1,678.2,254.8,0.0,0.6243,1.0,dist_truncnorm,8,0.67,0.15,truncnorm,none
City-A,T1,1x,180.0,S2_Platform,routine,M_routine,800,True,1,421.1,487.7,0.0,0.0,1.0,dist_truncnorm,8,0.67,0.15,truncnorm,none
City-A,T1,1x,180.0,S2_Platform,cross_regime,M_stress,800,True,1,421.1,254.8,0.0,0.3949,1.0,dist_truncnorm,8,0.67,0.15,truncnorm,none
City-A,T1,1x,180.0,S3_Lin4,routine,M_routine,800,True,1,485.1,487.7,0.0,0.0,1.0,dist_truncnorm,8,0.67,0.15,truncnorm,none
City-A,T1,1x,180.0,S3_Lin4,cross_regime,M_stress,800,True,1,485.1,254.8,0.0,0.4748,1.0,dist_truncnorm,8,0.67,0.15,truncnorm,none
City-A,T1,1x,180.0,S4_GlobalCalib,routine,M_routine,800,True,1,450.9,487.7,0.0,0.0,1.0,dist_truncnorm,8,0.67,0.15,truncnorm,none
City-A,T1,1x,180.0,S4_GlobalCalib,cross_regime,M_stress,800,True,1,450.9,254.8,0.0,0.435,1.0,dist_truncnorm,8,0.67,0.15,truncnorm,none
City-A,T1,1x,180.0,S5_CityCalib,routine,M_routine,800,True,1,447.2,487.7,0.0,0.0,1.0,dist_truncnorm,8,0.67,0.15,truncnorm,none
City-A,T1,1x,180.0,S5_CityCalib,cross_regime,M_stress,800,True,1,447.2,254.8,0.0,0.4303,1.0,dist_truncnorm,8,0.67,0.15,truncnorm,none
City-A,T1,1x,180.0,S6_Q10,routine,M_routine,800,True,1,324.1,487.7,0.0,0.0,1.0,dist_truncnorm,8,0.67,0.15,truncnorm,none
City-A,T1,1x,180.0,S6_Q10,cross_regime,M_stress,800,True,1,324.1,254.8,0.0,0.2139,1.0,dist_truncnorm,8,0.67,0.15,truncnorm,none
City-A,T1,2x,360.0,S0a_RoutineOracle,routine,M_routine,800,True,1,543.9,543.9,0.0,0.0,1.0,dist_truncnorm,8,0.67,0.15,truncnorm,none
City-A,T1,2x,360.0,S0a_RoutineOracle,cross_regime,M_stress,800,True,1,543.9,306.6,53.4,0.4363,0.0,dist_truncnorm,8,0.67,0.15,truncnorm,none
City-A,T1,2x,360.0,S0b_StressOracle,routine,M_routine,800,True,2,626.1,636.5,0.0,0.0,1.0,dist_truncnorm,8,0.67,0.15,truncnorm,none
City-A,T1,2x,360.0,S0b_StressOracle,cross_regime,M_stress,800,True,2,626.1,626.1,0.0,0.0,1.0,dist_truncnorm,8,0.67,0.15,truncnorm,none
City-A,T1,2x,360.0,S1_CapRR,routine,M_routine,800,True,1,678.2,487.7,0.0,0.2809,1.0,dist_truncnorm,8,0.67,0.15,truncnorm,none
City-A,T1,2x,360.0,S1_CapRR,cross_regime,M_stress,800,True,1,678.2,254.8,105.2,0.6243,0.0,dist_truncnorm,8,0.67,0.15,truncnorm,none
City-A,T1,2x,360.0,S2_Platform,routine,M_routine,800,True,1,421.1,487.7,0.0,0.0,1.0,dist_truncnorm,8,0.67,0.15,truncnorm,none
City-A,T1,2x,360.0,S2_Platform,cross_regime,M_stress,800,True,1,421.1,254.8,105.2,0.3949,0.0,dist_truncnorm,8,0.67,0.15,truncnorm,none
City-A,T1,2x,360.0,S3_Lin4,routine,M_routine,800,True,1,485.1,487.7,0.0,0.0,1.0,dist_truncnorm,8,0.67,0.15,truncnorm,none
City-A,T1,2x,360.0,S3_Lin4,cross_regime,M_stress,800,True,1,485.1,254.8,105.2,0.4748,0.0,dist_truncnorm,8,0.67,0.15,truncnorm,none
City-A,T1,2x,360.0,S4_GlobalCalib,routine,M_routine,800,True,1,450.9,487.7,0.0,0.0,1.0,dist_truncnorm,8,0.67,0.15,truncnorm,none
City-A,T1,2x,360.0,S4_GlobalCalib,cross_regime,M_stress,800,True,1,450.9,254.8,105.2,0.435,0.0,dist_truncnorm,8,0.67,0.15,truncnorm,none
City-A,T1,2x,360.0,S5_CityCalib,routine,M_routine,800,True,1,447.2,487.7,0.0,0.0,1.0,dist_truncnorm,8,0.67,0.15,truncnorm,none
City-A,T1,2x,360.0,S5_CityCalib,cross_regime,M_stress,800,True,1,447.2,254.8,105.2,0.4303,0.0,dist_truncnorm,8,0.67,0.15,truncnorm,none
City-A,T1,2x,360.0,S6_Q10,routine,M_routine,800,True,2,618.1,872.0,0.0,0.0,1.0,dist_truncnorm,8,0.67,0.15,truncnorm,none
City-A,T1,2x,360.0,S6_Q10,cross_regime,M_stress,800,True,2,618.1,570.6,0.0,0.077,1.0,dist_truncnorm,8,0.67,0.15,truncnorm,none
City-A,T1,5x,900.0,S0a_RoutineOracle,routine,M_routine,800,True,2,1031.6,1031.6,0.0,0.0,1.0,dist_truncnorm,8,0.67,0.15,truncnorm,none
City-A,T1,5x,900.0,S0a_RoutineOracle,cross_regime,M_stress,800,True,2,1031.6,561.4,338.6,0.4558,0.0,dist_truncnorm,8,0.67,0.15,truncnorm,none
City-A,T1,5x,900.0,S0b_StressOracle,routine,M_routine,800,True,3,932.7,1180.4,0.0,0.0,1.0,dist_truncnorm,8,0.67,0.15,truncnorm,none
City-A,T1,5x,900.0,S0b_StressOracle,cross_regime,M_stress,800,True,3,932.7,932.7,0.0,0.0,1.0,dist_truncnorm,8,0.67,0.15,truncnorm,none
City-A,T1,5x,900.0,S1_CapRR,routine,M_routine,800,True,2,1293.4,872.0,28.0,0.3258,0.0,dist_truncnorm,8,0.67,0.15,truncnorm,none
City-A,T1,5x,900.0,S1_CapRR,cross_regime,M_stress,800,True,2,1293.4,570.6,329.4,0.5589,0.0,dist_truncnorm,8,0.67,0.15,truncnorm,none
City-A,T1,5x,900.0,S2_Platform,routine,M_routine,800,True,3,1202.1,1092.6,0.0,0.0911,1.0,dist_truncnorm,8,0.67,0.15,truncnorm,none
City-A,T1,5x,900.0,S2_Platform,cross_regime,M_stress,800,True,3,1202.1,756.3,143.7,0.3709,0.0,dist_truncnorm,8,0.67,0.15,truncnorm,none
City-A,T1,5x,900.0,S3_Lin4,routine,M_routine,800,True,3,1243.2,1458.9,0.0,0.0,1.0,dist_truncnorm,8,0.67,0.15,truncnorm,none
City-A,T1,5x,900.0,S3_Lin4,cross_regime,M_stress,800,True,3,1243.2,827.2,72.8,0.3346,0.0,dist_truncnorm,8,0.67,0.15,truncnorm,none
City-A,T1,5x,900.0,S4_GlobalCalib,routine,M_routine,800,True,3,1256.4,1415.9,0.0,0.0,1.0,dist_truncnorm,8,0.67,0.15,truncnorm,none
City-A,T1,5x,900.0,S4_GlobalCalib,cross_regime,M_stress,800,True,3,1256.4,877.2,22.8,0.3018,0.0,dist_truncnorm,8,0.67,0.15,truncnorm,none
City-A,T1,5x,900.0,S5_CityCalib,routine,M_routine,800,True,3,1246.1,1415.9,0.0,0.0,1.0,dist_truncnorm,8,0.67,0.15,truncnorm,none
City-A,T1,5x,900.0,S5_CityCalib,cross_regime,M_stress,800,True,3,1246.1,877.2,22.8,0.2961,0.0,dist_truncnorm,8,0.67,0.15,truncnorm,none
City-A,T1,5x,900.0,S6_Q10,routine,M_routine,800,True,3,903.1,1415.9,0.0,0.0,1.0,dist_truncnorm,8,0.67,0.15,truncnorm,none
City-A,T1,5x,900.0,S6_Q10,cross_regime,M_stress,800,True,3,903.1,877.2,22.8,0.0287,0.0,dist_truncnorm,8,0.67,0.15,truncnorm,none
City-A,T1,10x,1800.0,S0a_RoutineOracle,routine,M_routine,800,True,4,1912.2,1912.2,0.0,0.0,1.0,dist_truncnorm,8,0.67,0.15,truncnorm,none
City-A,T1,10x,1800.0,S0a_RoutineOracle,cross_regime,M_stress,800,True,4,1912.2,1031.2,768.8,0.4607,0.0,dist_truncnorm,8,0.67,0.15,truncnorm,none
City-A,T1,10x,1800.0,S0b_StressOracle,routine,M_routine,800,True,7,1958.2,2956.2,0.0,0.0,1.0,dist_truncnorm,8,0.67,0.15,truncnorm,none
City-A,T1,10x,1800.0,S0b_StressOracle,cross_regime,M_stress,800,True,7,1958.2,1958.2,0.0,0.0,1.0,dist_truncnorm,8,0.67,0.15,truncnorm,none
City-A,T1,10x,1800.0,S1_CapRR,routine,M_routine,800,True,3,1889.7,1415.9,384.1,0.2507,0.0,dist_truncnorm,8,0.67,0.15,truncnorm,none
City-A,T1,10x,1800.0,S1_CapRR,cross_regime,M_stress,800,True,3,1889.7,877.2,922.8,0.5358,0.0,dist_truncnorm,8,0.67,0.15,truncnorm,none
City-A,T1,10x,1800.0,S2_Platform,routine,M_routine,800,True,5,1914.5,1688.9,111.1,0.1178,0.0,dist_truncnorm,8,0.67,0.15,truncnorm,none
City-A,T1,10x,1800.0,S2_Platform,cross_regime,M_stress,800,True,5,1914.5,1212.3,587.7,0.3667,0.0,dist_truncnorm,8,0.67,0.15,truncnorm,none
City-A,T1,10x,1800.0,S3_Lin4,routine,M_routine,800,True,5,1957.9,2228.9,0.0,0.0,1.0,dist_truncnorm,8,0.67,0.15,truncnorm,none
City-A,T1,10x,1800.0,S3_Lin4,cross_regime,M_stress,800,True,5,1957.9,1364.7,435.3,0.3029,0.0,dist_truncnorm,8,0.67,0.15,truncnorm,none
City-A,T1,10x,1800.0,S4_GlobalCalib,routine,M_routine,800,True,5,2019.3,2053.8,0.0,0.0,1.0,dist_truncnorm,8,0.67,0.15,truncnorm,none
City-A,T1,10x,1800.0,S4_GlobalCalib,cross_regime,M_stress,800,True,5,2019.3,1409.2,390.8,0.3021,0.0,dist_truncnorm,8,0.67,0.15,truncnorm,none
City-A,T1,10x,1800.0,S5_CityCalib,routine,M_routine,800,True,5,2002.9,2053.8,0.0,0.0,1.0,dist_truncnorm,8,0.67,0.15,truncnorm,none
City-A,T1,10x,1800.0,S5_CityCalib,cross_regime,M_stress,800,True,5,2002.9,1409.2,390.8,0.2964,0.0,dist_truncnorm,8,0.67,0.15,truncnorm,none
