city,task_id,p_req_level,p_req,strategy,regime,eval_outcome,pool_size,pool_feasible,n_selected,p_commit,p_deliv,shortfall,ocr,success,config_name,seed_id,xi_mean,xi_std,xi_dist,xi_persistence
City-A,T1,1x,180.0,S0a_RoutineOracle,routine,M_routine,800,True,1,471.5,471.5,0.0,0.0,1.0,dist_truncnorm,2,0.67,0.15,truncnorm,none
City-A,T1,1x,180.0,S0a_RoutineOracle,cross_regime,M_stress,800,True,1,471.5,331.8,0.0,0.2963,1.0,dist_truncnorm,2,0.67,0.15,truncnorm,none
City-A,T1,1x,180.0,S0b_StressOracle,routine,M_routine,800,True,1,341.9,359.3,0.0,0.0,1.0,dist_truncnorm,2,0.67,0.15,truncnorm,none
City-A,T1,1x,180.0,S0b_StressOracle,cross_regime,M_stress,800,True,1,341.9,341.9,0.0,0.0,1.0,dist_truncnorm,2,0.67,0.15,truncnorm,none
City-A,T1,1x,180.0,S1_CapRR,routine,M_routine,800,True,1,678.2,359.3,0.0,0.4702,1.0,dist_truncnorm,2,0.67,0.15,truncnorm,none
City-A,T1,1x,180.0,S1_CapRR,cross_regime,M_stress,800,True,1,678.2,341.9,0.0,0.4958,1.0,dist_truncnorm,2,0.67,0.15,truncnorm,none
City-A,T1,1x,180.0,S2_Platform,routine,M_routine,800,True,1,421.1,359.3,0.0,0.1466,1.0,dist_truncnorm,2,0.67,0.15,truncnorm,none
City-A,T1,1x,180.0,S2_Platform,cross_regime,M_stress,800,True,1,421.1,341.9,0.0,0.188,1.0,dist_truncnorm,2,0.67,0.15,truncnorm,none
City-A,T1,1x,180.0,S3_Lin4,routine,M_routine,800,True,1,481.0,359.3,0.0,0.2529,1.0,dist_truncnorm,2,0.67,0.15,truncnorm,none
City-A,T1,1x,180.0,S3_Lin4,cross_regime,M_stress,800,True,1,481.0,341.9,0.0,0.2891,1.0,dist_truncnorm,2,0.67,0.15,truncnorm,none
City-A,T1,1x,180.0,S4_GlobalCalib,routine,M_routine,800,True,1,444.0,359.3,0.0,0.1907,1.0,dist_truncnorm,2,0.67,0.15,truncnorm,none
City-A,T1,1x,180.0,S4_GlobalCalib,cross_regime,M_stress,800,True,1,444.0,341.9,0.0,0.2299,1.0,dist_truncnorm,2,0.67,0.15,truncnorm,none
City-A,T1,1x,180.0,S5_CityCalib,routine,M_routine,800,True,1,445.1,359.3,0.0,0.1928,1.0,dist_truncnorm,2,0.67,0.15,truncnorm,none
City-A,T1,1x,180.0,S5_CityCalib,cross_regime,M_stress,800,True,1,445.1,341.9,0.0,0.2319,1.0,dist_truncnorm,2,0.67,0.15,truncnorm,none
City-A,T1,1x,180.0,S6_Q10,routine,M_routine,800,True,1,320.6,359.3,0.0,0.0,1.0,dist_truncnorm,2,0.67,0.15,truncnorm,none
City-A,T1,1x,180.0,S6_Q10,cross_regime,M_stress,800,True,1,320.6,341.9,0.0,0.0,1.0,dist_truncnorm,2,0.67,0.15,truncnorm,none
City-A,T1,2x,360.0,S0a_RoutineOracle,routine,M_routine,800,True,1,471.5,471.5,0.0,0.0,1.0,dist_truncnorm,2,0.67,0.15,truncnorm,none
City-A,T1,2x,360.0,S0a_RoutineOracle,cross_regime,M_stress,800,True,1,471.5,331.8,28.2,0.2963,0.0,dist_truncnorm,2,0.67,0.15,truncnorm,none
City-A,T1,2x,360.0,S0b_StressOracle,routine,M_routine,800,True,2,676.2,568.3,0.0,0.1595,1.0,dist_truncnorm,2,0.67,0.15,truncnorm,none
City-A,T1,2x,360.0,S0b_StressOracle,cross_regime,M_stress,800,True,2,676.2,676.2,0.0,0.0,1.0,dist_truncnorm,2,0.67,0.15,truncnorm,none
City-A,T1,2x,360.0,S1_CapRR,routine,M_routine,800,True,1,678.2,359.3,0.7,0.4702,0.0,dist_truncnorm,2,0.67,0.15,truncnorm,none
City-A,T1,2x,360.0,S1_CapRR,cross_regime,M_stress,800,True,1,678.2,341.9,18.1,0.4958,0.0,dist_truncnorm,2,0.67,0.15,truncnorm,none
City-A,T1,2x,360.0,S2_Platform,routine,M_routine,800,True,1,421.1,359.3,0.7,0.1466,0.0,dist_truncnorm,2,0.67,0.15,truncnorm,none
City-A,T1,2x,360.0,S2_Platform,cross_regime,M_stress,800,True,1,421.1,341.9,18.1,0.188,0.0,dist_truncnorm,2,0.67,0.15,truncnorm,none
City-A,T1,2x,360.0,S3_Lin4,routine,M_routine,800,True,1,481.0,359.3,0.7,0.2529,0.0,dist_truncnorm,2,0.67,0.15,truncnorm,none
City-A,T1,2x,360.0,S3_Lin4,cross_regime,M_stress,800,True,1,481.0,341.9,18.1,0.2891,0.0,dist_truncnorm,2,0.67,0.15,truncnorm,none
City-A,T1,2x,360.0,S4_GlobalCalib,routine,M_routine,800,True,1,444.0,359.3,0.7,0.1907,0.0,dist_truncnorm,2,0.67,0.15,truncnorm,none
City-A,T1,2x,360.0,S4_GlobalCalib,cross_regime,M_stress,800,True,1,444.0,341.9,18.1,0.2299,0.0,dist_truncnorm,2,0.67,0.15,truncnorm,none
City-A,T1,2x,360.0,S5_CityCalib,routine,M_routine,800,True,1,445.1,359.3,0.7,0.1928,0.0,dist_truncnorm,2,0.67,0.15,truncnorm,none
City-A,T1,2x,360.0,S5_CityCalib,cross_regime,M_stress,800,True,1,445.1,341.9,18.1,0.2319,0.0,dist_truncnorm,2,0.67,0.15,truncnorm,none
City-A,T1,2x,360.0,S6_Q10,routine,M_routine,800,True,2,611.4,685.1,0.0,0.0,1.0,dist_truncnorm,2,0.67,0.15,truncnorm,none
City-A,T1,2x,360.0,S6_Q10,cross_regime,M_stress,800,True,2,611.4,561.0,0.0,0.0823,1.0,dist_truncnorm,2,0.67,0.15,truncnorm,none
City-A,T1,5x,900.0,S0a_RoutineOracle,routine,M_routine,800,True,2,912.5,912.5,0.0,0.0,1.0,dist_truncnorm,2,0.67,0.15,truncnorm,none
City-A,T1,5x,900.0,S0a_RoutineOracle,cross_regime,M_stress,800,True,2,912.5,602.7,297.3,0.3396,0.0,dist_truncnorm,2,0.67,0.15,truncnorm,none
City-A,T1,5x,900.0,S0b_StressOracle,routine,M_routine,800,True,3,1008.0,1039.9,0.0,0.0,1.0,dist_truncnorm,2,0.67,0.15,truncnorm,none
City-A,T1,5x,900.0,S0b_StressOracle,cross_regime,M_stress,800,True,3,1008.0,1008.0,0.0,0.0,1.0,dist_truncnorm,2,0.67,0.15,truncnorm,none
City-A,T1,5x,900.0,S1_CapRR,routine,M_routine,800,True,2,1293.4,685.1,214.9,0.4703,0.0,dist_truncnorm,2,0.67,0.15,truncnorm,none
City-A,T1,5x,900.0,S1_CapRR,cross_regime,M_stress,800,True,2,1293.4,561.0,339.0,0.5662,0.0,dist_truncnorm,2,0.67,0.15,truncnorm,none
City-A,T1,5x,900.0,S2_Platform,routine,M_routine,800,True,3,1202.1,1018.5,0.0,0.1527,1.0,dist_truncnorm,2,0.67,0.15,truncnorm,none
City-A,T1,5x,900.0,S2_Platform,cross_regime,M_stress,800,True,3,1202.1,738.4,161.6,0.3857,0.0,dist_truncnorm,2,0.67,0.15,truncnorm,none
City-A,T1,5x,900.0,S3_Lin4,routine,M_routine,800,True,3,1231.8,1148.1,0.0,0.0679,1.0,dist_truncnorm,2,0.67,0.15,truncnorm,none
City-A,T1,5x,900.0,S3_Lin4,cross_regime,M_stress,800,True,3,1231.8,874.4,25.6,0.2901,0.0,dist_truncnorm,2,0.67,0.15,truncnorm,none
City-A,T1,5x,900.0,S4_GlobalCalib,routine,M_routine,800,True,3,1237.4,1156.7,0.0,0.0652,1.0,dist_truncnorm,2,0.67,0.15,truncnorm,none
City-A,T1,5x,900.0,S4_GlobalCalib,cross_regime,M_stress,800,True,3,1237.4,892.9,7.1,0.2784,0.0,dist_truncnorm,2,0.67,0.15,truncnorm,none
City-A,T1,5x,900.0,S5_CityCalib,routine,M_routine,800,True,3,1240.5,1156.7,0.0,0.0676,1.0,dist_truncnorm,2,0.67,0.15,truncnorm,none
City-A,T1,5x,900.0,S5_CityCalib,cross_regime,M_stress,800,True,3,1240.5,892.9,7.1,0.2803,0.0,dist_truncnorm,2,0.67,0.15,truncnorm,none
City-A,T1,5x,900.0,S6_Q10,routine,M_routine,800,True,4,1168.6,1406.2,0.0,0.0,1.0,dist_truncnorm,2,0.67,0.15,truncnorm,none
City-A,T1,5x,900.0,S6_Q10,cross_regime,M_stress,800,True,4,1168.6,1169.7,0.0,0.0,1.0,dist_truncnorm,2,0.67,0.15,truncnorm,none
City-A,T1,10x,1800.0,S0a_RoutineOracle,routine,M_routine,800,True,5,2073.8,2073.8,0.0,0.0,1.0,dist_truncnorm,2,0.67,0.15,truncnorm,none
City-A,T1,10x,1800.0,S0a_RoutineOracle,cross_regime,M_stress,800,True,5,2073.8,1078.7,721.3,0.4799,0.0,dist_truncnorm,2,0.67,0.15,truncnorm,none
City-A,T1,10x,1800.0,S0b_StressOracle,routine,M_routine,800,True,6,1808.1,2116.2,0.0,0.0,1.0,dist_truncnorm,2,0.67,0.15,truncnorm,none
City-A,T1,10x,1800.0,S0b_StressOracle,cross_regime,M_stress,800,True,6,1808.1,1808.1,0.0,0.0,1.0,dist_truncnorm,2,0.67,0.15,truncnorm,none
City-A,T1,10x,1800.0,S1_CapRR,routine,M_routine,800,True,3,1889.7,1156.7,643.3,0.3879,0.0,dist_truncnorm,2,0.67,0.15,truncnorm,none
City-A,T1,10x,1800.0,S1_CapRR,cross_regime,M_stress,800,True,3,1889.7,892.9,907.1,0.5275,0.0,dist_truncnorm,2,0.67,0.15,truncnorm,none
City-A,T1,10x,1800.0,S2_Platform,routine,M_routine,800,True,5,1914.5,1664.6,135.4,0.1305,0.0,dist_truncnorm,2,0.67,0.15,truncnorm,none
