stress_config,s_new,K_active,severity,scope,city,task_id,p_req_level,strategy,success,n_selected,p_commit,p_deliv,shortfall,ocr,seed_id
cls_comfort,-0.04,1,1.0,0.5,City-B,T1,5x,S0a_RoutineOracle,1.0,2,1329.493853408846,1005.575010487524,0.0,0.24364072243793256,1
cls_comfort,-0.04,1,1.0,0.5,City-B,T1,5x,S0b_StressOracle_new,1.0,2,1250.9194387271968,1250.9194387271968,0.0,0.0,1
cls_comfort,-0.04,1,1.0,0.5,City-B,T1,5x,S1_CapRR,1.0,2,1687.96367,1196.1586024502221,0.0,0.29135998380212647,1
cls_comfort,-0.04,1,1.0,0.5,City-B,T1,5x,S4_GlobalCalib,1.0,2,1112.8120073011683,1196.1586024502221,0.0,0.0,1
cls_comfort,-0.04,1,1.0,0.5,City-B,T1,5x,S6_Q10,1.0,3,1164.3375512529246,1569.9753209523287,0.0,0.0,1
cls_comfort,-0.04,1,1.0,0.5,City-B,T2,5x,S0a_RoutineOracle,0.0,3,1564.9641644955873,1088.2992700717875,211.70072992821247,0.30458518171720333,1
cls_comfort,-0.04,1,1.0,0.5,City-B,T2,5x,S0b_StressOracle_new,1.0,3,1454.654052686577,1454.654052686577,0.0,0.0,1
cls_comfort,-0.04,1,1.0,0.5,City-B,T2,5x,S1_CapRR,0.0,2,1687.96367,755.1721878696446,544.8278121303554,0.5526134825700102,1
cls_comfort,-0.04,1,1.0,0.5,City-B,T2,5x,S4_GlobalCalib,0.0,3,1673.5757503424197,1169.3771615391174,130.62283846088258,0.30127025245205746,1
cls_comfort,-0.04,1,1.0,0.5,City-B,T2,5x,S6_Q10,1.0,4,1519.4237357397583,1612.9742467160809,0.0,0.0,1
cls_comfort,-0.04,1,1.0,0.5,City-B,T3,5x,S0a_RoutineOracle,0.0,2,1133.7718896083563,855.797278173271,144.20272182672898,0.24517684199341658,1
cls_comfort,-0.04,1,1.0,0.5,City-B,T3,5x,S0b_StressOracle_new,1.0,2,1198.659005100771,1198.659005100771,0.0,0.0,1
cls_comfort,-0.04,1,1.0,0.5,City-B,T3,5x,S1_CapRR,1.0,2,1485.4080295999997,1089.482465475418,0.0,0.26654330408540955,1
cls_comfort,-0.04,1,1.0,0.5,City-B,T3,5x,S4_GlobalCalib,1.0,3,1456.1948695697124,1657.3678160713846,0.0,0.0,1
cls_comfort,-0.04,1,1.0,0.5,City-B,T3,5x,S6_Q10,1.0,3,1014.6907761727882,1657.3678160713846,0.0,0.0,1
cls_comfort,-0.04,1,1.0,0.5,City-B,T4,5x,S0a_RoutineOracle,1.0,2,1217.126627821069,1226.8908841827565,0.0,0.0,1
cls_comfort,-0.04,1,1.0,0.5,City-B,T4,5x,S0b_StressOracle_new,1.0,2,1226.8908841827565,1226.8908841827565,0.0,0.0,1
cls_comfort,-0.04,1,1.0,0.5,City-B,T4,5x,S1_CapRR,0.0,1,846.0108700000001,447.28009676338434,252.71990323661566,0.4713069150478122,1
cls_comfort,-0.04,1,1.0,0.5,City-B,T4,5x,S4_GlobalCalib,1.0,2,1113.6517206335943,1037.6330555055624,0.0,0.06826071716998049,1
cls_comfort,-0.04,1,1.0,0.5,City-B,T4,5x,S6_Q10,1.0,2,774.6881812533666,1037.6330555055624,0.0,0.0,1
cls_comfort,-0.04,1,1.0,0.5,City-B,T5,5x,S0a_RoutineOracle,1.0,2,983.446372112755,896.8812057971796,0.0,0.08802225395331507,1
cls_comfort,-0.04,1,1.0,0.5,City-B,T5,5x,S0b_StressOracle_new,1.0,2,1090.5957627538862,1090.5957627538862,0.0,0.0,1
cls_comfort,-0.04,1,1.0,0.5,City-B,T5,5x,S1_CapRR,1.0,2,1485.4080295999997,1057.3502601101422,0.0,0.288175209073784,1
cls_comfort,-0.04,1,1.0,0.5,City-B,T5,5x,S4_GlobalCalib,1.0,2,982.8126623344795,1057.3502601101422,0.0,0.0,1
cls_comfort,-0.04,1,1.0,0.5,City-B,T5,5x,S6_Q10,1.0,3,1015.5007411639631,1608.6767007360424,0.0,0.0,1
cls_comfort,-0.04,1,1.0,0.5,City-C,T1,5x,S0a_RoutineOracle,0.0,2,1104.6142614858186,706.7045338498024,193.29546615019763,0.3602250500557427,1
cls_comfort,-0.04,1,1.0,0.5,City-C,T1,5x,S0b_StressOracle_new,1.0,2,1013.1918789447205,1013.1918789447205,0.0,0.0,1
cls_comfort,-0.04,1,1.0,0.5,City-C,T1,5x,S1_CapRR,1.0,2,1439.5386200000003,970.5137591175035,0.0,0.32581610133008915,1
cls_comfort,-0.04,1,1.0,0.5,City-C,T1,5x,S4_GlobalCalib,1.0,2,949.6464650582456,970.5137591175035,0.0,0.0,1
cls_comfort,-0.04,1,1.0,0.5,City-C,T1,5x,S6_Q10,1.0,3,967.4971881454602,1261.265193954421,0.0,0.0,1
cls_comfort,-0.04,1,1.0,0.5,City-C,T2,5x,S0a_RoutineOracle,1.0,3,1329.30539537812,1348.1853474634,0.0,0.0,1
cls_comfort,-0.04,1,1.0,0.5,City-C,T2,5x,S0b_StressOracle_new,1.0,3,1518.8874762613905,1518.8874762613905,0.0,0.0,1
cls_comfort,-0.04,1,1.0,0.5,City-C,T2,5x,S1_CapRR,0.0,2,1439.5386200000003,1030.6862358308722,269.3137641691278,0.28401626638480043,1
cls_comfort,-0.04,1,1.0,0.5,City-C,T2,5x,S4_GlobalCalib,1.0,3,1390.439174337015,1368.3776847397512,0.0,0.015866562165715043,1
cls_comfort,-0.04,1,1.0,0.5,City-C,T2,5x,S6_Q10,1.0,5,1492.9600741130114,1985.610954860731,0.0,0.0,1
cls_comfort,-0.04,1,1.0,0.5,City-C,T3,5x,S0a_RoutineOracle,0.0,3,1434.122909632747,863.5497037135792,136.45029628642078,0.397855164356367,1
cls_comfort,-0.04,1,1.0,0.5,City-C,T3,5x,S0b_StressOracle_new,1.0,3,1099.5252003901276,1099.5252003901276,0.0,0.0,1
cls_comfort,-0.04,1,1.0,0.5,City-C,T3,5x,S1_CapRR,0.0,2,1266.8365755,512.5545699122157,487.4454300877843,0.5954059269958174,1
cls_comfort,-0.04,1,1.0,0.5,City-C,T3,5x,S4_GlobalCalib,0.0,3,1210.6863557456816,815.215087677934,184.78491232206602,0.32665047077710757,1
cls_comfort,-0.04,1,1.0,0.5,City-C,T3,5x,S6_Q10,1.0,4,1080.443530367608,1165.05474552827,0.0,0.0,1
cls_comfort,-0.04,1,1.0,0.5,City-C,T4,5x,S0a_RoutineOracle,0.0,2,958.5078732598408,524.5180282480483,175.48197175195173,0.4527765051483753,1
cls_comfort,-0.04,1,1.0,0.5,City-C,T4,5x,S0b_StressOracle_new,1.0,2,941.3239169743458,941.3239169743458,0.0,0.0,1
cls_comfort,-0.04,1,1.0,0.5,City-C,T4,5x,S1_CapRR,0.0,1,737.04618,402.57089130970945,297.42910869029055,0.4538050637346639,1
cls_comfort,-0.04,1,1.0,0.5,City-C,T4,5x,S4_GlobalCalib,1.0,2,950.0263853510169,803.8227144604152,0.0,0.1538943266681821,1
cls_comfort,-0.04,1,1.0,0.5,City-C,T4,5x,S6_Q10,1.0,3,955.1110958630309,1283.1992842221102,0.0,0.0,1
cls_comfort,-0.04,1,1.0,0.5,City-C,T5,5x,S0a_RoutineOracle,0.0,2,878.2552914304176,761.5256236136959,38.47437638630413,0.13291086197340607,1
cls_comfort,-0.04,1,1.0,0.5,City-C,T5,5x,S0b_StressOracle_new,1.0,2,834.9860125160947,834.9860125160947,0.0,0.0,1
cls_comfort,-0.04,1,1.0,0.5,City-C,T5,5x,S1_CapRR,0.0,2,1266.8365755,781.4861462320016,18.5138537679984,0.38312000036503396,1
cls_comfort,-0.04,1,1.0,0.5,City-C,T5,5x,S4_GlobalCalib,0.0,2,838.5028872313962,781.4861462320016,18.5138537679984,0.06799826436812269,1
cls_comfort,-0.04,1,1.0,0.5,City-C,T5,5x,S6_Q10,1.0,3,843.8709529221301,1095.6471129598478,0.0,0.0,1
cls_hierarchy,-0.02,1,1.0,0.5,City-A,T1,5x,S0a_RoutineOracle,0.0,2,1025.6167486048403,872.1704072516975,27.829592748302503,0.14961372419266536,1
cls_hierarchy,-0.02,1,1.0,0.5,City-A,T1,5x,S0b_StressOracle_new,1.0,2,935.5960670295465,935.5960670295465,0.0,0.0,1
cls_hierarchy,-0.02,1,1.0,0.5,City-A,T1,5x,S1_CapRR,0.0,2,1293.3561519999998,815.7128882698742,84.28711173012584,0.36930528608961666,1
cls_hierarchy,-0.02,1,1.0,0.5,City-A,T1,5x,S4_GlobalCalib,1.0,3,1247.3657598477967,998.3540685218993,0.0,0.19963005185927318,1
cls_hierarchy,-0.02,1,1.0,0.5,City-A,T1,5x,S6_Q10,1.0,4,1149.251039404852,1459.540666795112,0.0,0.0,1
cls_hierarchy,-0.02,1,1.0,0.5,City-A,T2,5x,S0a_RoutineOracle,1.0,3,1455.0971292538215,1413.291430348741,0.0,0.02873052118968765,1
cls_hierarchy,-0.02,1,1.0,0.5,City-A,T2,5x,S0b_StressOracle_new,1.0,3,1483.8376079647014,1483.8376079647014,0.0,0.0,1
cls_hierarchy,-0.02,1,1.0,0.5,City-A,T2,5x,S1_CapRR,0.0,3,1889.6612019999998,1271.9030826959618,28.096917304038243,0.3269147499298862,1
cls_hierarchy,-0.02,1,1.0,0.5,City-A,T2,5x,S4_GlobalCalib,1.0,4,1651.4699875633373,1770.220416615173,0.0,0.0,1
cls_hierarchy,-0.02,1,1.0,0.5,City-A,T2,5x,S6_Q10,1.0,5,1397.1085232547616,2190.7652995572203,0.0,0.0,1
cls_hierarchy,-0.02,1,1.0,0.5,City-A,T3,5x,S0a_RoutineOracle,0.0,3,1180.4670337394004,957.959271466953,42.040728533046945,0.1884912970145409,1
cls_hierarchy,-0.02,1,1.0,0.5,City-A,T3,5x,S0b_StressOracle_new,1.0,3,1240.99486356344,1240.99486356344,0.0,0.0,1
cls_hierarchy,-0.02,1,1.0,0.5,City-A,T3,5x,S1_CapRR,0.0,2,1138.1160166,737.9482396611265,262.05176033887346,0.351605434860966,1
cls_hierarchy,-0.02,1,1.0,0.5,City-A,T3,5x,S4_GlobalCalib,1.0,3,1099.5887227864177,1046.7801710906308,0.0,0.04802573053129101,1
cls_hierarchy,-0.02,1,1.0,0.5,City-A,T3,5x,S6_Q10,1.0,4,1001.5397226618604,1456.953326069413,0.0,0.0,1
cls_hierarchy,-0.02,1,1.0,0.5,City-A,T4,5x,S0a_RoutineOracle,0.0,2,993.4325110739102,628.9153631871243,71.08463681287571,0.36692693647879443,1
cls_hierarchy,-0.02,1,1.0,0.5,City-A,T4,5x,S0b_StressOracle_new,1.0,2,1058.6349605918786,1058.6349605918786,0.0,0.0,1
cls_hierarchy,-0.02,1,1.0,0.5,City-A,T4,5x,S1_CapRR,1.0,2,1293.3561519999998,783.569458370351,0.0,0.3941580150535743,1
cls_hierarchy,-0.02,1,1.0,0.5,City-A,T4,5x,S4_GlobalCalib,1.0,2,853.7431991790315,783.569458370351,0.0,0.08219537312409679,1
cls_hierarchy,-0.02,1,1.0,0.5,City-A,T4,5x,S6_Q10,1.0,3,867.2569355491107,1065.9871861243946,0.0,0.0,1
cls_hierarchy,-0.02,1,1.0,0.5,City-A,T5,5x,S0a_RoutineOracle,1.0,2,872.3040756714993,832.6291655555646,0.0,0.045482889765696664,1
cls_hierarchy,-0.02,1,1.0,0.5,City-A,T5,5x,S0b_StressOracle_new,1.0,2,1000.2965695070263,1000.2965695070263,0.0,0.0,1
cls_hierarchy,-0.02,1,1.0,0.5,City-A,T5,5x,S1_CapRR,1.0,2,1138.1160166,1000.2965695070263,0.0,0.12109437445990305,1
cls_hierarchy,-0.02,1,1.0,0.5,City-A,T5,5x,S4_GlobalCalib,1.0,3,1101.0195195282365,1412.2756463134233,0.0,0.0,1
cls_hierarchy,-0.02,1,1.0,0.5,City-A,T5,5x,S6_Q10,1.0,4,1002.3391899790727,1800.755865722861,0.0,0.0,1
cls_hierarchy,-0.02,1,1.0,0.5,City-B,T1,5x,S0a_RoutineOracle,1.0,2,1329.493853408846,1025.9169039912806,0.0,0.228340242897091,1
cls_hierarchy,-0.02,1,1.0,0.5,City-B,T1,5x,S0b_StressOracle_new,1.0,2,1276.198868671367,1276.198868671367,0.0,0.0,1
cls_hierarchy,-0.02,1,1.0,0.5,City-B,T1,5x,S1_CapRR,1.0,2,1687.96367,1220.2393575614356,0.0,0.2770938265742203,1
cls_hierarchy,-0.02,1,1.0,0.5,City-B,T1,5x,S4_GlobalCalib,1.0,2,1112.8120073011683,1220.2393575614356,0.0,0.0,1
cls_hierarchy,-0.02,1,1.0,0.5,City-B,T1,5x,S6_Q10,1.0,3,1164.3375512529246,1601.57467137733,0.0,0.0,1
cls_hierarchy,-0.02,1,1.0,0.5,City-B,T2,5x,S0a_RoutineOracle,0.0,3,1564.9641644955873,1110.2602572372975,189.73974276270246,0.2905522807321585,1
cls_hierarchy,-0.02,1,1.0,0.5,City-B,T2,5x,S0b_StressOracle_new,1.0,3,1484.0273251086567,1484.0273251086567,0.0,0.0,1
cls_hierarchy,-0.02,1,1.0,0.5,City-B,T2,5x,S1_CapRR,0.0,2,1687.96367,770.4523659709271,529.5476340290729,0.5435610495272526,1
cls_hierarchy,-0.02,1,1.0,0.5,City-B,T2,5x,S4_GlobalCalib,0.0,3,1673.5757503424197,1193.0456939077135,106.95430609228652,0.2871277600290205,1
cls_hierarchy,-0.02,1,1.0,0.5,City-B,T2,5x,S6_Q10,1.0,4,1519.4237357397583,1645.619410968693,0.0,0.0,1
cls_hierarchy,-0.02,1,1.0,0.5,City-B,T3,5x,S0a_RoutineOracle,0.0,2,1133.7718896083563,873.0574189075663,126.94258109243367,0.22995319701465672,1
cls_hierarchy,-0.02,1,1.0,0.5,City-B,T3,5x,S0b_StressOracle_new,1.0,2,1222.795966536441,1222.795966536441,0.0,0.0,1
cls_hierarchy,-0.02,1,1.0,0.5,City-B,T3,5x,S1_CapRR,1.0,2,1485.4080295999997,1111.5011409490364,0.0,0.2517199861587199,1
cls_hierarchy,-0.02,1,1.0,0.5,City-B,T3,5x,S4_GlobalCalib,1.0,3,1456.1948695697124,1690.817465793666,0.0,0.0,1
cls_hierarchy,-0.02,1,1.0,0.5,City-B,T3,5x,S6_Q10,1.0,3,1014.6907761727882,1690.817465793666,0.0,0.0,1
cls_hierarchy,-0.02,1,1.0,0.5,City-B,T4,5x,S0a_RoutineOracle,1.0,2,1217.126627821069,1251.6541640744329,0.0,0.0,1
cls_hierarchy,-0.02,1,1.0,0.5,City-B,T4,5x,S0b_StressOracle_new,1.0,2,1251.6541640744329,1251.6541640744329,0.0,0.0,1
cls_hierarchy,-0.02,1,1.0,0.5,City-B,T4,5x,S1_CapRR,0.0,1,846.0108700000001,456.3733864440927,243.62661355590728,0.46055848378863895,1
cls_hierarchy,-0.02,1,1.0,0.5,City-B,T4,5x,S4_GlobalCalib,1.0,2,1113.6517206335943,1058.6002796879302,0.0,0.04943326528902904,1
cls_hierarchy,-0.02,1,1.0,0.5,City-B,T4,5x,S6_Q10,1.0,2,774.6881812533666,1058.6002796879302,0.0,0.0,1
cls_hierarchy,-0.02,1,1.0,0.5,City-B,T5,5x,S0a_RoutineOracle,1.0,2,983.446372112755,915.0765480421827,0.0,0.06952064292401848,1
cls_hierarchy,-0.02,1,1.0,0.5,City-B,T5,5x,S0b_StressOracle_new,1.0,2,1112.6053942190506,1112.6053942190506,0.0,0.0,1
cls_hierarchy,-0.02,1,1.0,0.5,City-B,T5,5x,S1_CapRR,1.0,2,1485.4080295999997,1078.677075295088,0.0,0.2738176623526392,1
cls_hierarchy,-0.02,1,1.0,0.5,City-B,T5,5x,S4_GlobalCalib,1.0,2,982.8126623344795,1078.677075295088,0.0,0.0,1
cls_hierarchy,-0.02,1,1.0,0.5,City-B,T5,5x,S6_Q10,1.0,3,1015.5007411639631,1641.1778632479245,0.0,0.0,1
cls_hierarchy,-0.02,1,1.0,0.5,City-C,T1,5x,S0a_RoutineOracle,0.0,2,1104.6142614858186,720.9989058157823,179.00109418421766,0.34728444946386494,1
cls_hierarchy,-0.02,1,1.0,0.5,City-C,T1,5x,S0b_StressOracle_new,1.0,2,1033.6231399503067,1033.6231399503067,0.0,0.0,1
cls_hierarchy,-0.02,1,1.0,0.5,City-C,T1,5x,S1_CapRR,1.0,2,1439.5386200000003,990.167292058314,0.0,0.31216344021509207,1
cls_hierarchy,-0.02,1,1.0,0.5,City-C,T1,5x,S4_GlobalCalib,1.0,2,949.6464650582456,990.167292058314,0.0,0.0,1
cls_hierarchy,-0.02,1,1.0,0.5,City-C,T1,5x,S6_Q10,1.0,3,967.4971881454602,1286.8398356311868,0.0,0.0,1
cls_hierarchy,-0.02,1,1.0,0.5,City-C,T2,5x,S0a_RoutineOracle,1.0,3,1329.30539537812,1375.420369130283,0.0,0.0,1
cls_hierarchy,-0.02,1,1.0,0.5,City-C,T2,5x,S0b_StressOracle_new,1.0,3,1549.5714318483815,1549.5714318483815,0.0,0.0,1
cls_hierarchy,-0.02,1,1.0,0.5,City-C,T2,5x,S1_CapRR,0.0,2,1439.5386200000003,1051.4799910777472,248.52000892225283,0.2695715304409499,1
cls_hierarchy,-0.02,1,1.0,0.5,City-C,T2,5x,S4_GlobalCalib,1.0,3,1390.439174337015,1395.9931483328319,0.0,0.0,1
cls_hierarchy,-0.02,1,1.0,0.5,City-C,T2,5x,S6_Q10,1.0,5,1492.9600741130114,2025.7081666480958,0.0,0.0,1
cls_hierarchy,-0.02,1,1.0,0.5,City-C,T3,5x,S0a_RoutineOracle,0.0,3,1434.122909632747,880.9938266158051,119.00617338419488,0.38569154659037436,1
cls_hierarchy,-0.02,1,1.0,0.5,City-C,T3,5x,S0b_StressOracle_new,1.0,3,1121.68556917358,1121.68556917358,0.0,0.0,1
cls_hierarchy,-0.02,1,1.0,0.5,City-C,T3,5x,S1_CapRR,0.0,2,1266.8365755,522.9316530437178,477.0683469562822,0.5872145917184898,1
cls_hierarchy,-0.02,1,1.0,0.5,City-C,T3,5x,S4_GlobalCalib,0.0,3,1210.6863557456816,831.7110695864573,168.28893041354274,0.3130251566482776,1
cls_hierarchy,-0.02,1,1.0,0.5,City-C,T3,5x,S6_Q10,1.0,4,1080.443530367608,1188.5839764525317,0.0,0.0,1
cls_hierarchy,-0.02,1,1.0,0.5,City-C,T4,5x,S0a_RoutineOracle,0.0,2,958.5078732598408,535.1514043021521,164.84859569784794,0.4416828288722064,1
cls_hierarchy,-0.02,1,1.0,0.5,City-C,T4,5x,S0b_StressOracle_new,1.0,2,960.3062958732678,960.3062958732678,0.0,0.0,1
cls_hierarchy,-0.02,1,1.0,0.5,City-C,T4,5x,S1_CapRR,0.0,1,737.04618,410.6975555786923,289.3024444213077,0.44277907311222714,1
cls_hierarchy,-0.02,1,1.0,0.5,City-C,T4,5x,S4_GlobalCalib,1.0,2,950.0263853510169,820.0599636973136,0.0,0.13680296006271775,1
cls_hierarchy,-0.02,1,1.0,0.5,City-C,T4,5x,S6_Q10,1.0,3,955.1110958630309,1309.0698477516128,0.0,0.0,1
cls_hierarchy,-0.02,1,1.0,0.5,City-C,T5,5x,S0a_RoutineOracle,0.0,2,878.2552914304176,776.847504446087,23.152495553913013,0.11546504527079753,1
cls_hierarchy,-0.02,1,1.0,0.5,City-C,T5,5x,S0b_StressOracle_new,1.0,2,851.7683954492768,851.7683954492768,0.0,0.0,1
cls_hierarchy,-0.02,1,1.0,0.5,City-C,T5,5x,S1_CapRR,0.0,2,1266.8365755,797.2594049434047,2.740595056595339,0.37066909784417995,1
cls_hierarchy,-0.02,1,1.0,0.5,City-C,T5,5x,S4_GlobalCalib,0.0,2,838.5028872313962,797.2594049434047,2.740595056595339,0.04918704862683423,1
cls_hierarchy,-0.02,1,1.0,0.5,City-C,T5,5x,S6_Q10,1.0,3,843.8709529221301,1117.7292895288335,0.0,0.0,1
cls_contract,0.0,1,1.0,0.5,City-A,T1,5x,S0a_RoutineOracle,0.0,2,1025.6167486048403,889.7466612831881,10.253338716811868,0.13247647087128595,1
cls_contract,0.0,1,1.0,0.5,City-A,T1,5x,S0b_StressOracle_new,1.0,2,954.5339361111601,954.5339361111601,0.0,0.0,1
cls_contract,0.0,1,1.0,0.5,City-A,T1,5x,S1_CapRR,0.0,2,1293.3561519999998,832.1337204983813,67.86627950161869,0.3566089903298489,1
cls_contract,0.0,1,1.0,0.5,City-A,T1,5x,S4_GlobalCalib,1.0,3,1247.3657598477967,1018.4852300376127,0.0,0.18349111157108552,1
cls_contract,0.0,1,1.0,0.5,City-A,T1,5x,S6_Q10,1.0,4,1149.251039404852,1488.978417149135,0.0,0.0,1
cls_contract,0.0,1,1.0,0.5,City-A,T2,5x,S0a_RoutineOracle,1.0,3,1455.0971292538215,1441.809436026285,0.0,0.00913182560833615,1
cls_contract,0.0,1,1.0,0.5,City-A,T2,5x,S0b_StressOracle_new,1.0,3,1513.8110363823391,1513.8110363823391,0.0,0.0,1
cls_contract,0.0,1,1.0,0.5,City-A,T2,5x,S1_CapRR,0.0,3,1889.6612019999998,1297.5820165991645,2.41798340083551,0.31332557644417114,1
cls_contract,0.0,1,1.0,0.5,City-A,T2,5x,S4_GlobalCalib,1.0,4,1651.4699875633373,1805.9933241737715,0.0,0.0,1
cls_contract,0.0,1,1.0,0.5,City-A,T2,5x,S6_Q10,1.0,5,1397.1085232547616,2234.976596736722,0.0,0.0,1
cls_contract,0.0,1,1.0,0.5,City-A,T3,5x,S0a_RoutineOracle,0.0,3,1180.4670337394004,977.3177938856743,22.68220611432571,0.1720922601372478,1
cls_contract,0.0,1,1.0,0.5,City-A,T3,5x,S0b_StressOracle_new,1.0,3,1266.0868175993405,1266.0868175993405,0.0,0.0,1
cls_contract,0.0,1,1.0,0.5,City-A,T3,5x,S1_CapRR,0.0,2,1138.1160166,752.8848953850179,247.1151046149821,0.3384814163021964,1
cls_contract,0.0,1,1.0,0.5,City-A,T3,5x,S4_GlobalCalib,1.0,3,1099.5887227864177,1067.939395946821,0.0,0.028782876891821612,1
cls_contract,0.0,1,1.0,0.5,City-A,T3,5x,S6_Q10,1.0,4,1001.5397226618604,1486.436313838706,0.0,0.0,1
cls_contract,0.0,1,1.0,0.5,City-A,T4,5x,S0a_RoutineOracle,0.0,2,993.4325110739102,641.6319337220708,58.36806627792919,0.35412629789168015,1
cls_contract,0.0,1,1.0,0.5,City-A,T4,5x,S0b_StressOracle_new,1.0,2,1080.0532079086108,1080.0532079086108,0.0,0.0,1
cls_contract,0.0,1,1.0,0.5,City-A,T4,5x,S1_CapRR,1.0,2,1293.3561519999998,799.4660977828662,0.0,0.38186701586674304,1
cls_contract,0.0,1,1.0,0.5,City-A,T4,5x,S4_GlobalCalib,1.0,2,853.7431991790315,799.4660977828662,0.0,0.06357544218022325,1
cls_contract,0.0,1,1.0,0.5,City-A,T4,5x,S6_Q10,1.0,3,867.2569355491107,1087.586115697836,0.0,0.0,1
cls_contract,0.0,1,1.0,0.5,City-A,T5,5x,S0a_RoutineOracle,1.0,2,872.3040756714993,849.4742394424177,0.0,0.02617187843758175,1
cls_contract,0.0,1,1.0,0.5,City-A,T5,5x,S0b_StressOracle_new,1.0,2,1020.5561997326613,1020.5561997326613,0.0,0.0,1
cls_contract,0.0,1,1.0,0.5,City-A,T5,5x,S1_CapRR,1.0,2,1138.1160166,1020.5561997326613,0.0,0.1032933507240642,1
cls_contract,0.0,1,1.0,0.5,City-A,T5,5x,S4_GlobalCalib,1.0,3,1101.0195195282365,1440.8708514166838,0.0,0.0,1
cls_contract,0.0,1,1.0,0.5,City-A,T5,5x,S6_Q10,1.0,4,1002.3391899790727,1837.203127804943,0.0,0.0,1
cls_contract,0.0,1,1.0,0.5,City-B,T1,5x,S0a_RoutineOracle,1.0,2,1329.493853408846,1046.6697310024947,0.0,0.21273067316647248,1
cls_contract,0.0,1,1.0,0.5,City-B,T1,5x,S0b_StressOracle_new,1.0,2,1301.9889769755218,1301.9889769755218,0.0,0.0,1
cls_contract,0.0,1,1.0,0.5,City-B,T1,5x,S1_CapRR,1.0,2,1687.96367,1244.8065761947516,0.0,0.26253947385327814,1
cls_contract,0.0,1,1.0,0.5,City-B,T1,5x,S4_GlobalCalib,1.0,2,1112.8120073011683,1244.8065761947516,0.0,0.0,1
cls_contract,0.0,1,1.0,0.5,City-B,T1,5x,S6_Q10,1.0,3,1164.3375512529246,1633.8123710248917,0.0,0.0,1
cls_contract,0.0,1,1.0,0.5,City-B,T2,5x,S0a_RoutineOracle,0.0,3,1564.9641644955873,1132.664885771861,167.335114228139,0.2762358963427531,1
cls_contract,0.0,1,1.0,0.5,City-B,T2,5x,S0b_StressOracle_new,1.0,3,1513.9939769946334,1513.9939769946334,0.0,0.0,1
cls_contract,0.0,1,1.0,0.5,City-B,T2,5x,S1_CapRR,0.0,2,1687.96367,786.0412241457027,513.9587758542973,0.5343257452065289,1
cls_contract,0.0,1,1.0,0.5,City-B,T2,5x,S4_GlobalCalib,0.0,3,1673.5757503424197,1217.1923623466214,82.8076376533786,0.27269957030772024,1
cls_contract,0.0,1,1.0,0.5,City-B,T2,5x,S6_Q10,1.0,4,1519.4237357397583,1678.924051284601,0.0,0.0,1
cls_contract,0.0,1,1.0,0.5,City-B,T3,5x,S0a_RoutineOracle,0.0,2,1133.7718896083563,890.6662376137449,109.3337623862551,0.21442201400723426,1
cls_contract,0.0,1,1.0,0.5,City-B,T3,5x,S0b_StressOracle_new,1.0,2,1247.420526937286,1247.420526937286,0.0,0.0,1
cls_contract,0.0,1,1.0,0.5,City-B,T3,5x,S1_CapRR,1.0,2,1485.4080295999997,1133.9646231728366,0.0,0.2365972173462682,1
cls_contract,0.0,1,1.0,0.5,City-B,T3,5x,S4_GlobalCalib,1.0,3,1456.1948695697124,1724.9428432637637,0.0,0.0,1
cls_contract,0.0,1,1.0,0.5,City-B,T3,5x,S6_Q10,1.0,3,1014.6907761727882,1724.9428432637637,0.0,0.0,1
cls_contract,0.0,1,1.0,0.5,City-B,T4,5x,S0a_RoutineOracle,1.0,2,1217.126627821069,1276.9176954033787,0.0,0.0,1
cls_contract,0.0,1,1.0,0.5,City-B,T4,5x,S0b_StressOracle_new,1.0,2,1276.9176954033787,1276.9176954033787,0.0,0.0,1
cls_contract,0.0,1,1.0,0.5,City-B,T4,5x,S1_CapRR,0.0,1,846.0108700000001,465.6503727616029,234.3496272383971,0.44959291981484484,1
cls_contract,0.0,1,1.0,0.5,City-B,T4,5x,S4_GlobalCalib,1.0,2,1113.6517206335943,1079.9910698954234,0.0,0.030225473650792957,1
cls_contract,0.0,1,1.0,0.5,City-B,T4,5x,S6_Q10,1.0,2,774.6881812533666,1079.9910698954234,0.0,0.0,1
cls_contract,0.0,1,1.0,0.5,City-B,T5,5x,S0a_RoutineOracle,1.0,2,983.446372112755,933.6394605827804,0.0,0.05064527455927613,1
cls_contract,0.0,1,1.0,0.5,City-B,T5,5x,S0b_StressOracle_new,1.0,2,1135.0596497333063,1135.0596497333063,0.0,0.0,1
cls_contract,0.0,1,1.0,0.5,City-B,T5,5x,S1_CapRR,1.0,2,1485.4080295999997,1100.4347207252727,0.0,0.2591700739482304,1
cls_contract,0.0,1,1.0,0.5,City-B,T5,5x,S4_GlobalCalib,1.0,2,982.8126623344795,1100.4347207252727,0.0,0.0,1
cls_contract,0.0,1,1.0,0.5,City-B,T5,5x,S6_Q10,1.0,3,1015.5007411639631,1674.335592794974,0.0,0.0,1
cls_contract,0.0,1,1.0,0.5,City-C,T1,5x,S0a_RoutineOracle,0.0,2,1104.6142614858186,735.5820432503162,164.41795674968375,0.33408243139928,1
cls_contract,0.0,1,1.0,0.5,City-C,T1,5x,S0b_StressOracle_new,1.0,2,1054.467139806642,1054.467139806642,0.0,0.0,1
