city,task_id,p_req_level,p_req,strategy,regime,eval_outcome,pool_size,pool_feasible,n_selected,p_commit,p_deliv,shortfall,ocr,success,seed_id,master_seed
City-A,T1,1x,180.0,S0a_RoutineOracle,routine,M_routine,800,True,1,565.5,565.5,0.0,0.0,1.0,8,8000002048
City-A,T1,1x,180.0,S0a_RoutineOracle,cross_regime,M_stress,800,True,1,565.5,313.0,0.0,0.4465,1.0,8,8000002048
City-A,T1,1x,180.0,S0b_StressOracle,routine,M_routine,800,True,1,335.7,469.1,0.0,0.0,1.0,8,8000002048
City-A,T1,1x,180.0,S0b_StressOracle,cross_regime,M_stress,800,True,1,335.7,335.7,0.0,0.0,1.0,8,8000002048
City-A,T1,1x,180.0,S1_CapRR,routine,M_routine,800,True,1,678.2,469.1,0.0,0.3083,1.0,8,8000002048
City-A,T1,1x,180.0,S1_CapRR,cross_regime,M_stress,800,True,1,678.2,335.7,0.0,0.505,1.0,8,8000002048
City-A,T1,1x,180.0,S2_Platform,routine,M_routine,800,True,1,421.1,469.1,0.0,0.0,1.0,8,8000002048
City-A,T1,1x,180.0,S2_Platform,cross_regime,M_stress,800,True,1,421.1,335.7,0.0,0.2028,1.0,8,8000002048
City-A,T1,1x,180.0,S3_Lin4,routine,M_routine,800,True,1,489.7,469.1,0.0,0.042,1.0,8,8000002048
City-A,T1,1x,180.0,S3_Lin4,cross_regime,M_stress,800,True,1,489.7,335.7,0.0,0.3145,1.0,8,8000002048
City-A,T1,1x,180.0,S4_GlobalCalib,routine,M_routine,800,True,1,452.3,469.1,0.0,0.0,1.0,8,8000002048
City-A,T1,1x,180.0,S4_GlobalCalib,cross_regime,M_stress,800,True,1,452.3,335.7,0.0,0.2579,1.0,8,8000002048
City-A,T1,1x,180.0,S5_CityCalib,routine,M_routine,800,True,1,451.8,469.1,0.0,0.0,1.0,8,8000002048
City-A,T1,1x,180.0,S5_CityCalib,cross_regime,M_stress,800,True,1,451.8,335.7,0.0,0.2571,1.0,8,8000002048
City-A,T1,1x,180.0,S6_Q10,routine,M_routine,800,True,1,311.7,469.1,0.0,0.0,1.0,8,8000002048
