city,task_id,p_req_level,p_req,strategy,regime,eval_outcome,pool_size,pool_feasible,n_selected,p_commit,p_deliv,shortfall,ocr,success,config_name,seed_id,xi_mean,xi_std,xi_dist,xi_persistence
City-A,T1,1x,180.0,S0a_RoutineOracle,routine,M_routine,800,True,1,450.1,450.1,0.0,0.0,1.0,persistence_half,2,0.67,0.15,beta,half
City-A,T1,1x,180.0,S0a_RoutineOracle,cross_regime,M_stress,800,True,1,450.1,298.6,0.0,0.3365,1.0,persistence_half,2,0.67,0.15,beta,half
City-A,T1,1x,180.0,S0b_StressOracle,routine,M_routine,800,True,1,298.6,450.1,0.0,0.0,1.0,persistence_half,2,0.67,0.15,beta,half
City-A,T1,1x,180.0,S0b_StressOracle,cross_regime,M_stress,800,True,1,298.6,298.6,0.0,0.0,1.0,persistence_half,2,0.67,0.15,beta,half
City-A,T1,1x,180.0,S1_CapRR,routine,M_routine,800,True,1,678.2,450.1,0.0,0.3363,1.0,persistence_half,2,0.67,0.15,beta,half
City-A,T1,1x,180.0,S1_CapRR,cross_regime,M_stress,800,True,1,678.2,298.6,0.0,0.5597,1.0,persistence_half,2,0.67,0.15,beta,half
City-A,T1,1x,180.0,S2_Platform,routine,M_routine,800,True,1,421.1,450.1,0.0,0.0,1.0,persistence_half,2,0.67,0.15,beta,half
City-A,T1,1x,180.0,S2_Platform,cross_regime,M_stress,800,True,1,421.1,298.6,0.0,0.2908,1.0,persistence_half,2,0.67,0.15,beta,half
City-A,T1,1x,180.0,S3_Lin4,routine,M_routine,800,True,1,490.0,450.1,0.0,0.0814,1.0,persistence_half,2,0.67,0.15,beta,half
City-A,T1,1x,180.0,S3_Lin4,cross_regime,M_stress,800,True,1,490.0,298.6,0.0,0.3905,1.0,persistence_half,2,0.67,0.15,beta,half
City-A,T1,1x,180.0,S4_GlobalCalib,routine,M_routine,800,True,1,452.7,450.1,0.0,0.0058,1.0,persistence_half,2,0.67,0.15,beta,half
City-A,T1,1x,180.0,S4_GlobalCalib,cross_regime,M_stress,800,True,1,452.7,298.6,0.0,0.3403,1.0,persistence_half,2,0.67,0.15,beta,half
City-A,T1,1x,180.0,S5_CityCalib,routine,M_routine,800,True,1,453.9,450.1,0.0,0.0083,1.0,persistence_half,2,0.67,0.15,beta,half
City-A,T1,1x,180.0,S5_CityCalib,cross_regime,M_stress,800,True,1,453.9,298.6,0.0,0.342,1.0,persistence_half,2,0.67,0.15,beta,half
City-A,T1,1x,180.0,S6_Q10,routine,M_routine,800,True,1,423.1,450.1,0.0,0.0,1.0,persistence_half,2,0.67,0.15,beta,half
City-A,T1,1x,180.0,S6_Q10,cross_regime,M_stress,800,True,1,423.1,298.6,0.0,0.2941,1.0,persistence_half,2,0.67,0.15,beta,half
City-A,T1,2x,360.0,S0a_RoutineOracle,routine,M_routine,800,True,1,450.1,450.1,0.0,0.0,1.0,persistence_half,2,0.67,0.15,beta,half
