config_name,seed_id,mean,std,dist,persistence,tsr_routine_5x_S0a_RoutineOracle,ocr_routine_5x_S0a_RoutineOracle,nsel_routine_5x_S0a_RoutineOracle,tsr_routine_5x_S1_CapRR,ocr_routine_5x_S1_CapRR,nsel_routine_5x_S1_CapRR,tsr_routine_5x_S3_Lin4,ocr_routine_5x_S3_Lin4,nsel_routine_5x_S3_Lin4,tsr_routine_5x_S4_GlobalCalib,ocr_routine_5x_S4_GlobalCalib,nsel_routine_5x_S4_GlobalCalib,tsr_routine_5x_S6_Q10,ocr_routine_5x_S6_Q10,nsel_routine_5x_S6_Q10,tsr_routine_10x_S0a_RoutineOracle,ocr_routine_10x_S0a_RoutineOracle,nsel_routine_10x_S0a_RoutineOracle,tsr_routine_10x_S1_CapRR,ocr_routine_10x_S1_CapRR,nsel_routine_10x_S1_CapRR,tsr_routine_10x_S3_Lin4,ocr_routine_10x_S3_Lin4,nsel_routine_10x_S3_Lin4,tsr_routine_10x_S4_GlobalCalib,ocr_routine_10x_S4_GlobalCalib,nsel_routine_10x_S4_GlobalCalib,tsr_routine_10x_S6_Q10,ocr_routine_10x_S6_Q10,nsel_routine_10x_S6_Q10,tsr_cross_regime_5x_S0a_RoutineOracle,ocr_cross_regime_5x_S0a_RoutineOracle,nsel_cross_regime_5x_S0a_RoutineOracle,tsr_cross_regime_5x_S1_CapRR,ocr_cross_regime_5x_S1_CapRR,nsel_cross_regime_5x_S1_CapRR,tsr_cross_regime_5x_S3_Lin4,ocr_cross_regime_5x_S3_Lin4,nsel_cross_regime_5x_S3_Lin4,tsr_cross_regime_5x_S4_GlobalCalib,ocr_cross_regime_5x_S4_GlobalCalib,nsel_cross_regime_5x_S4_GlobalCalib,tsr_cross_regime_5x_S6_Q10,ocr_cross_regime_5x_S6_Q10,nsel_cross_regime_5x_S6_Q10,tsr_cross_regime_10x_S0a_RoutineOracle,ocr_cross_regime_10x_S0a_RoutineOracle,nsel_cross_regime_10x_S0a_RoutineOracle,tsr_cross_regime_10x_S1_CapRR,ocr_cross_regime_10x_S1_CapRR,nsel_cross_regime_10x_S1_CapRR,tsr_cross_regime_10x_S3_Lin4,ocr_cross_regime_10x_S3_Lin4,nsel_cross_regime_10x_S3_Lin4,tsr_cross_regime_10x_S4_GlobalCalib,ocr_cross_regime_10x_S4_GlobalCalib,nsel_cross_regime_10x_S4_GlobalCalib,tsr_cross_regime_10x_S6_Q10,ocr_cross_regime_10x_S6_Q10,nsel_cross_regime_10x_S6_Q10,M_routine_mean,rho_lin4,rho_caprr
mean_0.67,0,0.67,0.15,beta,none,100.0,0.0,2.2666666666666666,33.33333333333333,0.35373333333333334,1.9333333333333333,100.0,0.03206666666666667,2.7333333333333334,80.0,0.06701333333333333,2.6,100.0,0.0,3.6666666666666665,100.0,0.0,4.466666666666667,6.666666666666667,0.3297866666666666,3.2666666666666666,86.66666666666667,0.04232,5.2,86.66666666666667,0.04266,5.0,100.0,0.0,7.133333333333334,6.666666666666667,0.4586866666666667,2.2666666666666666,6.666666666666667,0.5487866666666665,1.9333333333333333,33.33333333333333,0.3019333333333333,2.7333333333333334,26.666666666666668,0.3213733333333334,2.6,86.66666666666667,0.05904,3.6666666666666665,0.0,0.4464666666666666,4.466666666666667,0.0,0.5571533333333333,3.2666666666666666,6.666666666666667,0.30964,5.2,0.0,0.33033999999999997,5.0,66.66666666666666,0.04228666666666667,7.133333333333334,134.78,0.89,0.89
mean_0.67,1,0.67,0.15,beta,none,100.0,0.0,2.3333333333333335,46.666666666666664,0.38143999999999995,1.9333333333333333,93.33333333333333,0.040799999999999996,2.7333333333333334,86.66666666666667,0.07261333333333334,2.6,100.0,0.0,3.533333333333333,100.0,0.0,4.533333333333333,6.666666666666667,0.3641533333333334,3.2666666666666666,80.0,0.05164666666666667,5.133333333333334,73.33333333333333,0.04232,5.0,100.0,0.0,7.133333333333334,6.666666666666667,0.4587399999999999,2.3333333333333335,0.0,0.5714000000000001,1.9333333333333333,6.666666666666667,0.3585133333333333,2.7333333333333334,20.0,0.3512733333333333,2.6,66.66666666666666,0.09901333333333333,3.533333333333333,0.0,0.4408066666666667,4.533333333333333,0.0,0.57236,3.2666666666666666,6.666666666666667,0.3196866666666666,5.133333333333334,0.0,0.3478266666666667,5.0,66.66666666666666,0.06463333333333333,7.133333333333334,134.94,0.896,0.896
mean_0.67,2,0.67,0.15,beta,none,100.0,0.0,2.2666666666666666,33.33333333333333,0.3150133333333333,1.9333333333333333,93.33333333333333,0.04026,2.7333333333333334,93.33333333333333,0.04310666666666667,2.533333333333333,100.0,0.0,3.533333333333333,100.0,0.0,4.333333333333333,6.666666666666667,0.3237133333333333,3.2666666666666666,93.33333333333333,0.01916666666666667,5.066666666666666,93.33333333333333,0.028473333333333337,4.866666666666666,100.0,0.0,7.066666666666666,6.666666666666667,0.44040000000000007,2.2666666666666666,0.0,0.57454,1.9333333333333333,13.333333333333334,0.30767333333333335,2.7333333333333334,6.666666666666667,0.3617066666666666,2.533333333333333,73.33333333333333,0.06446,3.533333333333333,0.0,0.41691333333333336,4.333333333333333,0.0,0.5632666666666667,3.2666666666666666,0.0,0.3209533333333333,5.066666666666666,0.0,0.34009333333333325,4.866666666666666,66.66666666666666,0.05056,7.066666666666666,135.83,0.893,0.893
mean_0.67,3,0.67,0.15,beta,none,100.0,0.0,2.4,40.0,0.36075999999999997,1.9333333333333333,86.66666666666667,0.04936,2.7333333333333334,80.0,0.07357333333333332,2.6,100.0,0.0012066666666666664,3.6,100.0,0.0,4.533333333333333,0.0,0.37684,3.2666666666666666,86.66666666666667,0.03978666666666666,5.133333333333334,86.66666666666667,0.06057333333333334,5.0,100.0,0.0,7.133333333333334,0.0,0.45570666666666665,2.4,6.666666666666667,0.5586599999999999,1.9333333333333333,0.0,0.3694666666666667,2.7333333333333334,20.0,0.3246533333333333,2.6,86.66666666666667,0.0628,3.6,0.0,0.45755999999999997,4.533333333333333,0.0,0.5666733333333334,3.2666666666666666,0.0,0.32648,5.133333333333334,0.0,0.3423466666666667,5.0,46.666666666666664,0.06476,7.133333333333334,135.12,0.893,0.893
mean_0.67,4,0.67,0.15,beta,none,100.0,0.0,2.2666666666666666,60.0,0.29468,1.9333333333333333,80.0,0.03251333333333333,2.6666666666666665,86.66666666666667,0.036506666666666666,2.533333333333333,100.0,0.0,3.533333333333333,100.0,0.0,4.2,6.666666666666667,0.29830666666666666,3.2666666666666666,80.0,0.035579999999999994,5.0,93.33333333333333,0.0287,4.933333333333334,100.0,0.0,6.933333333333334,6.666666666666667,0.5192133333333333,2.2666666666666666,0.0,0.5847733333333334,1.9333333333333333,13.333333333333334,0.35628666666666664,2.6666666666666665,13.333333333333334,0.3808133333333333,2.533333333333333,66.66666666666666,0.09161333333333332,3.533333333333333,0.0,0.4763,4.2,0.0,0.5745333333333333,3.2666666666666666,0.0,0.3295466666666667,5.0,0.0,0.38488,4.933333333333334,26.666666666666668,0.08598,6.933333333333334,135.59,0.897,0.897
mean_0.67,5,0.67,0.15,beta,none,100.0,0.0,2.3333333333333335,33.33333333333333,0.3486866666666666,1.9333333333333333,86.66666666666667,0.04810666666666666,2.6666666666666665,86.66666666666667,0.07190666666666666,2.6,100.0,0.0,3.6,100.0,0.0,4.333333333333333,0.0,0.32432,3.2666666666666666,93.33333333333333,0.03806,5.066666666666666,86.66666666666667,0.05455333333333333,5.0,100.0,0.0,7.133333333333334,6.666666666666667,0.46325333333333335,2.3333333333333335,0.0,0.5738866666666667,1.9333333333333333,6.666666666666667,0.3331133333333333,2.6666666666666665,20.0,0.37882666666666664,2.6,60.0,0.08587333333333333,3.6,0.0,0.44403999999999993,4.333333333333333,0.0,0.5709333333333334,3.2666666666666666,6.666666666666667,0.3365000000000001,5.066666666666666,0.0,0.3527533333333333,5.0,66.66666666666666,0.060193333333333335,7.133333333333334,135.34,0.892,0.892
mean_0.67,6,0.67,0.15,beta,none,100.0,0.0,2.3333333333333335,40.0,0.37890666666666656,1.9333333333333333,93.33333333333333,0.04334666666666667,2.7333333333333334,86.66666666666667,0.09525333333333333,2.6,100.0,0.0,3.6,100.0,0.0,4.266666666666667,6.666666666666667,0.35879333333333335,3.2666666666666666,93.33333333333333,0.03680666666666667,5.133333333333334,86.66666666666667,0.04014666666666667,5.0,100.0,0.0,7.133333333333334,0.0,0.48274666666666666,2.3333333333333335,0.0,0.5381599999999999,1.9333333333333333,20.0,0.31886666666666663,2.7333333333333334,20.0,0.3021133333333334,2.6,86.66666666666667,0.03164,3.6,0.0,0.4748666666666668,4.266666666666667,0.0,0.5370933333333333,3.2666666666666666,0.0,0.29085333333333335,5.133333333333334,0.0,0.3225466666666667,5.0,80.0,0.038766666666666665,7.133333333333334,135.37,0.895,0.895
mean_0.67,7,0.67,0.15,beta,none,100.0,0.0,2.3333333333333335,46.666666666666664,0.3279133333333333,1.9333333333333333,73.33333333333333,0.0473,2.7333333333333334,100.0,0.0428,2.6,100.0,0.0,3.6,100.0,0.0,4.4,0.0,0.3174533333333334,3.2666666666666666,86.66666666666667,0.03292,5.133333333333334,80.0,0.04183333333333334,5.0,100.0,0.0,7.133333333333334,0.0,0.4685866666666667,2.3333333333333335,0.0,0.5763066666666667,1.9333333333333333,33.33333333333333,0.2764666666666667,2.7333333333333334,13.333333333333334,0.3632933333333333,2.6,73.33333333333333,0.08425999999999999,3.6,0.0,0.4706466666666666,4.4,0.0,0.56786,3.2666666666666666,6.666666666666667,0.3221866666666667,5.133333333333334,0.0,0.3489466666666666,5.0,60.0,0.05632,7.133333333333334,135.09,0.891,0.891
mean_0.67,8,0.67,0.15,beta,none,100.0,0.0,2.2,53.333333333333336,0.3228866666666667,1.9333333333333333,86.66666666666667,0.04259999999999999,2.7333333333333334,80.0,0.05857999999999999,2.6,100.0,0.0,3.6,100.0,0.0,4.2,20.0,0.3134,3.2666666666666666,73.33333333333333,0.0287,5.133333333333334,86.66666666666667,0.040279999999999996,5.0,100.0,0.0,7.133333333333334,0.0,0.45605999999999997,2.2,0.0,0.5735066666666666,1.9333333333333333,13.333333333333334,0.32716666666666666,2.7333333333333334,13.333333333333334,0.3479933333333333,2.6,86.66666666666667,0.07668666666666665,3.6,0.0,0.43794666666666665,4.2,0.0,0.5649133333333333,3.2666666666666666,6.666666666666667,0.3206933333333334,5.133333333333334,0.0,0.34515999999999997,5.0,60.0,0.05248,7.133333333333334,134.83,0.891,0.891
mean_0.67,9,0.67,0.15,beta,none,100.0,0.0,2.2666666666666666,46.666666666666664,0.30935333333333337,1.9333333333333333,100.0,0.01924666666666667,2.7333333333333334,93.33333333333333,0.03802666666666667,2.6,100.0,0.0,3.6,100.0,0.0,4.6,6.666666666666667,0.29427333333333333,3.2666666666666666,93.33333333333333,0.02138,5.2,86.66666666666667,0.02832,5.0,100.0,0.0,7.133333333333334,6.666666666666667,0.40656666666666663,2.2666666666666666,0.0,0.5791466666666667,1.9333333333333333,26.666666666666668,0.2938266666666667,2.7333333333333334,13.333333333333334,0.33876000000000006,2.6,80.0,0.07978666666666667,3.6,0.0,0.42000666666666664,4.6,0.0,0.5628133333333333,3.2666666666666666,6.666666666666667,0.29385333333333336,5.2,0.0,0.34575333333333336,5.0,60.0,0.05954666666666667,7.133333333333334,135.11,0.891,0.891
mean_0.75,0,0.75,0.15,beta,none,100.0,0.0,2.2,60.0,0.2484666666666667,1.9333333333333333,93.33333333333333,0.048326666666666664,2.3333333333333335,93.33333333333333,0.041093333333333336,2.3333333333333335,100.0,0.0,3.1333333333333333,100.0,0.0,4.0,26.666666666666668,0.24833333333333338,3.2666666666666666,86.66666666666667,0.03298,4.533333333333333,73.33333333333333,0.041666666666666664,4.2,100.0,0.0,6.133333333333334,0.0,0.46958,2.2,6.666666666666667,0.49480666666666673,1.9333333333333333,13.333333333333334,0.2961133333333334,2.3333333333333335,13.333333333333334,0.32572666666666666,2.3333333333333335,60.0,0.07024000000000001,3.1333333333333333,0.0,0.44141333333333327,4.0,0.0,0.5029933333333333,3.2666666666666666,6.666666666666667,0.3215,4.533333333333333,0.0,0.33071333333333336,4.2,66.66666666666666,0.0708,6.133333333333334,151.39,0.911,0.911
mean_0.75,1,0.75,0.15,beta,none,100.0,0.0,2.1333333333333333,40.0,0.2992066666666667,1.9333333333333333,73.33333333333333,0.09386666666666667,2.3333333333333335,73.33333333333333,0.11196666666666667,2.3333333333333335,100.0,0.003766666666666667,3.066666666666667,100.0,0.0,4.066666666666666,13.333333333333334,0.2851066666666667,3.2666666666666666,60.0,0.06390666666666665,4.533333333333333,53.333333333333336,0.06988,4.2,100.0,0.0,6.133333333333334,0.0,0.4521066666666667,2.1333333333333333,6.666666666666667,0.5414533333333333,1.9333333333333333,6.666666666666667,0.35883333333333334,2.3333333333333335,13.333333333333334,0.38003333333333333,2.3333333333333335,66.66666666666666,0.13324666666666665,3.066666666666667,0.0,0.4446733333333333,4.066666666666666,0.0,0.5343133333333333,3.2666666666666666,0.0,0.33986,4.533333333333333,0.0,0.37272666666666665,4.2,40.0,0.10023333333333334,6.133333333333334,151.31,0.911,0.911
mean_0.75,2,0.75,0.15,beta,none,100.0,0.0,2.1333333333333333,60.0,0.21256666666666663,1.9333333333333333,93.33333333333333,0.05605333333333333,2.3333333333333335,86.66666666666667,0.046273333333333326,2.3333333333333335,100.0,0.0,3.066666666666667,100.0,0.0,4.066666666666666,13.333333333333334,0.26297333333333334,3.2666666666666666,73.33333333333333,0.049,4.533333333333333,66.66666666666666,0.045746666666666665,4.2,100.0,0.0,6.133333333333334,0.0,0.46006,2.1333333333333333,0.0,0.52122,1.9333333333333333,13.333333333333334,0.28102666666666665,2.3333333333333335,6.666666666666667,0.3526333333333334,2.3333333333333335,53.333333333333336,0.09391333333333333,3.066666666666667,0.0,0.44045999999999996,4.066666666666666,0.0,0.5101266666666666,3.2666666666666666,0.0,0.30838,4.533333333333333,0.0,0.33588,4.2,53.333333333333336,0.07223333333333333,6.133333333333334,151.47,0.912,0.912
mean_0.75,3,0.75,0.15,beta,none,100.0,0.0,2.1333333333333333,60.0,0.26433333333333336,1.9333333333333333,86.66666666666667,0.05256,2.3333333333333335,80.0,0.07055333333333333,2.3333333333333335,100.0,0.0,3.066666666666667,100.0,0.0,4.0,20.0,0.2607933333333333,3.2666666666666666,73.33333333333333,0.03868666666666667,4.4,73.33333333333333,0.04391333333333333,4.133333333333334,100.0,0.0,6.133333333333334,6.666666666666667,0.41385333333333335,2.1333333333333333,6.666666666666667,0.5032066666666667,1.9333333333333333,0.0,0.3590733333333333,2.3333333333333335,13.333333333333334,0.3446733333333334,2.3333333333333335,60.0,0.09777333333333332,3.066666666666667,0.0,0.39728,4.0,0.0,0.5139733333333333,3.2666666666666666,0.0,0.3429066666666667,4.4,0.0,0.35753333333333337,4.133333333333334,53.333333333333336,0.08948666666666666,6.133333333333334,152.11,0.91,0.91
mean_0.75,4,0.75,0.15,beta,none,100.0,0.0,2.2,53.333333333333336,0.25998666666666664,1.9333333333333333,80.0,0.06593333333333333,2.3333333333333335,80.0,0.08106,2.3333333333333335,100.0,0.0,3.0,100.0,0.0,4.066666666666666,13.333333333333334,0.25046,3.2666666666666666,73.33333333333333,0.04134,4.666666666666667,80.0,0.031019999999999995,4.266666666666667,100.0,0.0,6.133333333333334,0.0,0.4554266666666667,2.2,6.666666666666667,0.5298200000000001,1.9333333333333333,13.333333333333334,0.3334933333333333,2.3333333333333335,20.0,0.36856000000000005,2.3333333333333335,60.0,0.10675333333333331,3.0,0.0,0.4381066666666666,4.066666666666666,0.0,0.5213333333333333,3.2666666666666666,0.0,0.32252,4.666666666666667,0.0,0.35728666666666664,4.266666666666667,40.0,0.11806666666666668,6.133333333333334,151.35,0.913,0.913
mean_0.75,5,0.75,0.15,beta,none,100.0,0.0,2.2,60.0,0.23771333333333333,1.9333333333333333,93.33333333333333,0.03199333333333333,2.3333333333333335,93.33333333333333,0.04703333333333334,2.3333333333333335,93.33333333333333,0.010239999999999999,3.066666666666667,100.0,0.0,4.0,13.333333333333334,0.22813333333333338,3.2666666666666666,93.33333333333333,0.012779999999999998,4.666666666666667,86.66666666666667,0.025546666666666662,4.2,100.0,0.0,6.133333333333334,6.666666666666667,0.4533333333333333,2.2,0.0,0.5254266666666667,1.9333333333333333,13.333333333333334,0.33178,2.3333333333333335,6.666666666666667,0.3685733333333333,2.3333333333333335,66.66666666666666,0.10709333333333333,3.066666666666667,0.0,0.44373333333333337,4.0,0.0,0.5204466666666667,3.2666666666666666,0.0,0.33042666666666665,4.666666666666667,0.0,0.35070666666666656,4.2,40.0,0.0854,6.133333333333334,151.18,0.908,0.908
mean_0.75,6,0.75,0.15,beta,none,100.0,0.0,2.066666666666667,46.666666666666664,0.22835999999999998,1.9333333333333333,80.0,0.035519999999999996,2.3333333333333335,86.66666666666667,0.02866,2.3333333333333335,100.0,0.0,3.066666666666667,100.0,0.0,4.066666666666666,20.0,0.23265333333333338,3.2666666666666666,80.0,0.024813333333333337,4.466666666666667,80.0,0.03321333333333333,4.133333333333334,100.0,0.0,6.133333333333334,13.333333333333334,0.4433933333333334,2.066666666666667,6.666666666666667,0.47693333333333343,1.9333333333333333,13.333333333333334,0.31106,2.3333333333333335,20.0,0.3149466666666667,2.3333333333333335,80.0,0.05158,3.066666666666667,0.0,0.4129333333333333,4.066666666666666,0.0,0.4785466666666666,3.2666666666666666,13.333333333333334,0.2991466666666667,4.466666666666667,0.0,0.3193533333333333,4.133333333333334,53.333333333333336,0.07096666666666668,6.133333333333334,152.18,0.913,0.913
mean_0.75,7,0.75,0.15,beta,none,100.0,0.0,2.2,53.333333333333336,0.24283333333333335,1.9333333333333333,93.33333333333333,0.03391333333333334,2.3333333333333335,86.66666666666667,0.05399333333333333,2.3333333333333335,100.0,0.0,3.066666666666667,100.0,0.0,4.0,6.666666666666667,0.25841333333333333,3.2666666666666666,86.66666666666667,0.02945333333333333,4.466666666666667,73.33333333333333,0.02938666666666667,4.133333333333334,100.0,0.0,6.133333333333334,13.333333333333334,0.43744666666666665,2.2,0.0,0.5261333333333333,1.9333333333333333,26.666666666666668,0.27926666666666666,2.3333333333333335,13.333333333333334,0.37122000000000005,2.3333333333333335,66.66666666666666,0.11369333333333334,3.066666666666667,0.0,0.4305666666666666,4.0,0.0,0.51702,3.2666666666666666,6.666666666666667,0.32159333333333334,4.466666666666667,0.0,0.3571466666666666,4.133333333333334,60.0,0.08031333333333333,6.133333333333334,151.84,0.912,0.912
mean_0.75,8,0.75,0.15,beta,none,100.0,0.0,2.1333333333333333,60.0,0.26672000000000007,1.9333333333333333,80.0,0.06684,2.3333333333333335,93.33333333333333,0.06278666666666667,2.3333333333333335,100.0,0.0,3.066666666666667,100.0,0.0,3.933333333333333,13.333333333333334,0.27053999999999995,3.2666666666666666,86.66666666666667,0.02933333333333333,4.666666666666667,66.66666666666666,0.05926000000000001,4.2,100.0,0.0,6.133333333333334,0.0,0.43007333333333336,2.1333333333333333,6.666666666666667,0.5187066666666665,1.9333333333333333,6.666666666666667,0.3264533333333334,2.3333333333333335,13.333333333333334,0.3467000000000001,2.3333333333333335,73.33333333333333,0.08453333333333332,3.066666666666667,0.0,0.41714666666666667,3.933333333333333,0.0,0.51178,3.2666666666666666,0.0,0.311,4.666666666666667,0.0,0.34334666666666663,4.2,46.666666666666664,0.08970000000000002,6.133333333333334,151.04,0.908,0.908
mean_0.75,9,0.75,0.15,beta,none,100.0,0.0,2.066666666666667,66.66666666666666,0.24445999999999998,1.9333333333333333,93.33333333333333,0.025599999999999998,2.3333333333333335,86.66666666666667,0.0593,2.3333333333333335,100.0,0.0,3.066666666666667,100.0,0.0,3.933333333333333,20.0,0.25286666666666663,3.2666666666666666,93.33333333333333,0.011920000000000002,4.666666666666667,80.0,0.046273333333333326,4.266666666666667,100.0,0.0,6.133333333333334,6.666666666666667,0.44594666666666666,2.066666666666667,6.666666666666667,0.5308733333333333,1.9333333333333333,20.0,0.31906000000000007,2.3333333333333335,26.666666666666668,0.35503333333333337,2.3333333333333335,73.33333333333333,0.10475333333333332,3.066666666666667,0.0,0.43015333333333333,3.933333333333333,0.0,0.5153866666666667,3.2666666666666666,6.666666666666667,0.31702666666666673,4.666666666666667,6.666666666666667,0.3659266666666667,4.266666666666667,46.666666666666664,0.11315333333333336,6.133333333333334,151.41,0.907,0.907
mean_0.8,0,0.8,0.15,beta,none,100.0,0.0,2.2,66.66666666666666,0.22458666666666668,1.9333333333333333,80.0,0.06832666666666667,2.2666666666666666,86.66666666666667,0.055839999999999994,2.2,100.0,0.00318,2.8666666666666667,100.0,0.0,3.8,26.666666666666668,0.22064666666666669,3.2666666666666666,86.66666666666667,0.03605333333333333,4.2,80.0,0.050699999999999995,4.066666666666666,100.0,0.0,5.466666666666667,13.333333333333334,0.3772999999999999,2.2,13.333333333333334,0.46115999999999985,1.9333333333333333,20.0,0.29325333333333325,2.2666666666666666,26.666666666666668,0.3227066666666667,2.2,80.0,0.08284666666666667,2.8666666666666667,0.0,0.40704,3.8,0.0,0.4684266666666667,3.2666666666666666,13.333333333333334,0.30811333333333335,4.2,6.666666666666667,0.3262933333333333,4.066666666666666,33.33333333333333,0.07856666666666667,5.466666666666667,161.26,0.919,0.919
mean_0.8,1,0.8,0.15,beta,none,100.0,0.0,2.066666666666667,66.66666666666666,0.2496066666666667,1.9333333333333333,80.0,0.05838666666666667,2.2666666666666666,80.0,0.07265333333333333,2.2,100.0,0.0,2.8666666666666667,100.0,0.0,3.933333333333333,33.33333333333333,0.21911999999999995,3.2666666666666666,80.0,0.03517333333333334,4.2,73.33333333333333,0.0542,4.066666666666666,100.0,0.0,5.466666666666667,6.666666666666667,0.45031999999999994,2.066666666666667,13.333333333333334,0.5070866666666666,1.9333333333333333,6.666666666666667,0.33216,2.2666666666666666,20.0,0.37301999999999996,2.2,66.66666666666666,0.14353333333333335,2.8666666666666667,0.0,0.42606000000000005,3.933333333333333,0.0,0.49156000000000005,3.2666666666666666,6.666666666666667,0.32577999999999996,4.2,0.0,0.36086,4.066666666666666,33.33333333333333,0.11914666666666668,5.466666666666667,161.4,0.918,0.918
mean_0.8,2,0.8,0.15,beta,none,100.0,0.0,2.066666666666667,73.33333333333333,0.18484,1.9333333333333333,86.66666666666667,0.026459999999999997,2.2666666666666666,93.33333333333333,0.036413333333333325,2.2,100.0,0.0,2.8666666666666667,100.0,0.0,3.8666666666666667,33.33333333333333,0.18878000000000003,3.2666666666666666,93.33333333333333,0.015186666666666664,4.2,93.33333333333333,0.02356666666666667,4.066666666666666,100.0,0.0,5.466666666666667,13.333333333333334,0.39932666666666666,2.066666666666667,13.333333333333334,0.48728666666666665,1.9333333333333333,33.33333333333333,0.28422666666666657,2.2666666666666666,26.666666666666668,0.3528599999999999,2.2,80.0,0.11532000000000003,2.8666666666666667,0.0,0.4108933333333334,3.8666666666666667,0.0,0.47616,3.2666666666666666,0.0,0.30852,4.2,0.0,0.3385600000000001,4.066666666666666,46.666666666666664,0.08884,5.466666666666667,161.82,0.92,0.92
mean_0.8,3,0.8,0.15,beta,none,100.0,0.0,2.0,86.66666666666667,0.14455333333333337,1.9333333333333333,93.33333333333333,0.03206666666666667,2.2666666666666666,100.0,0.030693333333333336,2.2666666666666666,100.0,0.0,2.8666666666666667,100.0,0.0,3.8666666666666667,40.0,0.1798,3.2666666666666666,86.66666666666667,0.02700666666666667,4.2,93.33333333333333,0.028326666666666667,4.066666666666666,100.0,0.0,5.466666666666667,0.0,0.42642,2.0,13.333333333333334,0.47230666666666676,1.9333333333333333,6.666666666666667,0.348,2.2666666666666666,26.666666666666668,0.34337999999999996,2.2666666666666666,66.66666666666666,0.09472666666666667,2.8666666666666667,0.0,0.43029333333333336,3.8666666666666667,0.0,0.48000000000000004,3.2666666666666666,0.0,0.3427466666666666,4.2,0.0,0.35772666666666664,4.066666666666666,26.666666666666668,0.10872000000000001,5.466666666666667,161.51,0.918,0.918
mean_0.8,4,0.8,0.15,beta,none,100.0,0.0,2.0,80.0,0.16014,1.9333333333333333,93.33333333333333,0.015146666666666668,2.2666666666666666,93.33333333333333,0.0245,2.2,100.0,0.0,2.8666666666666667,100.0,0.0,3.6666666666666665,33.33333333333333,0.16062666666666667,3.2666666666666666,100.0,0.006926666666666667,4.2,93.33333333333333,0.01994,4.066666666666666,100.0,0.0,5.466666666666667,6.666666666666667,0.44902000000000003,2.0,13.333333333333334,0.49446666666666667,1.9333333333333333,13.333333333333334,0.32554,2.2666666666666666,26.666666666666668,0.36357333333333336,2.2,66.66666666666666,0.11832000000000001,2.8666666666666667,0.0,0.45397999999999994,3.6666666666666665,0.0,0.48717333333333335,3.2666666666666666,0.0,0.3260933333333334,4.2,0.0,0.35436666666666666,4.066666666666666,13.333333333333334,0.14764,5.466666666666667,161.2,0.919,0.919
mean_0.8,5,0.8,0.15,beta,none,100.0,0.0,2.1333333333333333,73.33333333333333,0.20842666666666668,1.9333333333333333,80.0,0.08563333333333333,2.2666666666666666,86.66666666666667,0.054086666666666665,2.2,100.0,0.0,2.8666666666666667,100.0,0.0,4.0,6.666666666666667,0.22687333333333332,3.2666666666666666,80.0,0.05327333333333333,4.2,73.33333333333333,0.07055333333333333,4.066666666666666,100.0,0.0,5.466666666666667,6.666666666666667,0.45098,2.1333333333333333,6.666666666666667,0.4937666666666667,1.9333333333333333,20.0,0.3293933333333333,2.2666666666666666,20.0,0.36043333333333333,2.2,60.0,0.13838000000000003,2.8666666666666667,0.0,0.44238,4.0,0.0,0.4878466666666667,3.2666666666666666,0.0,0.3178133333333333,4.2,0.0,0.35131999999999997,4.066666666666666,40.0,0.10867333333333334,5.466666666666667,161.6,0.918,0.918
mean_0.8,6,0.8,0.15,beta,none,100.0,0.0,2.066666666666667,86.66666666666667,0.12854,1.9333333333333333,93.33333333333333,0.024573333333333332,2.2666666666666666,100.0,0.015133333333333332,2.2,100.0,0.0,2.8666666666666667,100.0,0.0,3.6666666666666665,40.0,0.14943999999999996,3.2666666666666666,100.0,0.0059,4.2,86.66666666666667,0.022119999999999997,4.0,100.0,0.0,5.466666666666667,13.333333333333334,0.4305666666666666,2.066666666666667,20.0,0.44636000000000003,1.9333333333333333,33.33333333333333,0.31473333333333336,2.2666666666666666,33.33333333333333,0.3134066666666667,2.2,86.66666666666667,0.06497333333333333,2.8666666666666667,0.0,0.4124666666666667,3.6666666666666665,0.0,0.44881999999999994,3.2666666666666666,0.0,0.2922866666666667,4.2,0.0,0.31903333333333334,4.0,53.333333333333336,0.07202000000000001,5.466666666666667,161.73,0.919,0.919
mean_0.8,7,0.8,0.15,beta,none,100.0,0.0,2.1333333333333333,66.66666666666666,0.18798666666666666,1.9333333333333333,86.66666666666667,0.05499333333333333,2.2666666666666666,86.66666666666667,0.03357333333333333,2.2,100.0,0.0,2.8666666666666667,100.0,0.0,4.0,20.0,0.20615333333333336,3.2666666666666666,93.33333333333333,0.0326,4.2,73.33333333333333,0.03387333333333333,4.066666666666666,100.0,0.0,5.466666666666667,6.666666666666667,0.4290333333333333,2.1333333333333333,0.0,0.4972733333333333,1.9333333333333333,26.666666666666668,0.28696,2.2666666666666666,13.333333333333334,0.38164000000000003,2.2,46.666666666666664,0.13760666666666665,2.8666666666666667,0.0,0.4171266666666667,4.0,0.0,0.48697999999999997,3.2666666666666666,13.333333333333334,0.31970000000000004,4.2,0.0,0.3576933333333333,4.066666666666666,46.666666666666664,0.10197999999999999,5.466666666666667,161.9,0.919,0.919
