city,task_id,p_req_level,p_req,strategy,regime,eval_outcome,pool_size,pool_feasible,n_selected,p_commit,p_deliv,shortfall,ocr,success,config_name,seed_id,xi_mean,xi_std,xi_dist,xi_persistence
City-A,T1,1x,180.0,S0a_RoutineOracle,routine,M_routine,800,True,1,422.9,422.9,0.0,0.0,1.0,persistence_half,1,0.67,0.15,beta,half
City-A,T1,1x,180.0,S0a_RoutineOracle,cross_regime,M_stress,800,True,1,422.9,311.5,0.0,0.2633,1.0,persistence_half,1,0.67,0.15,beta,half
City-A,T1,1x,180.0,S0b_StressOracle,routine,M_routine,800,True,1,311.5,422.9,0.0,0.0,1.0,persistence_half,1,0.67,0.15,beta,half
City-A,T1,1x,180.0,S0b_StressOracle,cross_regime,M_stress,800,True,1,311.5,311.5,0.0,0.0,1.0,persistence_half,1,0.67,0.15,beta,half
City-A,T1,1x,180.0,S1_CapRR,routine,M_routine,800,True,1,678.2,422.9,0.0,0.3765,1.0,persistence_half,1,0.67,0.15,beta,half
City-A,T1,1x,180.0,S1_CapRR,cross_regime,M_stress,800,True,1,678.2,311.5,0.0,0.5407,1.0,persistence_half,1,0.67,0.15,beta,half
City-A,T1,1x,180.0,S2_Platform,routine,M_routine,800,True,1,421.1,422.9,0.0,0.0,1.0,persistence_half,1,0.67,0.15,beta,half
City-A,T1,1x,180.0,S2_Platform,cross_regime,M_stress,800,True,1,421.1,311.5,0.0,0.2602,1.0,persistence_half,1,0.67,0.15,beta,half
City-A,T1,1x,180.0,S3_Lin4,routine,M_routine,800,True,1,489.5,422.9,0.0,0.1361,1.0,persistence_half,1,0.67,0.15,beta,half
City-A,T1,1x,180.0,S3_Lin4,cross_regime,M_stress,800,True,1,489.5,311.5,0.0,0.3636,1.0,persistence_half,1,0.67,0.15,beta,half
City-A,T1,1x,180.0,S4_GlobalCalib,routine,M_routine,800,True,1,452.6,422.9,0.0,0.0656,1.0,persistence_half,1,0.67,0.15,beta,half
City-A,T1,1x,180.0,S4_GlobalCalib,cross_regime,M_stress,800,True,1,452.6,311.5,0.0,0.3117,1.0,persistence_half,1,0.67,0.15,beta,half
City-A,T1,1x,180.0,S5_CityCalib,routine,M_routine,800,True,1,450.8,422.9,0.0,0.0621,1.0,persistence_half,1,0.67,0.15,beta,half
City-A,T1,1x,180.0,S5_CityCalib,cross_regime,M_stress,800,True,1,450.8,311.5,0.0,0.3091,1.0,persistence_half,1,0.67,0.15,beta,half
City-A,T1,1x,180.0,S6_Q10,routine,M_routine,800,True,1,421.5,422.9,0.0,0.0,1.0,persistence_half,1,0.67,0.15,beta,half
City-A,T1,1x,180.0,S6_Q10,cross_regime,M_stress,800,True,1,421.5,311.5,0.0,0.2611,1.0,persistence_half,1,0.67,0.15,beta,half
City-A,T1,2x,360.0,S0a_RoutineOracle,routine,M_routine,800,True,1,422.9,422.9,0.0,0.0,1.0,persistence_half,1,0.67,0.15,beta,half
City-A,T1,2x,360.0,S0a_RoutineOracle,cross_regime,M_stress,800,True,1,422.9,311.5,48.5,0.2633,0.0,persistence_half,1,0.67,0.15,beta,half
City-A,T1,2x,360.0,S0b_StressOracle,routine,M_routine,800,True,2,613.1,799.0,0.0,0.0,1.0,persistence_half,1,0.67,0.15,beta,half
City-A,T1,2x,360.0,S0b_StressOracle,cross_regime,M_stress,800,True,2,613.1,613.1,0.0,0.0,1.0,persistence_half,1,0.67,0.15,beta,half
City-A,T1,2x,360.0,S1_CapRR,routine,M_routine,800,True,1,678.2,422.9,0.0,0.3765,1.0,persistence_half,1,0.67,0.15,beta,half
City-A,T1,2x,360.0,S1_CapRR,cross_regime,M_stress,800,True,1,678.2,311.5,48.5,0.5407,0.0,persistence_half,1,0.67,0.15,beta,half
City-A,T1,2x,360.0,S2_Platform,routine,M_routine,800,True,1,421.1,422.9,0.0,0.0,1.0,persistence_half,1,0.67,0.15,beta,half
City-A,T1,2x,360.0,S2_Platform,cross_regime,M_stress,800,True,1,421.1,311.5,48.5,0.2602,0.0,persistence_half,1,0.67,0.15,beta,half
City-A,T1,2x,360.0,S3_Lin4,routine,M_routine,800,True,1,489.5,422.9,0.0,0.1361,1.0,persistence_half,1,0.67,0.15,beta,half
City-A,T1,2x,360.0,S3_Lin4,cross_regime,M_stress,800,True,1,489.5,311.5,48.5,0.3636,0.0,persistence_half,1,0.67,0.15,beta,half
City-A,T1,2x,360.0,S4_GlobalCalib,routine,M_routine,800,True,1,452.6,422.9,0.0,0.0656,1.0,persistence_half,1,0.67,0.15,beta,half
City-A,T1,2x,360.0,S4_GlobalCalib,cross_regime,M_stress,800,True,1,452.6,311.5,48.5,0.3117,0.0,persistence_half,1,0.67,0.15,beta,half
City-A,T1,2x,360.0,S5_CityCalib,routine,M_routine,800,True,1,450.8,422.9,0.0,0.0621,1.0,persistence_half,1,0.67,0.15,beta,half
City-A,T1,2x,360.0,S5_CityCalib,cross_regime,M_stress,800,True,1,450.8,311.5,48.5,0.3091,0.0,persistence_half,1,0.67,0.15,beta,half
