city,task_id,p_req_level,p_req,strategy,regime,eval_outcome,pool_size,pool_feasible,n_selected,p_commit,p_deliv,shortfall,ocr,success,config_name,seed_id,xi_mean,xi_std,xi_dist,xi_persistence
City-A,T1,1x,180.0,S0a_RoutineOracle,routine,M_routine,800,True,1,445.8,445.8,0.0,0.0,1.0,std_0.05,4,0.67,0.05,beta,none
City-A,T1,1x,180.0,S0a_RoutineOracle,cross_regime,M_stress,800,True,1,445.8,281.9,0.0,0.3677,1.0,std_0.05,4,0.67,0.05,beta,none
City-A,T1,1x,180.0,S0b_StressOracle,routine,M_routine,800,True,1,283.6,390.7,0.0,0.0,1.0,std_0.05,4,0.67,0.05,beta,none
City-A,T1,1x,180.0,S0b_StressOracle,cross_regime,M_stress,800,True,1,283.6,283.6,0.0,0.0,1.0,std_0.05,4,0.67,0.05,beta,none
City-A,T1,1x,180.0,S1_CapRR,routine,M_routine,800,True,1,678.2,445.8,0.0,0.3426,1.0,std_0.05,4,0.67,0.05,beta,none
City-A,T1,1x,180.0,S1_CapRR,cross_regime,M_stress,800,True,1,678.2,281.9,0.0,0.5843,1.0,std_0.05,4,0.67,0.05,beta,none
City-A,T1,1x,180.0,S2_Platform,routine,M_routine,800,True,1,421.1,445.8,0.0,0.0,1.0,std_0.05,4,0.67,0.05,beta,none
City-A,T1,1x,180.0,S2_Platform,cross_regime,M_stress,800,True,1,421.1,281.9,0.0,0.3305,1.0,std_0.05,4,0.67,0.05,beta,none
City-A,T1,1x,180.0,S3_Lin4,routine,M_routine,800,True,1,488.7,445.8,0.0,0.0876,1.0,std_0.05,4,0.67,0.05,beta,none
City-A,T1,1x,180.0,S3_Lin4,cross_regime,M_stress,800,True,1,488.7,281.9,0.0,0.4231,1.0,std_0.05,4,0.67,0.05,beta,none
City-A,T1,1x,180.0,S4_GlobalCalib,routine,M_routine,800,True,1,451.3,445.8,0.0,0.0122,1.0,std_0.05,4,0.67,0.05,beta,none
City-A,T1,1x,180.0,S4_GlobalCalib,cross_regime,M_stress,800,True,1,451.3,281.9,0.0,0.3754,1.0,std_0.05,4,0.67,0.05,beta,none
City-A,T1,1x,180.0,S5_CityCalib,routine,M_routine,800,True,1,450.9,445.8,0.0,0.0111,1.0,std_0.05,4,0.67,0.05,beta,none
City-A,T1,1x,180.0,S5_CityCalib,cross_regime,M_stress,800,True,1,450.9,281.9,0.0,0.3747,1.0,std_0.05,4,0.67,0.05,beta,none
City-A,T1,1x,180.0,S6_Q10,routine,M_routine,800,True,1,409.0,445.8,0.0,0.0,1.0,std_0.05,4,0.67,0.05,beta,none
City-A,T1,1x,180.0,S6_Q10,cross_regime,M_stress,800,True,1,409.0,281.9,0.0,0.3107,1.0,std_0.05,4,0.67,0.05,beta,none
City-A,T1,2x,360.0,S0a_RoutineOracle,routine,M_routine,800,True,1,445.8,445.8,0.0,0.0,1.0,std_0.05,4,0.67,0.05,beta,none
City-A,T1,2x,360.0,S0a_RoutineOracle,cross_regime,M_stress,800,True,1,445.8,281.9,78.1,0.3677,0.0,std_0.05,4,0.67,0.05,beta,none
City-A,T1,2x,360.0,S0b_StressOracle,routine,M_routine,800,True,2,565.5,836.5,0.0,0.0,1.0,std_0.05,4,0.67,0.05,beta,none
City-A,T1,2x,360.0,S0b_StressOracle,cross_regime,M_stress,800,True,2,565.5,565.5,0.0,0.0,1.0,std_0.05,4,0.67,0.05,beta,none
City-A,T1,2x,360.0,S1_CapRR,routine,M_routine,800,True,1,678.2,445.8,0.0,0.3426,1.0,std_0.05,4,0.67,0.05,beta,none
City-A,T1,2x,360.0,S1_CapRR,cross_regime,M_stress,800,True,1,678.2,281.9,78.1,0.5843,0.0,std_0.05,4,0.67,0.05,beta,none
City-A,T1,2x,360.0,S2_Platform,routine,M_routine,800,True,1,421.1,445.8,0.0,0.0,1.0,std_0.05,4,0.67,0.05,beta,none
City-A,T1,2x,360.0,S2_Platform,cross_regime,M_stress,800,True,1,421.1,281.9,78.1,0.3305,0.0,std_0.05,4,0.67,0.05,beta,none
City-A,T1,2x,360.0,S3_Lin4,routine,M_routine,800,True,1,488.7,445.8,0.0,0.0876,1.0,std_0.05,4,0.67,0.05,beta,none
City-A,T1,2x,360.0,S3_Lin4,cross_regime,M_stress,800,True,1,488.7,281.9,78.1,0.4231,0.0,std_0.05,4,0.67,0.05,beta,none
City-A,T1,2x,360.0,S4_GlobalCalib,routine,M_routine,800,True,1,451.3,445.8,0.0,0.0122,1.0,std_0.05,4,0.67,0.05,beta,none
City-A,T1,2x,360.0,S4_GlobalCalib,cross_regime,M_stress,800,True,1,451.3,281.9,78.1,0.3754,0.0,std_0.05,4,0.67,0.05,beta,none
City-A,T1,2x,360.0,S5_CityCalib,routine,M_routine,800,True,1,450.9,445.8,0.0,0.0111,1.0,std_0.05,4,0.67,0.05,beta,none
City-A,T1,2x,360.0,S5_CityCalib,cross_regime,M_stress,800,True,1,450.9,281.9,78.1,0.3747,0.0,std_0.05,4,0.67,0.05,beta,none
