city,task_id,p_req_level,p_req,strategy,regime,eval_outcome,pool_size,pool_feasible,n_selected,p_commit,p_deliv,shortfall,ocr,success,config_name,seed_id,xi_mean,xi_std,xi_dist,xi_persistence
City-A,T1,1x,180.0,S0a_RoutineOracle,routine,M_routine,800,True,1,507.3,507.3,0.0,0.0,1.0,mean_0.75,2,0.75,0.15,beta,none
City-A,T1,1x,180.0,S0a_RoutineOracle,cross_regime,M_stress,800,True,1,507.3,304.9,0.0,0.3989,1.0,mean_0.75,2,0.75,0.15,beta,none
City-A,T1,1x,180.0,S0b_StressOracle,routine,M_routine,800,True,1,352.4,500.8,0.0,0.0,1.0,mean_0.75,2,0.75,0.15,beta,none
City-A,T1,1x,180.0,S0b_StressOracle,cross_regime,M_stress,800,True,1,352.4,352.4,0.0,0.0,1.0,mean_0.75,2,0.75,0.15,beta,none
City-A,T1,1x,180.0,S1_CapRR,routine,M_routine,800,True,1,678.2,500.8,0.0,0.2616,1.0,mean_0.75,2,0.75,0.15,beta,none
City-A,T1,1x,180.0,S1_CapRR,cross_regime,M_stress,800,True,1,678.2,352.4,0.0,0.4804,1.0,mean_0.75,2,0.75,0.15,beta,none
City-A,T1,1x,180.0,S2_Platform,routine,M_routine,800,True,1,421.1,500.8,0.0,0.0,1.0,mean_0.75,2,0.75,0.15,beta,none
City-A,T1,1x,180.0,S2_Platform,cross_regime,M_stress,800,True,1,421.1,352.4,0.0,0.1631,1.0,mean_0.75,2,0.75,0.15,beta,none
City-A,T1,1x,180.0,S3_Lin4,routine,M_routine,800,True,1,546.2,500.8,0.0,0.0832,1.0,mean_0.75,2,0.75,0.15,beta,none
City-A,T1,1x,180.0,S3_Lin4,cross_regime,M_stress,800,True,1,546.2,352.4,0.0,0.3549,1.0,mean_0.75,2,0.75,0.15,beta,none
City-A,T1,1x,180.0,S4_GlobalCalib,routine,M_routine,800,True,1,504.5,500.8,0.0,0.0073,1.0,mean_0.75,2,0.75,0.15,beta,none
City-A,T1,1x,180.0,S4_GlobalCalib,cross_regime,M_stress,800,True,1,504.5,352.4,0.0,0.3014,1.0,mean_0.75,2,0.75,0.15,beta,none
City-A,T1,1x,180.0,S5_CityCalib,routine,M_routine,800,True,1,508.5,500.8,0.0,0.0151,1.0,mean_0.75,2,0.75,0.15,beta,none
City-A,T1,1x,180.0,S5_CityCalib,cross_regime,M_stress,800,True,1,508.5,352.4,0.0,0.3069,1.0,mean_0.75,2,0.75,0.15,beta,none
City-A,T1,1x,180.0,S6_Q10,routine,M_routine,800,True,1,363.8,500.8,0.0,0.0,1.0,mean_0.75,2,0.75,0.15,beta,none
City-A,T1,1x,180.0,S6_Q10,cross_regime,M_stress,800,True,1,363.8,352.4,0.0,0.0314,1.0,mean_0.75,2,0.75,0.15,beta,none
City-A,T1,2x,360.0,S0a_RoutineOracle,routine,M_routine,800,True,1,507.3,507.3,0.0,0.0,1.0,mean_0.75,2,0.75,0.15,beta,none
City-A,T1,2x,360.0,S0a_RoutineOracle,cross_regime,M_stress,800,True,1,507.3,304.9,55.1,0.3989,0.0,mean_0.75,2,0.75,0.15,beta,none
City-A,T1,2x,360.0,S0b_StressOracle,routine,M_routine,800,True,2,688.5,957.6,0.0,0.0,1.0,mean_0.75,2,0.75,0.15,beta,none
City-A,T1,2x,360.0,S0b_StressOracle,cross_regime,M_stress,800,True,2,688.5,688.5,0.0,0.0,1.0,mean_0.75,2,0.75,0.15,beta,none
City-A,T1,2x,360.0,S1_CapRR,routine,M_routine,800,True,1,678.2,500.8,0.0,0.2616,1.0,mean_0.75,2,0.75,0.15,beta,none
City-A,T1,2x,360.0,S1_CapRR,cross_regime,M_stress,800,True,1,678.2,352.4,7.6,0.4804,0.0,mean_0.75,2,0.75,0.15,beta,none
City-A,T1,2x,360.0,S2_Platform,routine,M_routine,800,True,1,421.1,500.8,0.0,0.0,1.0,mean_0.75,2,0.75,0.15,beta,none
City-A,T1,2x,360.0,S2_Platform,cross_regime,M_stress,800,True,1,421.1,352.4,7.6,0.1631,0.0,mean_0.75,2,0.75,0.15,beta,none
City-A,T1,2x,360.0,S3_Lin4,routine,M_routine,800,True,1,546.2,500.8,0.0,0.0832,1.0,mean_0.75,2,0.75,0.15,beta,none
City-A,T1,2x,360.0,S3_Lin4,cross_regime,M_stress,800,True,1,546.2,352.4,7.6,0.3549,0.0,mean_0.75,2,0.75,0.15,beta,none
City-A,T1,2x,360.0,S4_GlobalCalib,routine,M_routine,800,True,1,504.5,500.8,0.0,0.0073,1.0,mean_0.75,2,0.75,0.15,beta,none
City-A,T1,2x,360.0,S4_GlobalCalib,cross_regime,M_stress,800,True,1,504.5,352.4,7.6,0.3014,0.0,mean_0.75,2,0.75,0.15,beta,none
City-A,T1,2x,360.0,S5_CityCalib,routine,M_routine,800,True,1,508.5,500.8,0.0,0.0151,1.0,mean_0.75,2,0.75,0.15,beta,none
City-A,T1,2x,360.0,S5_CityCalib,cross_regime,M_stress,800,True,1,508.5,352.4,7.6,0.3069,0.0,mean_0.75,2,0.75,0.15,beta,none
City-A,T1,2x,360.0,S6_Q10,routine,M_routine,800,True,1,363.8,500.8,0.0,0.0,1.0,mean_0.75,2,0.75,0.15,beta,none
