city,task_id,p_req_level,p_req,strategy,regime,eval_outcome,pool_size,pool_feasible,n_selected,p_commit,p_deliv,shortfall,ocr,success,seed_id,master_seed
City-A,T1,1x,180.0,S0a_RoutineOracle,routine,M_routine,800,True,1,576.9,576.9,0.0,0.0,1.0,9,9000002048
City-A,T1,1x,180.0,S0a_RoutineOracle,cross_regime,M_stress,800,True,1,576.9,275.9,0.0,0.5216,1.0,9,9000002048
City-A,T1,1x,180.0,S0b_StressOracle,routine,M_routine,800,True,1,309.3,398.1,0.0,0.0,1.0,9,9000002048
City-A,T1,1x,180.0,S0b_StressOracle,cross_regime,M_stress,800,True,1,309.3,309.3,0.0,0.0,1.0,9,9000002048
City-A,T1,1x,180.0,S1_CapRR,routine,M_routine,800,True,1,678.2,422.3,0.0,0.3773,1.0,9,9000002048
City-A,T1,1x,180.0,S1_CapRR,cross_regime,M_stress,800,True,1,678.2,132.9,47.1,0.804,0.0,9,9000002048
City-A,T1,1x,180.0,S2_Platform,routine,M_routine,800,True,1,421.1,422.3,0.0,0.0,1.0,9,9000002048
City-A,T1,1x,180.0,S2_Platform,cross_regime,M_stress,800,True,1,421.1,132.9,47.1,0.6843,0.0,9,9000002048
City-A,T1,1x,180.0,S3_Lin4,routine,M_routine,800,True,1,482.7,422.3,0.0,0.1251,1.0,9,9000002048
City-A,T1,1x,180.0,S3_Lin4,cross_regime,M_stress,800,True,1,482.7,132.9,47.1,0.7246,0.0,9,9000002048
City-A,T1,1x,180.0,S4_GlobalCalib,routine,M_routine,800,True,1,445.4,422.3,0.0,0.0519,1.0,9,9000002048
City-A,T1,1x,180.0,S4_GlobalCalib,cross_regime,M_stress,800,True,1,445.4,132.9,47.1,0.7015,0.0,9,9000002048
City-A,T1,1x,180.0,S5_CityCalib,routine,M_routine,800,True,1,447.0,422.3,0.0,0.0553,1.0,9,9000002048
City-A,T1,1x,180.0,S5_CityCalib,cross_regime,M_stress,800,True,1,447.0,132.9,47.1,0.7026,0.0,9,9000002048
City-A,T1,1x,180.0,S6_Q10,routine,M_routine,800,True,1,312.5,422.3,0.0,0.0,1.0,9,9000002048
City-A,T1,1x,180.0,S6_Q10,cross_regime,M_stress,800,True,1,312.5,132.9,47.1,0.5747,0.0,9,9000002048
City-A,T1,2x,360.0,S0a_RoutineOracle,routine,M_routine,800,True,1,576.9,576.9,0.0,0.0,1.0,9,9000002048
City-A,T1,2x,360.0,S0a_RoutineOracle,cross_regime,M_stress,800,True,1,576.9,275.9,84.1,0.5216,0.0,9,9000002048
City-A,T1,2x,360.0,S0b_StressOracle,routine,M_routine,800,True,2,605.8,849.3,0.0,0.0,1.0,9,9000002048
City-A,T1,2x,360.0,S0b_StressOracle,cross_regime,M_stress,800,True,2,605.8,605.8,0.0,0.0,1.0,9,9000002048
City-A,T1,2x,360.0,S1_CapRR,routine,M_routine,800,True,1,678.2,422.3,0.0,0.3773,1.0,9,9000002048
City-A,T1,2x,360.0,S1_CapRR,cross_regime,M_stress,800,True,1,678.2,132.9,227.1,0.804,0.0,9,9000002048
City-A,T1,2x,360.0,S2_Platform,routine,M_routine,800,True,1,421.1,422.3,0.0,0.0,1.0,9,9000002048
City-A,T1,2x,360.0,S2_Platform,cross_regime,M_stress,800,True,1,421.1,132.9,227.1,0.6843,0.0,9,9000002048
City-A,T1,2x,360.0,S3_Lin4,routine,M_routine,800,True,1,482.7,422.3,0.0,0.1251,1.0,9,9000002048
City-A,T1,2x,360.0,S3_Lin4,cross_regime,M_stress,800,True,1,482.7,132.9,227.1,0.7246,0.0,9,9000002048
City-A,T1,2x,360.0,S4_GlobalCalib,routine,M_routine,800,True,1,445.4,422.3,0.0,0.0519,1.0,9,9000002048
City-A,T1,2x,360.0,S4_GlobalCalib,cross_regime,M_stress,800,True,1,445.4,132.9,227.1,0.7015,0.0,9,9000002048
City-A,T1,2x,360.0,S5_CityCalib,routine,M_routine,800,True,1,447.0,422.3,0.0,0.0553,1.0,9,9000002048
City-A,T1,2x,360.0,S5_CityCalib,cross_regime,M_stress,800,True,1,447.0,132.9,227.1,0.7026,0.0,9,9000002048
City-A,T1,2x,360.0,S6_Q10,routine,M_routine,800,True,2,596.1,999.1,0.0,0.0,1.0,9,9000002048
City-A,T1,2x,360.0,S6_Q10,cross_regime,M_stress,800,True,2,596.1,408.9,0.0,0.314,1.0,9,9000002048
City-A,T1,5x,900.0,S0a_RoutineOracle,routine,M_routine,800,True,2,1063.7,1063.7,0.0,0.0,1.0,9,9000002048
City-A,T1,5x,900.0,S0a_RoutineOracle,cross_regime,M_stress,800,True,2,1063.7,474.8,425.2,0.5536,0.0,9,9000002048
City-A,T1,5x,900.0,S0b_StressOracle,routine,M_routine,800,True,4,1146.7,1882.5,0.0,0.0,1.0,9,9000002048
City-A,T1,5x,900.0,S0b_StressOracle,cross_regime,M_stress,800,True,4,1146.7,1146.7,0.0,0.0,1.0,9,9000002048
City-A,T1,5x,900.0,S1_CapRR,routine,M_routine,800,True,2,1293.4,999.1,0.0,0.2275,1.0,9,9000002048
City-A,T1,5x,900.0,S1_CapRR,cross_regime,M_stress,800,True,2,1293.4,408.9,491.1,0.6839,0.0,9,9000002048
City-A,T1,5x,900.0,S2_Platform,routine,M_routine,800,True,3,1202.1,1410.0,0.0,0.0,1.0,9,9000002048
City-A,T1,5x,900.0,S2_Platform,cross_regime,M_stress,800,True,3,1202.1,586.6,313.4,0.512,0.0,9,9000002048
City-A,T1,5x,900.0,S3_Lin4,routine,M_routine,800,True,3,1238.3,1360.3,0.0,0.0,1.0,9,9000002048
City-A,T1,5x,900.0,S3_Lin4,cross_regime,M_stress,800,True,3,1238.3,628.3,271.7,0.4926,0.0,9,9000002048
City-A,T1,5x,900.0,S4_GlobalCalib,routine,M_routine,800,True,3,1241.6,1486.0,0.0,0.0,1.0,9,9000002048
City-A,T1,5x,900.0,S4_GlobalCalib,cross_regime,M_stress,800,True,3,1241.6,607.8,292.2,0.5105,0.0,9,9000002048
City-A,T1,5x,900.0,S5_CityCalib,routine,M_routine,800,True,3,1245.9,1486.0,0.0,0.0,1.0,9,9000002048
City-A,T1,5x,900.0,S5_CityCalib,cross_regime,M_stress,800,True,3,1245.9,607.8,292.2,0.5122,0.0,9,9000002048
City-A,T1,5x,900.0,S6_Q10,routine,M_routine,800,True,4,1139.3,1884.1,0.0,0.0,1.0,9,9000002048
