city,task_id,p_req_level,p_req,strategy,regime,eval_outcome,pool_size,pool_feasible,n_selected,p_commit,p_deliv,shortfall,ocr,success,seed_id,master_seed
City-A,T1,1x,180.0,S0a_RoutineOracle,routine,M_routine,800,True,1,491.7,491.7,0.0,0.0,1.0,26,26000002048
City-A,T1,1x,180.0,S0a_RoutineOracle,cross_regime,M_stress,800,True,1,491.7,340.1,0.0,0.3083,1.0,26,26000002048
City-A,T1,1x,180.0,S0b_StressOracle,routine,M_routine,800,True,1,340.1,491.7,0.0,0.0,1.0,26,26000002048
City-A,T1,1x,180.0,S0b_StressOracle,cross_regime,M_stress,800,True,1,340.1,340.1,0.0,0.0,1.0,26,26000002048
City-A,T1,1x,180.0,S1_CapRR,routine,M_routine,800,True,1,678.2,473.1,0.0,0.3024,1.0,26,26000002048
City-A,T1,1x,180.0,S1_CapRR,cross_regime,M_stress,800,True,1,678.2,317.5,0.0,0.5318,1.0,26,26000002048
City-A,T1,1x,180.0,S2_Platform,routine,M_routine,800,True,1,421.1,473.1,0.0,0.0,1.0,26,26000002048
City-A,T1,1x,180.0,S2_Platform,cross_regime,M_stress,800,True,1,421.1,317.5,0.0,0.246,1.0,26,26000002048
City-A,T1,1x,180.0,S3_Lin4,routine,M_routine,800,True,1,492.8,473.1,0.0,0.0401,1.0,26,26000002048
City-A,T1,1x,180.0,S3_Lin4,cross_regime,M_stress,800,True,1,492.8,317.5,0.0,0.3558,1.0,26,26000002048
City-A,T1,1x,180.0,S4_GlobalCalib,routine,M_routine,800,True,1,454.8,473.1,0.0,0.0,1.0,26,26000002048
City-A,T1,1x,180.0,S4_GlobalCalib,cross_regime,M_stress,800,True,1,454.8,317.5,0.0,0.3018,1.0,26,26000002048
City-A,T1,1x,180.0,S5_CityCalib,routine,M_routine,800,True,1,449.4,473.1,0.0,0.0,1.0,26,26000002048
City-A,T1,1x,180.0,S5_CityCalib,cross_regime,M_stress,800,True,1,449.4,317.5,0.0,0.2936,1.0,26,26000002048
City-A,T1,1x,180.0,S6_Q10,routine,M_routine,800,True,1,313.1,473.1,0.0,0.0,1.0,26,26000002048
City-A,T1,1x,180.0,S6_Q10,cross_regime,M_stress,800,True,1,313.1,317.5,0.0,0.0,1.0,26,26000002048
City-A,T1,2x,360.0,S0a_RoutineOracle,routine,M_routine,800,True,1,491.7,491.7,0.0,0.0,1.0,26,26000002048
City-A,T1,2x,360.0,S0a_RoutineOracle,cross_regime,M_stress,800,True,1,491.7,340.1,19.9,0.3083,0.0,26,26000002048
City-A,T1,2x,360.0,S0b_StressOracle,routine,M_routine,800,True,2,664.0,930.6,0.0,0.0,1.0,26,26000002048
City-A,T1,2x,360.0,S0b_StressOracle,cross_regime,M_stress,800,True,2,664.0,664.0,0.0,0.0,1.0,26,26000002048
City-A,T1,2x,360.0,S1_CapRR,routine,M_routine,800,True,1,678.2,473.1,0.0,0.3024,1.0,26,26000002048
City-A,T1,2x,360.0,S1_CapRR,cross_regime,M_stress,800,True,1,678.2,317.5,42.5,0.5318,0.0,26,26000002048
City-A,T1,2x,360.0,S2_Platform,routine,M_routine,800,True,1,421.1,473.1,0.0,0.0,1.0,26,26000002048
City-A,T1,2x,360.0,S2_Platform,cross_regime,M_stress,800,True,1,421.1,317.5,42.5,0.246,0.0,26,26000002048
City-A,T1,2x,360.0,S3_Lin4,routine,M_routine,800,True,1,492.8,473.1,0.0,0.0401,1.0,26,26000002048
City-A,T1,2x,360.0,S3_Lin4,cross_regime,M_stress,800,True,1,492.8,317.5,42.5,0.3558,0.0,26,26000002048
City-A,T1,2x,360.0,S4_GlobalCalib,routine,M_routine,800,True,1,454.8,473.1,0.0,0.0,1.0,26,26000002048
City-A,T1,2x,360.0,S4_GlobalCalib,cross_regime,M_stress,800,True,1,454.8,317.5,42.5,0.3018,0.0,26,26000002048
City-A,T1,2x,360.0,S5_CityCalib,routine,M_routine,800,True,1,449.4,473.1,0.0,0.0,1.0,26,26000002048
City-A,T1,2x,360.0,S5_CityCalib,cross_regime,M_stress,800,True,1,449.4,317.5,42.5,0.2936,0.0,26,26000002048
City-A,T1,2x,360.0,S6_Q10,routine,M_routine,800,True,2,597.0,964.8,0.0,0.0,1.0,26,26000002048
City-A,T1,2x,360.0,S6_Q10,cross_regime,M_stress,800,True,2,597.0,657.6,0.0,0.0,1.0,26,26000002048
City-A,T1,5x,900.0,S0a_RoutineOracle,routine,M_routine,800,True,2,964.8,964.8,0.0,0.0,1.0,26,26000002048
City-A,T1,5x,900.0,S0a_RoutineOracle,cross_regime,M_stress,800,True,2,964.8,657.6,242.4,0.3184,0.0,26,26000002048
City-A,T1,5x,900.0,S0b_StressOracle,routine,M_routine,800,True,3,981.5,1403.7,0.0,0.0,1.0,26,26000002048
City-A,T1,5x,900.0,S0b_StressOracle,cross_regime,M_stress,800,True,3,981.5,981.5,0.0,0.0,1.0,26,26000002048
City-A,T1,5x,900.0,S1_CapRR,routine,M_routine,800,True,2,1293.4,964.8,0.0,0.254,1.0,26,26000002048
City-A,T1,5x,900.0,S1_CapRR,cross_regime,M_stress,800,True,2,1293.4,657.6,242.4,0.4915,0.0,26,26000002048
City-A,T1,5x,900.0,S2_Platform,routine,M_routine,800,True,3,1202.1,1337.9,0.0,0.0,1.0,26,26000002048
City-A,T1,5x,900.0,S2_Platform,cross_regime,M_stress,800,True,3,1202.1,904.4,0.0,0.2476,1.0,26,26000002048
City-A,T1,5x,900.0,S3_Lin4,routine,M_routine,800,True,3,1263.1,976.0,0.0,0.2273,1.0,26,26000002048
City-A,T1,5x,900.0,S3_Lin4,cross_regime,M_stress,800,True,3,1263.1,652.7,247.3,0.4832,0.0,26,26000002048
City-A,T1,5x,900.0,S4_GlobalCalib,routine,M_routine,800,True,3,1266.9,1149.0,0.0,0.0931,1.0,26,26000002048
City-A,T1,5x,900.0,S4_GlobalCalib,cross_regime,M_stress,800,True,3,1266.9,866.2,33.8,0.3163,0.0,26,26000002048
City-A,T1,5x,900.0,S5_CityCalib,routine,M_routine,800,True,3,1252.4,1149.0,0.0,0.0826,1.0,26,26000002048
City-A,T1,5x,900.0,S5_CityCalib,cross_regime,M_stress,800,True,3,1252.4,866.2,33.8,0.3084,0.0,26,26000002048
City-A,T1,5x,900.0,S6_Q10,routine,M_routine,800,True,4,1141.1,1617.9,0.0,0.0,1.0,26,26000002048
City-A,T1,5x,900.0,S6_Q10,cross_regime,M_stress,800,True,4,1141.1,1153.1,0.0,0.0,1.0,26,26000002048
City-A,T1,10x,1800.0,S0a_RoutineOracle,routine,M_routine,800,True,4,1872.6,1872.6,0.0,0.0,1.0,26,26000002048
City-A,T1,10x,1800.0,S0a_RoutineOracle,cross_regime,M_stress,800,True,4,1872.6,1268.4,531.6,0.3226,0.0,26,26000002048
City-A,T1,10x,1800.0,S0b_StressOracle,routine,M_routine,800,True,7,2004.4,2827.9,0.0,0.0,1.0,26,26000002048
City-A,T1,10x,1800.0,S0b_StressOracle,cross_regime,M_stress,800,True,7,2004.4,2004.4,0.0,0.0,1.0,26,26000002048
City-A,T1,10x,1800.0,S1_CapRR,routine,M_routine,800,True,3,1889.7,1149.0,651.0,0.392,0.0,26,26000002048
City-A,T1,10x,1800.0,S1_CapRR,cross_regime,M_stress,800,True,3,1889.7,866.2,933.8,0.5416,0.0,26,26000002048
City-A,T1,10x,1800.0,S2_Platform,routine,M_routine,800,True,5,1914.5,2137.3,0.0,0.0,1.0,26,26000002048
City-A,T1,10x,1800.0,S2_Platform,cross_regime,M_stress,800,True,5,1914.5,1467.4,332.6,0.2335,0.0,26,26000002048
City-A,T1,10x,1800.0,S3_Lin4,routine,M_routine,800,True,5,1986.4,1936.7,0.0,0.025,1.0,26,26000002048
City-A,T1,10x,1800.0,S3_Lin4,cross_regime,M_stress,800,True,5,1986.4,1279.7,520.3,0.3558,0.0,26,26000002048
City-A,T1,10x,1800.0,S4_GlobalCalib,routine,M_routine,800,True,5,2036.2,2056.7,0.0,0.0,1.0,26,26000002048
City-A,T1,10x,1800.0,S4_GlobalCalib,cross_regime,M_stress,800,True,5,2036.2,1477.0,323.0,0.2746,0.0,26,26000002048
City-A,T1,10x,1800.0,S5_CityCalib,routine,M_routine,800,True,5,2013.2,2056.7,0.0,0.0,1.0,26,26000002048
City-A,T1,10x,1800.0,S5_CityCalib,cross_regime,M_stress,800,True,5,2013.2,1477.0,323.0,0.2663,0.0,26,26000002048
City-A,T1,10x,1800.0,S6_Q10,routine,M_routine,800,True,7,1887.1,2748.6,0.0,0.0,1.0,26,26000002048
City-A,T1,10x,1800.0,S6_Q10,cross_regime,M_stress,800,True,7,1887.1,1850.4,0.0,0.0194,1.0,26,26000002048
City-A,T2,1x,260.0,S0a_RoutineOracle,routine,M_routine,800,True,1,517.8,517.8,0.0,0.0,1.0,26,26000002048
City-A,T2,1x,260.0,S0a_RoutineOracle,cross_regime,M_stress,800,True,1,517.8,312.8,0.0,0.3959,1.0,26,26000002048
City-A,T2,1x,260.0,S0b_StressOracle,routine,M_routine,800,True,1,312.8,517.8,0.0,0.0,1.0,26,26000002048
City-A,T2,1x,260.0,S0b_StressOracle,cross_regime,M_stress,800,True,1,312.8,312.8,0.0,0.0,1.0,26,26000002048
City-A,T2,1x,260.0,S1_CapRR,routine,M_routine,800,True,1,678.2,245.8,14.2,0.6375,0.0,26,26000002048
City-A,T2,1x,260.0,S1_CapRR,cross_regime,M_stress,800,True,1,678.2,239.4,20.6,0.647,0.0,26,26000002048
City-A,T2,1x,260.0,S2_Platform,routine,M_routine,800,True,1,441.1,245.8,14.2,0.4427,0.0,26,26000002048
City-A,T2,1x,260.0,S2_Platform,cross_regime,M_stress,800,True,1,441.1,239.4,20.6,0.4573,0.0,26,26000002048
City-A,T2,1x,260.0,S3_Lin4,routine,M_routine,800,True,1,489.1,245.8,14.2,0.4974,0.0,26,26000002048
City-A,T2,1x,260.0,S3_Lin4,cross_regime,M_stress,800,True,1,489.1,239.4,20.6,0.5105,0.0,26,26000002048
City-A,T2,1x,260.0,S4_GlobalCalib,routine,M_routine,800,True,1,455.1,245.8,14.2,0.4599,0.0,26,26000002048
City-A,T2,1x,260.0,S4_GlobalCalib,cross_regime,M_stress,800,True,1,455.1,239.4,20.6,0.474,0.0,26,26000002048
City-A,T2,1x,260.0,S5_CityCalib,routine,M_routine,800,True,1,454.4,245.8,14.2,0.459,0.0,26,26000002048
City-A,T2,1x,260.0,S5_CityCalib,cross_regime,M_stress,800,True,1,454.4,239.4,20.6,0.4731,0.0,26,26000002048
City-A,T2,1x,260.0,S6_Q10,routine,M_routine,800,True,1,313.8,245.8,14.2,0.2165,0.0,26,26000002048
City-A,T2,1x,260.0,S6_Q10,cross_regime,M_stress,800,True,1,313.8,239.4,20.6,0.237,0.0,26,26000002048
City-A,T2,2x,520.0,S0a_RoutineOracle,routine,M_routine,800,True,2,1031.4,1031.4,0.0,0.0,1.0,26,26000002048
City-A,T2,2x,520.0,S0a_RoutineOracle,cross_regime,M_stress,800,True,2,1031.4,615.6,0.0,0.4032,1.0,26,26000002048
City-A,T2,2x,520.0,S0b_StressOracle,routine,M_routine,800,True,2,615.6,1031.4,0.0,0.0,1.0,26,26000002048
City-A,T2,2x,520.0,S0b_StressOracle,cross_regime,M_stress,800,True,2,615.6,615.6,0.0,0.0,1.0,26,26000002048
City-A,T2,2x,520.0,S1_CapRR,routine,M_routine,800,True,1,678.2,245.8,274.2,0.6375,0.0,26,26000002048
City-A,T2,2x,520.0,S1_CapRR,cross_regime,M_stress,800,True,1,678.2,239.4,280.6,0.647,0.0,26,26000002048
City-A,T2,2x,520.0,S2_Platform,routine,M_routine,800,True,2,849.9,759.4,0.0,0.1065,1.0,26,26000002048
City-A,T2,2x,520.0,S2_Platform,cross_regime,M_stress,800,True,2,849.9,542.2,0.0,0.362,1.0,26,26000002048
City-A,T2,2x,520.0,S3_Lin4,routine,M_routine,800,True,2,873.4,647.8,0.0,0.2583,1.0,26,26000002048
City-A,T2,2x,520.0,S3_Lin4,cross_regime,M_stress,800,True,2,873.4,477.2,42.8,0.4536,0.0,26,26000002048
City-A,T2,2x,520.0,S4_GlobalCalib,routine,M_routine,800,True,2,867.9,759.4,0.0,0.125,1.0,26,26000002048
City-A,T2,2x,520.0,S4_GlobalCalib,cross_regime,M_stress,800,True,2,867.9,542.2,0.0,0.3753,1.0,26,26000002048
City-A,T2,2x,520.0,S5_CityCalib,routine,M_routine,800,True,2,866.6,759.4,0.0,0.1237,1.0,26,26000002048
City-A,T2,2x,520.0,S5_CityCalib,cross_regime,M_stress,800,True,2,866.6,542.2,0.0,0.3743,1.0,26,26000002048
City-A,T2,2x,520.0,S6_Q10,routine,M_routine,800,True,2,598.4,759.4,0.0,0.0,1.0,26,26000002048
City-A,T2,2x,520.0,S6_Q10,cross_regime,M_stress,800,True,2,598.4,542.2,0.0,0.0939,1.0,26,26000002048
City-A,T2,5x,1300.0,S0a_RoutineOracle,routine,M_routine,800,True,3,1509.2,1509.2,0.0,0.0,1.0,26,26000002048
City-A,T2,5x,1300.0,S0a_RoutineOracle,cross_regime,M_stress,800,True,3,1509.2,819.5,480.5,0.457,0.0,26,26000002048
City-A,T2,5x,1300.0,S0b_StressOracle,routine,M_routine,800,True,5,1430.0,1932.6,0.0,0.0,1.0,26,26000002048
City-A,T2,5x,1300.0,S0b_StressOracle,cross_regime,M_stress,800,True,5,1430.0,1430.0,0.0,0.0,1.0,26,26000002048
City-A,T2,5x,1300.0,S1_CapRR,routine,M_routine,800,True,3,1889.7,1161.3,138.7,0.3854,0.0,26,26000002048
City-A,T2,5x,1300.0,S1_CapRR,cross_regime,M_stress,800,True,3,1889.7,780.0,520.0,0.5872,0.0,26,26000002048
City-A,T2,5x,1300.0,S2_Platform,routine,M_routine,800,True,4,1596.5,1553.5,0.0,0.0269,1.0,26,26000002048
City-A,T2,5x,1300.0,S2_Platform,cross_regime,M_stress,800,True,4,1596.5,1076.5,223.5,0.3257,0.0,26,26000002048
City-A,T2,5x,1300.0,S3_Lin4,routine,M_routine,800,True,4,1611.4,1639.2,0.0,0.0,1.0,26,26000002048
City-A,T2,5x,1300.0,S3_Lin4,cross_regime,M_stress,800,True,4,1611.4,984.0,316.0,0.3894,0.0,26,26000002048
City-A,T2,5x,1300.0,S4_GlobalCalib,routine,M_routine,800,True,4,1658.7,1679.1,0.0,0.0,1.0,26,26000002048
City-A,T2,5x,1300.0,S4_GlobalCalib,cross_regime,M_stress,800,True,4,1658.7,1092.8,207.2,0.3412,0.0,26,26000002048
City-A,T2,5x,1300.0,S5_CityCalib,routine,M_routine,800,True,4,1656.5,1679.1,0.0,0.0,1.0,26,26000002048
