city,task_id,p_req_level,p_req,strategy,regime,eval_outcome,pool_size,pool_feasible,n_selected,p_commit,p_deliv,shortfall,ocr,success,config_name,seed_id,xi_mean,xi_std,xi_dist,xi_persistence
City-A,T1,1x,180.0,S0a_RoutineOracle,routine,M_routine,800,True,1,617.9,617.9,0.0,0.0,1.0,persistence_full,5,0.67,0.15,beta,full
City-A,T1,1x,180.0,S0a_RoutineOracle,cross_regime,M_stress,800,True,1,617.9,184.5,0.0,0.7014,1.0,persistence_full,5,0.67,0.15,beta,full
City-A,T1,1x,180.0,S0b_StressOracle,routine,M_routine,800,True,1,311.0,421.9,0.0,0.0,1.0,persistence_full,5,0.67,0.15,beta,full
City-A,T1,1x,180.0,S0b_StressOracle,cross_regime,M_stress,800,True,1,311.0,311.0,0.0,0.0,1.0,persistence_full,5,0.67,0.15,beta,full
City-A,T1,1x,180.0,S1_CapRR,routine,M_routine,800,True,1,678.2,617.9,0.0,0.0888,1.0,persistence_full,5,0.67,0.15,beta,full
City-A,T1,1x,180.0,S1_CapRR,cross_regime,M_stress,800,True,1,678.2,184.5,0.0,0.7279,1.0,persistence_full,5,0.67,0.15,beta,full
City-A,T1,1x,180.0,S2_Platform,routine,M_routine,800,True,1,421.1,617.9,0.0,0.0,1.0,persistence_full,5,0.67,0.15,beta,full
City-A,T1,1x,180.0,S2_Platform,cross_regime,M_stress,800,True,1,421.1,184.5,0.0,0.5618,1.0,persistence_full,5,0.67,0.15,beta,full
City-A,T1,1x,180.0,S3_Lin4,routine,M_routine,800,True,1,497.9,617.9,0.0,0.0,1.0,persistence_full,5,0.67,0.15,beta,full
City-A,T1,1x,180.0,S3_Lin4,cross_regime,M_stress,800,True,1,497.9,184.5,0.0,0.6295,1.0,persistence_full,5,0.67,0.15,beta,full
City-A,T1,1x,180.0,S4_GlobalCalib,routine,M_routine,800,True,1,458.6,617.9,0.0,0.0,1.0,persistence_full,5,0.67,0.15,beta,full
City-A,T1,1x,180.0,S4_GlobalCalib,cross_regime,M_stress,800,True,1,458.6,184.5,0.0,0.5977,1.0,persistence_full,5,0.67,0.15,beta,full
City-A,T1,1x,180.0,S5_CityCalib,routine,M_routine,800,True,1,456.0,617.9,0.0,0.0,1.0,persistence_full,5,0.67,0.15,beta,full
City-A,T1,1x,180.0,S5_CityCalib,cross_regime,M_stress,800,True,1,456.0,184.5,0.0,0.5954,1.0,persistence_full,5,0.67,0.15,beta,full
City-A,T1,1x,180.0,S6_Q10,routine,M_routine,800,True,1,320.6,617.9,0.0,0.0,1.0,persistence_full,5,0.67,0.15,beta,full
City-A,T1,1x,180.0,S6_Q10,cross_regime,M_stress,800,True,1,320.6,184.5,0.0,0.4244,1.0,persistence_full,5,0.67,0.15,beta,full
City-A,T1,2x,360.0,S0a_RoutineOracle,routine,M_routine,800,True,1,617.9,617.9,0.0,0.0,1.0,persistence_full,5,0.67,0.15,beta,full
City-A,T1,2x,360.0,S0a_RoutineOracle,cross_regime,M_stress,800,True,1,617.9,184.5,175.5,0.7014,0.0,persistence_full,5,0.67,0.15,beta,full
City-A,T1,2x,360.0,S0b_StressOracle,routine,M_routine,800,True,2,583.9,714.9,0.0,0.0,1.0,persistence_full,5,0.67,0.15,beta,full
City-A,T1,2x,360.0,S0b_StressOracle,cross_regime,M_stress,800,True,2,583.9,583.9,0.0,0.0,1.0,persistence_full,5,0.67,0.15,beta,full
