city,task_id,p_req_level,p_req,strategy,regime,eval_outcome,pool_size,pool_feasible,n_selected,p_commit,p_deliv,shortfall,ocr,success,config_name,seed_id,xi_mean,xi_std,xi_dist,xi_persistence
City-A,T1,1x,180.0,S0a_RoutineOracle,routine,M_routine,800,True,1,495.4,495.4,0.0,0.0,1.0,dist_truncnorm,4,0.67,0.15,truncnorm,none
City-A,T1,1x,180.0,S0a_RoutineOracle,cross_regime,M_stress,800,True,1,495.4,308.0,0.0,0.3782,1.0,dist_truncnorm,4,0.67,0.15,truncnorm,none
City-A,T1,1x,180.0,S0b_StressOracle,routine,M_routine,800,True,1,311.9,428.7,0.0,0.0,1.0,dist_truncnorm,4,0.67,0.15,truncnorm,none
City-A,T1,1x,180.0,S0b_StressOracle,cross_regime,M_stress,800,True,1,311.9,311.9,0.0,0.0,1.0,dist_truncnorm,4,0.67,0.15,truncnorm,none
City-A,T1,1x,180.0,S1_CapRR,routine,M_routine,800,True,1,678.2,495.4,0.0,0.2695,1.0,dist_truncnorm,4,0.67,0.15,truncnorm,none
City-A,T1,1x,180.0,S1_CapRR,cross_regime,M_stress,800,True,1,678.2,308.0,0.0,0.5458,1.0,dist_truncnorm,4,0.67,0.15,truncnorm,none
City-A,T1,1x,180.0,S2_Platform,routine,M_routine,800,True,1,421.1,495.4,0.0,0.0,1.0,dist_truncnorm,4,0.67,0.15,truncnorm,none
City-A,T1,1x,180.0,S2_Platform,cross_regime,M_stress,800,True,1,421.1,308.0,0.0,0.2685,1.0,dist_truncnorm,4,0.67,0.15,truncnorm,none
City-A,T1,1x,180.0,S3_Lin4,routine,M_routine,800,True,1,486.2,495.4,0.0,0.0,1.0,dist_truncnorm,4,0.67,0.15,truncnorm,none
City-A,T1,1x,180.0,S3_Lin4,cross_regime,M_stress,800,True,1,486.2,308.0,0.0,0.3665,1.0,dist_truncnorm,4,0.67,0.15,truncnorm,none
City-A,T1,1x,180.0,S4_GlobalCalib,routine,M_routine,800,True,1,450.1,495.4,0.0,0.0,1.0,dist_truncnorm,4,0.67,0.15,truncnorm,none
City-A,T1,1x,180.0,S4_GlobalCalib,cross_regime,M_stress,800,True,1,450.1,308.0,0.0,0.3156,1.0,dist_truncnorm,4,0.67,0.15,truncnorm,none
City-A,T1,1x,180.0,S5_CityCalib,routine,M_routine,800,True,1,446.6,495.4,0.0,0.0,1.0,dist_truncnorm,4,0.67,0.15,truncnorm,none
City-A,T1,1x,180.0,S5_CityCalib,cross_regime,M_stress,800,True,1,446.6,308.0,0.0,0.3104,1.0,dist_truncnorm,4,0.67,0.15,truncnorm,none
City-A,T1,1x,180.0,S6_Q10,routine,M_routine,800,True,1,324.1,495.4,0.0,0.0,1.0,dist_truncnorm,4,0.67,0.15,truncnorm,none
City-A,T1,1x,180.0,S6_Q10,cross_regime,M_stress,800,True,1,324.1,308.0,0.0,0.0497,1.0,dist_truncnorm,4,0.67,0.15,truncnorm,none
City-A,T1,2x,360.0,S0a_RoutineOracle,routine,M_routine,800,True,1,495.4,495.4,0.0,0.0,1.0,dist_truncnorm,4,0.67,0.15,truncnorm,none
City-A,T1,2x,360.0,S0a_RoutineOracle,cross_regime,M_stress,800,True,1,495.4,308.0,52.0,0.3782,0.0,dist_truncnorm,4,0.67,0.15,truncnorm,none
City-A,T1,2x,360.0,S0b_StressOracle,routine,M_routine,800,True,2,619.9,924.1,0.0,0.0,1.0,dist_truncnorm,4,0.67,0.15,truncnorm,none
City-A,T1,2x,360.0,S0b_StressOracle,cross_regime,M_stress,800,True,2,619.9,619.9,0.0,0.0,1.0,dist_truncnorm,4,0.67,0.15,truncnorm,none
City-A,T1,2x,360.0,S1_CapRR,routine,M_routine,800,True,1,678.2,495.4,0.0,0.2695,1.0,dist_truncnorm,4,0.67,0.15,truncnorm,none
City-A,T1,2x,360.0,S1_CapRR,cross_regime,M_stress,800,True,1,678.2,308.0,52.0,0.5458,0.0,dist_truncnorm,4,0.67,0.15,truncnorm,none
City-A,T1,2x,360.0,S2_Platform,routine,M_routine,800,True,1,421.1,495.4,0.0,0.0,1.0,dist_truncnorm,4,0.67,0.15,truncnorm,none
City-A,T1,2x,360.0,S2_Platform,cross_regime,M_stress,800,True,1,421.1,308.0,52.0,0.2685,0.0,dist_truncnorm,4,0.67,0.15,truncnorm,none
City-A,T1,2x,360.0,S3_Lin4,routine,M_routine,800,True,1,486.2,495.4,0.0,0.0,1.0,dist_truncnorm,4,0.67,0.15,truncnorm,none
City-A,T1,2x,360.0,S3_Lin4,cross_regime,M_stress,800,True,1,486.2,308.0,52.0,0.3665,0.0,dist_truncnorm,4,0.67,0.15,truncnorm,none
City-A,T1,2x,360.0,S4_GlobalCalib,routine,M_routine,800,True,1,450.1,495.4,0.0,0.0,1.0,dist_truncnorm,4,0.67,0.15,truncnorm,none
City-A,T1,2x,360.0,S4_GlobalCalib,cross_regime,M_stress,800,True,1,450.1,308.0,52.0,0.3156,0.0,dist_truncnorm,4,0.67,0.15,truncnorm,none
City-A,T1,2x,360.0,S5_CityCalib,routine,M_routine,800,True,1,446.6,495.4,0.0,0.0,1.0,dist_truncnorm,4,0.67,0.15,truncnorm,none
City-A,T1,2x,360.0,S5_CityCalib,cross_regime,M_stress,800,True,1,446.6,308.0,52.0,0.3104,0.0,dist_truncnorm,4,0.67,0.15,truncnorm,none
City-A,T1,2x,360.0,S6_Q10,routine,M_routine,800,True,2,618.1,883.0,0.0,0.0,1.0,dist_truncnorm,4,0.67,0.15,truncnorm,none
City-A,T1,2x,360.0,S6_Q10,cross_regime,M_stress,800,True,2,618.1,596.9,0.0,0.0343,1.0,dist_truncnorm,4,0.67,0.15,truncnorm,none
City-A,T1,5x,900.0,S0a_RoutineOracle,routine,M_routine,800,True,2,986.9,986.9,0.0,0.0,1.0,dist_truncnorm,4,0.67,0.15,truncnorm,none
City-A,T1,5x,900.0,S0a_RoutineOracle,cross_regime,M_stress,800,True,2,986.9,513.7,386.3,0.4795,0.0,dist_truncnorm,4,0.67,0.15,truncnorm,none
City-A,T1,5x,900.0,S0b_StressOracle,routine,M_routine,800,True,3,923.7,1241.1,0.0,0.0,1.0,dist_truncnorm,4,0.67,0.15,truncnorm,none
City-A,T1,5x,900.0,S0b_StressOracle,cross_regime,M_stress,800,True,3,923.7,923.7,0.0,0.0,1.0,dist_truncnorm,4,0.67,0.15,truncnorm,none
City-A,T1,5x,900.0,S1_CapRR,routine,M_routine,800,True,2,1293.4,883.0,17.0,0.3173,0.0,dist_truncnorm,4,0.67,0.15,truncnorm,none
