city,task_id,p_req_level,p_req,strategy,regime,eval_outcome,pool_size,pool_feasible,n_selected,p_commit,p_deliv,shortfall,ocr,success,seed_id,master_seed
City-A,T1,1x,180.0,S0a_RoutineOracle,routine,M_routine,800,True,1,473.3,473.3,0.0,0.0,1.0,18,18000002048
City-A,T1,1x,180.0,S0a_RoutineOracle,cross_regime,M_stress,800,True,1,473.3,265.5,0.0,0.4391,1.0,18,18000002048
City-A,T1,1x,180.0,S0b_StressOracle,routine,M_routine,800,True,1,320.8,407.5,0.0,0.0,1.0,18,18000002048
City-A,T1,1x,180.0,S0b_StressOracle,cross_regime,M_stress,800,True,1,320.8,320.8,0.0,0.0,1.0,18,18000002048
City-A,T1,1x,180.0,S1_CapRR,routine,M_routine,800,True,1,678.2,211.2,0.0,0.6886,1.0,18,18000002048
City-A,T1,1x,180.0,S1_CapRR,cross_regime,M_stress,800,True,1,678.2,258.2,0.0,0.6192,1.0,18,18000002048
City-A,T1,1x,180.0,S2_Platform,routine,M_routine,800,True,1,421.1,211.2,0.0,0.4985,1.0,18,18000002048
City-A,T1,1x,180.0,S2_Platform,cross_regime,M_stress,800,True,1,421.1,258.2,0.0,0.3868,1.0,18,18000002048
City-A,T1,1x,180.0,S3_Lin4,routine,M_routine,800,True,1,489.0,211.2,0.0,0.5682,1.0,18,18000002048
City-A,T1,1x,180.0,S3_Lin4,cross_regime,M_stress,800,True,1,489.0,258.2,0.0,0.472,1.0,18,18000002048
City-A,T1,1x,180.0,S4_GlobalCalib,routine,M_routine,800,True,1,453.0,211.2,0.0,0.5339,1.0,18,18000002048
City-A,T1,1x,180.0,S4_GlobalCalib,cross_regime,M_stress,800,True,1,453.0,258.2,0.0,0.43,1.0,18,18000002048
City-A,T1,1x,180.0,S5_CityCalib,routine,M_routine,800,True,1,453.9,211.2,0.0,0.5348,1.0,18,18000002048
City-A,T1,1x,180.0,S5_CityCalib,cross_regime,M_stress,800,True,1,453.9,258.2,0.0,0.4311,1.0,18,18000002048
City-A,T1,1x,180.0,S6_Q10,routine,M_routine,800,True,1,311.4,211.2,0.0,0.322,1.0,18,18000002048
City-A,T1,1x,180.0,S6_Q10,cross_regime,M_stress,800,True,1,311.4,258.2,0.0,0.1709,1.0,18,18000002048
City-A,T1,2x,360.0,S0a_RoutineOracle,routine,M_routine,800,True,1,473.3,473.3,0.0,0.0,1.0,18,18000002048
City-A,T1,2x,360.0,S0a_RoutineOracle,cross_regime,M_stress,800,True,1,473.3,265.5,94.5,0.4391,0.0,18,18000002048
City-A,T1,2x,360.0,S0b_StressOracle,routine,M_routine,800,True,2,636.7,753.5,0.0,0.0,1.0,18,18000002048
City-A,T1,2x,360.0,S0b_StressOracle,cross_regime,M_stress,800,True,2,636.7,636.7,0.0,0.0,1.0,18,18000002048
City-A,T1,2x,360.0,S1_CapRR,routine,M_routine,800,True,1,678.2,211.2,148.8,0.6886,0.0,18,18000002048
City-A,T1,2x,360.0,S1_CapRR,cross_regime,M_stress,800,True,1,678.2,258.2,101.8,0.6192,0.0,18,18000002048
City-A,T1,2x,360.0,S2_Platform,routine,M_routine,800,True,1,421.1,211.2,148.8,0.4985,0.0,18,18000002048
City-A,T1,2x,360.0,S2_Platform,cross_regime,M_stress,800,True,1,421.1,258.2,101.8,0.3868,0.0,18,18000002048
City-A,T1,2x,360.0,S3_Lin4,routine,M_routine,800,True,1,489.0,211.2,148.8,0.5682,0.0,18,18000002048
City-A,T1,2x,360.0,S3_Lin4,cross_regime,M_stress,800,True,1,489.0,258.2,101.8,0.472,0.0,18,18000002048
City-A,T1,2x,360.0,S4_GlobalCalib,routine,M_routine,800,True,1,453.0,211.2,148.8,0.5339,0.0,18,18000002048
City-A,T1,2x,360.0,S4_GlobalCalib,cross_regime,M_stress,800,True,1,453.0,258.2,101.8,0.43,0.0,18,18000002048
