city,task_id,p_req_level,p_req,strategy,regime,eval_outcome,pool_size,pool_feasible,n_selected,p_commit,p_deliv,shortfall,ocr,success,seed_id,master_seed
City-A,T1,1x,180.0,S0a_RoutineOracle,routine,M_routine,800,True,1,677.8,677.8,0.0,0.0,1.0,26,26000002048
City-A,T1,1x,180.0,S0a_RoutineOracle,cross_regime,M_stress,800,True,1,677.8,445.9,0.0,0.3421,1.0,26,26000002048
City-A,T1,1x,180.0,S0b_StressOracle,routine,M_routine,800,True,1,445.9,677.8,0.0,0.0,1.0,26,26000002048
City-A,T1,1x,180.0,S0b_StressOracle,cross_regime,M_stress,800,True,1,445.9,445.9,0.0,0.0,1.0,26,26000002048
City-A,T1,1x,180.0,S1_CapRR,routine,M_routine,800,True,1,678.2,677.8,0.0,0.0005,1.0,26,26000002048
City-A,T1,1x,180.0,S1_CapRR,cross_regime,M_stress,800,True,1,678.2,445.9,0.0,0.3425,1.0,26,26000002048
City-A,T1,1x,180.0,S2_Platform,routine,M_routine,800,True,1,421.1,677.8,0.0,0.0,1.0,26,26000002048
City-A,T1,1x,180.0,S2_Platform,cross_regime,M_stress,800,True,1,421.1,445.9,0.0,0.0,1.0,26,26000002048
City-A,T1,1x,180.0,S3_Lin4,routine,M_routine,800,True,1,730.8,677.8,0.0,0.0725,1.0,26,26000002048
City-A,T1,1x,180.0,S3_Lin4,cross_regime,M_stress,800,True,1,730.8,445.9,0.0,0.3899,1.0,26,26000002048
City-A,T1,1x,180.0,S4_GlobalCalib,routine,M_routine,800,True,1,675.4,677.8,0.0,0.0,1.0,26,26000002048
City-A,T1,1x,180.0,S4_GlobalCalib,cross_regime,M_stress,800,True,1,675.4,445.9,0.0,0.3398,1.0,26,26000002048
City-A,T1,1x,180.0,S5_CityCalib,routine,M_routine,800,True,1,674.6,677.8,0.0,0.0,1.0,26,26000002048
City-A,T1,1x,180.0,S5_CityCalib,cross_regime,M_stress,800,True,1,674.6,445.9,0.0,0.339,1.0,26,26000002048
City-A,T1,1x,180.0,S6_Q10,routine,M_routine,800,True,1,667.8,677.8,0.0,0.0,1.0,26,26000002048
City-A,T1,1x,180.0,S6_Q10,cross_regime,M_stress,800,True,1,667.8,445.9,0.0,0.3323,1.0,26,26000002048
City-A,T1,2x,360.0,S0a_RoutineOracle,routine,M_routine,800,True,1,677.8,677.8,0.0,0.0,1.0,26,26000002048
City-A,T1,2x,360.0,S0a_RoutineOracle,cross_regime,M_stress,800,True,1,677.8,445.9,0.0,0.3421,1.0,26,26000002048
City-A,T1,2x,360.0,S0b_StressOracle,routine,M_routine,800,True,1,445.9,677.8,0.0,0.0,1.0,26,26000002048
City-A,T1,2x,360.0,S0b_StressOracle,cross_regime,M_stress,800,True,1,445.9,445.9,0.0,0.0,1.0,26,26000002048
City-A,T1,2x,360.0,S1_CapRR,routine,M_routine,800,True,1,678.2,677.8,0.0,0.0005,1.0,26,26000002048
City-A,T1,2x,360.0,S1_CapRR,cross_regime,M_stress,800,True,1,678.2,445.9,0.0,0.3425,1.0,26,26000002048
City-A,T1,2x,360.0,S2_Platform,routine,M_routine,800,True,1,421.1,677.8,0.0,0.0,1.0,26,26000002048
City-A,T1,2x,360.0,S2_Platform,cross_regime,M_stress,800,True,1,421.1,445.9,0.0,0.0,1.0,26,26000002048
City-A,T1,2x,360.0,S3_Lin4,routine,M_routine,800,True,1,730.8,677.8,0.0,0.0725,1.0,26,26000002048
City-A,T1,2x,360.0,S3_Lin4,cross_regime,M_stress,800,True,1,730.8,445.9,0.0,0.3899,1.0,26,26000002048
City-A,T1,2x,360.0,S4_GlobalCalib,routine,M_routine,800,True,1,675.4,677.8,0.0,0.0,1.0,26,26000002048
City-A,T1,2x,360.0,S4_GlobalCalib,cross_regime,M_stress,800,True,1,675.4,445.9,0.0,0.3398,1.0,26,26000002048
City-A,T1,2x,360.0,S5_CityCalib,routine,M_routine,800,True,1,674.6,677.8,0.0,0.0,1.0,26,26000002048
City-A,T1,2x,360.0,S5_CityCalib,cross_regime,M_stress,800,True,1,674.6,445.9,0.0,0.339,1.0,26,26000002048
City-A,T1,2x,360.0,S6_Q10,routine,M_routine,800,True,1,667.8,677.8,0.0,0.0,1.0,26,26000002048
City-A,T1,2x,360.0,S6_Q10,cross_regime,M_stress,800,True,1,667.8,445.9,0.0,0.3323,1.0,26,26000002048
City-A,T1,5x,900.0,S0a_RoutineOracle,routine,M_routine,800,True,2,1293.2,1293.2,0.0,0.0,1.0,26,26000002048
City-A,T1,5x,900.0,S0a_RoutineOracle,cross_regime,M_stress,800,True,2,1293.2,849.6,50.4,0.343,0.0,26,26000002048
City-A,T1,5x,900.0,S0b_StressOracle,routine,M_routine,800,True,3,1240.3,1890.4,0.0,0.0,1.0,26,26000002048
City-A,T1,5x,900.0,S0b_StressOracle,cross_regime,M_stress,800,True,3,1240.3,1240.3,0.0,0.0,1.0,26,26000002048
City-A,T1,5x,900.0,S1_CapRR,routine,M_routine,800,True,2,1293.4,1293.2,0.0,0.0001,1.0,26,26000002048
City-A,T1,5x,900.0,S1_CapRR,cross_regime,M_stress,800,True,2,1293.4,849.6,50.4,0.3431,0.0,26,26000002048
City-A,T1,5x,900.0,S2_Platform,routine,M_routine,800,True,3,1202.1,1815.2,0.0,0.0,1.0,26,26000002048
City-A,T1,5x,900.0,S2_Platform,cross_regime,M_stress,800,True,3,1202.1,1191.7,0.0,0.0086,1.0,26,26000002048
City-A,T1,5x,900.0,S3_Lin4,routine,M_routine,800,True,2,1306.6,1275.0,0.0,0.0241,1.0,26,26000002048
City-A,T1,5x,900.0,S3_Lin4,cross_regime,M_stress,800,True,2,1306.6,836.6,63.4,0.3597,0.0,26,26000002048
City-A,T1,5x,900.0,S4_GlobalCalib,routine,M_routine,800,True,2,1288.2,1293.2,0.0,0.0,1.0,26,26000002048
City-A,T1,5x,900.0,S4_GlobalCalib,cross_regime,M_stress,800,True,2,1288.2,849.6,50.4,0.3404,0.0,26,26000002048
City-A,T1,5x,900.0,S5_CityCalib,routine,M_routine,800,True,2,1286.5,1293.2,0.0,0.0,1.0,26,26000002048
City-A,T1,5x,900.0,S5_CityCalib,cross_regime,M_stress,800,True,2,1286.5,849.6,50.4,0.3396,0.0,26,26000002048
City-A,T1,5x,900.0,S6_Q10,routine,M_routine,800,True,2,1273.6,1293.2,0.0,0.0,1.0,26,26000002048
City-A,T1,5x,900.0,S6_Q10,cross_regime,M_stress,800,True,2,1273.6,849.6,50.4,0.3329,0.0,26,26000002048
City-A,T1,10x,1800.0,S0a_RoutineOracle,routine,M_routine,800,True,3,1890.4,1890.4,0.0,0.0,1.0,26,26000002048
City-A,T1,10x,1800.0,S0a_RoutineOracle,cross_regime,M_stress,800,True,3,1890.4,1240.3,559.7,0.3439,0.0,26,26000002048
City-A,T1,10x,1800.0,S0b_StressOracle,routine,M_routine,800,True,5,1993.4,3038.0,0.0,0.0,1.0,26,26000002048
City-A,T1,10x,1800.0,S0b_StressOracle,cross_regime,M_stress,800,True,5,1993.4,1993.4,0.0,0.0,1.0,26,26000002048
City-A,T1,10x,1800.0,S1_CapRR,routine,M_routine,800,True,3,1889.7,1890.4,0.0,0.0,1.0,26,26000002048
City-A,T1,10x,1800.0,S1_CapRR,cross_regime,M_stress,800,True,3,1889.7,1240.3,559.7,0.3436,0.0,26,26000002048
City-A,T1,10x,1800.0,S2_Platform,routine,M_routine,800,True,5,1914.5,2885.2,0.0,0.0,1.0,26,26000002048
City-A,T1,10x,1800.0,S2_Platform,cross_regime,M_stress,800,True,5,1914.5,1894.6,0.0,0.0104,1.0,26,26000002048
City-A,T1,10x,1800.0,S3_Lin4,routine,M_routine,800,True,3,1873.0,1770.0,30.0,0.055,0.0,26,26000002048
City-A,T1,10x,1800.0,S3_Lin4,cross_regime,M_stress,800,True,3,1873.0,1182.7,617.3,0.3685,0.0,26,26000002048
