city,task_id,p_req_level,p_req,strategy,regime,eval_outcome,pool_size,pool_feasible,n_selected,p_commit,p_deliv,shortfall,ocr,success,seed_id,master_seed
City-A,T1,1x,180.0,S0a_RoutineOracle,routine,M_routine,800,True,1,680.1,680.1,0.0,0.0,1.0,16,16000002048
City-A,T1,1x,180.0,S0a_RoutineOracle,cross_regime,M_stress,800,True,1,680.1,445.1,0.0,0.3455,1.0,16,16000002048
City-A,T1,1x,180.0,S0b_StressOracle,routine,M_routine,800,True,1,445.1,680.1,0.0,0.0,1.0,16,16000002048
City-A,T1,1x,180.0,S0b_StressOracle,cross_regime,M_stress,800,True,1,445.1,445.1,0.0,0.0,1.0,16,16000002048
City-A,T1,1x,180.0,S1_CapRR,routine,M_routine,800,True,1,678.2,680.1,0.0,0.0,1.0,16,16000002048
City-A,T1,1x,180.0,S1_CapRR,cross_regime,M_stress,800,True,1,678.2,445.1,0.0,0.3436,1.0,16,16000002048
City-A,T1,1x,180.0,S2_Platform,routine,M_routine,800,True,1,421.1,680.1,0.0,0.0,1.0,16,16000002048
City-A,T1,1x,180.0,S2_Platform,cross_regime,M_stress,800,True,1,421.1,445.1,0.0,0.0,1.0,16,16000002048
City-A,T1,1x,180.0,S3_Lin4,routine,M_routine,800,True,1,731.0,680.1,0.0,0.0696,1.0,16,16000002048
City-A,T1,1x,180.0,S3_Lin4,cross_regime,M_stress,800,True,1,731.0,445.1,0.0,0.3911,1.0,16,16000002048
City-A,T1,1x,180.0,S4_GlobalCalib,routine,M_routine,800,True,1,675.5,680.1,0.0,0.0,1.0,16,16000002048
City-A,T1,1x,180.0,S4_GlobalCalib,cross_regime,M_stress,800,True,1,675.5,445.1,0.0,0.3411,1.0,16,16000002048
City-A,T1,1x,180.0,S5_CityCalib,routine,M_routine,800,True,1,674.7,680.1,0.0,0.0,1.0,16,16000002048
City-A,T1,1x,180.0,S5_CityCalib,cross_regime,M_stress,800,True,1,674.7,445.1,0.0,0.3402,1.0,16,16000002048
City-A,T1,1x,180.0,S6_Q10,routine,M_routine,800,True,1,667.7,680.1,0.0,0.0,1.0,16,16000002048
City-A,T1,1x,180.0,S6_Q10,cross_regime,M_stress,800,True,1,667.7,445.1,0.0,0.3334,1.0,16,16000002048
City-A,T1,2x,360.0,S0a_RoutineOracle,routine,M_routine,800,True,1,680.1,680.1,0.0,0.0,1.0,16,16000002048
City-A,T1,2x,360.0,S0a_RoutineOracle,cross_regime,M_stress,800,True,1,680.1,445.1,0.0,0.3455,1.0,16,16000002048
City-A,T1,2x,360.0,S0b_StressOracle,routine,M_routine,800,True,1,445.1,680.1,0.0,0.0,1.0,16,16000002048
City-A,T1,2x,360.0,S0b_StressOracle,cross_regime,M_stress,800,True,1,445.1,445.1,0.0,0.0,1.0,16,16000002048
City-A,T1,2x,360.0,S1_CapRR,routine,M_routine,800,True,1,678.2,680.1,0.0,0.0,1.0,16,16000002048
City-A,T1,2x,360.0,S1_CapRR,cross_regime,M_stress,800,True,1,678.2,445.1,0.0,0.3436,1.0,16,16000002048
City-A,T1,2x,360.0,S2_Platform,routine,M_routine,800,True,1,421.1,680.1,0.0,0.0,1.0,16,16000002048
City-A,T1,2x,360.0,S2_Platform,cross_regime,M_stress,800,True,1,421.1,445.1,0.0,0.0,1.0,16,16000002048
City-A,T1,2x,360.0,S3_Lin4,routine,M_routine,800,True,1,731.0,680.1,0.0,0.0696,1.0,16,16000002048
City-A,T1,2x,360.0,S3_Lin4,cross_regime,M_stress,800,True,1,731.0,445.1,0.0,0.3911,1.0,16,16000002048
City-A,T1,2x,360.0,S4_GlobalCalib,routine,M_routine,800,True,1,675.5,680.1,0.0,0.0,1.0,16,16000002048
City-A,T1,2x,360.0,S4_GlobalCalib,cross_regime,M_stress,800,True,1,675.5,445.1,0.0,0.3411,1.0,16,16000002048
City-A,T1,2x,360.0,S5_CityCalib,routine,M_routine,800,True,1,674.7,680.1,0.0,0.0,1.0,16,16000002048
City-A,T1,2x,360.0,S5_CityCalib,cross_regime,M_stress,800,True,1,674.7,445.1,0.0,0.3402,1.0,16,16000002048
City-A,T1,2x,360.0,S6_Q10,routine,M_routine,800,True,1,667.7,680.1,0.0,0.0,1.0,16,16000002048
City-A,T1,2x,360.0,S6_Q10,cross_regime,M_stress,800,True,1,667.7,445.1,0.0,0.3334,1.0,16,16000002048
City-A,T1,5x,900.0,S0a_RoutineOracle,routine,M_routine,800,True,2,1298.6,1298.6,0.0,0.0,1.0,16,16000002048
City-A,T1,5x,900.0,S0a_RoutineOracle,cross_regime,M_stress,800,True,2,1298.6,849.3,50.7,0.346,0.0,16,16000002048
City-A,T1,5x,900.0,S0b_StressOracle,routine,M_routine,800,True,3,1239.9,1897.7,0.0,0.0,1.0,16,16000002048
City-A,T1,5x,900.0,S0b_StressOracle,cross_regime,M_stress,800,True,3,1239.9,1239.9,0.0,0.0,1.0,16,16000002048
City-A,T1,5x,900.0,S1_CapRR,routine,M_routine,800,True,2,1293.4,1298.6,0.0,0.0,1.0,16,16000002048
City-A,T1,5x,900.0,S1_CapRR,cross_regime,M_stress,800,True,2,1293.4,849.3,50.7,0.3434,0.0,16,16000002048
City-A,T1,5x,900.0,S2_Platform,routine,M_routine,800,True,3,1202.1,1821.2,0.0,0.0,1.0,16,16000002048
City-A,T1,5x,900.0,S2_Platform,cross_regime,M_stress,800,True,3,1202.1,1191.6,0.0,0.0087,1.0,16,16000002048
City-A,T1,5x,900.0,S3_Lin4,routine,M_routine,800,True,2,1306.9,1279.3,0.0,0.0211,1.0,16,16000002048
City-A,T1,5x,900.0,S3_Lin4,cross_regime,M_stress,800,True,2,1306.9,835.7,64.3,0.3605,0.0,16,16000002048
City-A,T1,5x,900.0,S4_GlobalCalib,routine,M_routine,800,True,2,1288.3,1298.6,0.0,0.0,1.0,16,16000002048
City-A,T1,5x,900.0,S4_GlobalCalib,cross_regime,M_stress,800,True,2,1288.3,849.3,50.7,0.3408,0.0,16,16000002048
City-A,T1,5x,900.0,S5_CityCalib,routine,M_routine,800,True,2,1286.7,1298.6,0.0,0.0,1.0,16,16000002048
City-A,T1,5x,900.0,S5_CityCalib,cross_regime,M_stress,800,True,2,1286.7,849.3,50.7,0.34,0.0,16,16000002048
City-A,T1,5x,900.0,S6_Q10,routine,M_routine,800,True,2,1273.4,1298.6,0.0,0.0,1.0,16,16000002048
City-A,T1,5x,900.0,S6_Q10,cross_regime,M_stress,800,True,2,1273.4,849.3,50.7,0.3331,0.0,16,16000002048
City-A,T1,10x,1800.0,S0a_RoutineOracle,routine,M_routine,800,True,3,1897.7,1897.7,0.0,0.0,1.0,16,16000002048
City-A,T1,10x,1800.0,S0a_RoutineOracle,cross_regime,M_stress,800,True,3,1897.7,1239.9,560.1,0.3466,0.0,16,16000002048
City-A,T1,10x,1800.0,S0b_StressOracle,routine,M_routine,800,True,5,1993.7,3050.0,0.0,0.0,1.0,16,16000002048
City-A,T1,10x,1800.0,S0b_StressOracle,cross_regime,M_stress,800,True,5,1993.7,1993.7,0.0,0.0,1.0,16,16000002048
City-A,T1,10x,1800.0,S1_CapRR,routine,M_routine,800,True,3,1889.7,1897.7,0.0,0.0,1.0,16,16000002048
City-A,T1,10x,1800.0,S1_CapRR,cross_regime,M_stress,800,True,3,1889.7,1239.9,560.1,0.3439,0.0,16,16000002048
City-A,T1,10x,1800.0,S2_Platform,routine,M_routine,800,True,5,1914.5,2895.5,0.0,0.0,1.0,16,16000002048
City-A,T1,10x,1800.0,S2_Platform,cross_regime,M_stress,800,True,5,1914.5,1895.1,0.0,0.0101,1.0,16,16000002048
City-A,T1,10x,1800.0,S3_Lin4,routine,M_routine,800,True,3,1873.5,1797.3,2.7,0.0407,0.0,16,16000002048
City-A,T1,10x,1800.0,S3_Lin4,cross_regime,M_stress,800,True,3,1873.5,1184.0,616.0,0.368,0.0,16,16000002048
City-A,T1,10x,1800.0,S4_GlobalCalib,routine,M_routine,800,True,3,1882.4,1897.7,0.0,0.0,1.0,16,16000002048
City-A,T1,10x,1800.0,S4_GlobalCalib,cross_regime,M_stress,800,True,3,1882.4,1239.9,560.1,0.3413,0.0,16,16000002048
City-A,T1,10x,1800.0,S5_CityCalib,routine,M_routine,800,True,3,1880.0,1897.7,0.0,0.0,1.0,16,16000002048
City-A,T1,10x,1800.0,S5_CityCalib,cross_regime,M_stress,800,True,3,1880.0,1239.9,560.1,0.3405,0.0,16,16000002048
City-A,T1,10x,1800.0,S6_Q10,routine,M_routine,800,True,3,1860.5,1897.7,0.0,0.0,1.0,16,16000002048
City-A,T1,10x,1800.0,S6_Q10,cross_regime,M_stress,800,True,3,1860.5,1239.9,560.1,0.3336,0.0,16,16000002048
City-A,T2,1x,260.0,S0a_RoutineOracle,routine,M_routine,800,True,1,670.0,670.0,0.0,0.0,1.0,16,16000002048
