city,task_id,p_req_level,p_req,strategy,regime,eval_outcome,pool_size,pool_feasible,n_selected,p_commit,p_deliv,shortfall,ocr,success,seed_id,master_seed
City-A,T1,1x,180.0,S0a_RoutineOracle,routine,M_routine,800,True,1,681.8,681.8,0.0,0.0,1.0,7,7000002048
City-A,T1,1x,180.0,S0a_RoutineOracle,cross_regime,M_stress,800,True,1,681.8,446.0,0.0,0.3458,1.0,7,7000002048
City-A,T1,1x,180.0,S0b_StressOracle,routine,M_routine,800,True,1,446.0,681.8,0.0,0.0,1.0,7,7000002048
City-A,T1,1x,180.0,S0b_StressOracle,cross_regime,M_stress,800,True,1,446.0,446.0,0.0,0.0,1.0,7,7000002048
City-A,T1,1x,180.0,S1_CapRR,routine,M_routine,800,True,1,678.2,681.8,0.0,0.0,1.0,7,7000002048
City-A,T1,1x,180.0,S1_CapRR,cross_regime,M_stress,800,True,1,678.2,446.0,0.0,0.3424,1.0,7,7000002048
City-A,T1,1x,180.0,S2_Platform,routine,M_routine,800,True,1,421.1,681.8,0.0,0.0,1.0,7,7000002048
City-A,T1,1x,180.0,S2_Platform,cross_regime,M_stress,800,True,1,421.1,446.0,0.0,0.0,1.0,7,7000002048
City-A,T1,1x,180.0,S3_Lin4,routine,M_routine,800,True,1,730.4,681.8,0.0,0.0666,1.0,7,7000002048
City-A,T1,1x,180.0,S3_Lin4,cross_regime,M_stress,800,True,1,730.4,446.0,0.0,0.3894,1.0,7,7000002048
City-A,T1,1x,180.0,S4_GlobalCalib,routine,M_routine,800,True,1,675.2,681.8,0.0,0.0,1.0,7,7000002048
City-A,T1,1x,180.0,S4_GlobalCalib,cross_regime,M_stress,800,True,1,675.2,446.0,0.0,0.3394,1.0,7,7000002048
City-A,T1,1x,180.0,S5_CityCalib,routine,M_routine,800,True,1,674.6,681.8,0.0,0.0,1.0,7,7000002048
City-A,T1,1x,180.0,S5_CityCalib,cross_regime,M_stress,800,True,1,674.6,446.0,0.0,0.3389,1.0,7,7000002048
City-A,T1,1x,180.0,S6_Q10,routine,M_routine,800,True,1,667.8,681.8,0.0,0.0,1.0,7,7000002048
City-A,T1,1x,180.0,S6_Q10,cross_regime,M_stress,800,True,1,667.8,446.0,0.0,0.3322,1.0,7,7000002048
City-A,T1,2x,360.0,S0a_RoutineOracle,routine,M_routine,800,True,1,681.8,681.8,0.0,0.0,1.0,7,7000002048
City-A,T1,2x,360.0,S0a_RoutineOracle,cross_regime,M_stress,800,True,1,681.8,446.0,0.0,0.3458,1.0,7,7000002048
City-A,T1,2x,360.0,S0b_StressOracle,routine,M_routine,800,True,1,446.0,681.8,0.0,0.0,1.0,7,7000002048
City-A,T1,2x,360.0,S0b_StressOracle,cross_regime,M_stress,800,True,1,446.0,446.0,0.0,0.0,1.0,7,7000002048
City-A,T1,2x,360.0,S1_CapRR,routine,M_routine,800,True,1,678.2,681.8,0.0,0.0,1.0,7,7000002048
City-A,T1,2x,360.0,S1_CapRR,cross_regime,M_stress,800,True,1,678.2,446.0,0.0,0.3424,1.0,7,7000002048
City-A,T1,2x,360.0,S2_Platform,routine,M_routine,800,True,1,421.1,681.8,0.0,0.0,1.0,7,7000002048
City-A,T1,2x,360.0,S2_Platform,cross_regime,M_stress,800,True,1,421.1,446.0,0.0,0.0,1.0,7,7000002048
City-A,T1,2x,360.0,S3_Lin4,routine,M_routine,800,True,1,730.4,681.8,0.0,0.0666,1.0,7,7000002048
City-A,T1,2x,360.0,S3_Lin4,cross_regime,M_stress,800,True,1,730.4,446.0,0.0,0.3894,1.0,7,7000002048
City-A,T1,2x,360.0,S4_GlobalCalib,routine,M_routine,800,True,1,675.2,681.8,0.0,0.0,1.0,7,7000002048
